region_id,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,InfPrim_Indig_M,InfPrim_Indig_F,InfPrim_Indig_P,InfPrim_NonInd_M,InfPrim_NonInd_F,InfPrim_NonInd_P,InfPrim_Indig_st_nsM,InfPrim_Indig_st_nsF,InfPrim_Indig_st_nsP,InfPrim_TotM,InfPrim_TotF,InfPrim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TFEI_FT_St_15_24_In_M,TFEI_FT_St_15_24_Id_F,TFEI_FT_St_15_24_Id_P,TFEI_FT_St_15_24_No_Id_M,TFEI_FT_St_15_24_No_Id_F,TFEI_FT_St_15_24_No_I_P,TFEI_FT_St_15_24_I_s_n_s_M,TFEI_FT_St_15_24_I_s_n_s_F,TFEI_FT_St_15_24_I_s_n_s_P,TFEI_FT_St_15_24_TotM,TFEI_FT_St_15_24_TotF,TFEI_FT_St_15_24_TotP,TFEI_FT_St_25over_Id_M,TFEI_FT_St_25over_Id_F,TFEI_FT_St_25over_Id_P,TFEI_FT_St_25ov_Non_Id_M,TFEI_FT_St_25ov_Non_Id_F,TFEI_FT_St_25ov_Non_Id_P,TFEI_FT_St_25ov_I_s_n_st_M,TFEI_FT_St_25ov_I_s_n_st_F,TFEI_FT_St_25ov_I_s_n_st_P,TFEI_FT_St_25ov_TotM,TFEI_FT_St_25ov_TotF,TFEI_FT_St_25ov_TotP,TFEI_PT_St_15_24_Id_M,TFEI_PT_St_15_24_Id_F,TFEI_PT_St_15_24_Id_P,TFEI_PT_St_15_24_Non_Id_M,TFEI_PT_St_15_24_No_Id_F,TFEI_PT_St_15_24_No_Id_P,TFEI_PT_St_15_24_I_s_n_s_M,TFEI_PT_St_15_24_I_s_n_s_F,TFEI_PT_St_15_24_I_s_n_s_P,TFEI_PT_St_15_24_TotM,TFEI_PT_St_15_24_TotF,TFEI_PT_St_15_24_TotP,TFEI_PT_St_25ov_Id_M,TFEI_PT_St_25ov_Id_F,TFEI_PT_St_25ov_Id_P,TFEI_PT_St_25ov_Non_Id_M,TFEI_PT_St_25ov_Non_Id_F,TFEI_PT_St_25ov_Non_Id_P,TFEI_PT_St_25ov_I_s_n_s_M,TFEI_PT_St_25ov_I_s_n_s_F,TFEI_PT_St_25ov_Id_s_n_s_P,TFEI_PT_St_25ov_TotM,TFEI_PT_St_25ov_TotF,TFEI_PT_St_25ov_TotP,TFEI_FT_PT_s_s_nt_st_Id_M,TFEI_FT_PT_s_s_nt_st_Id_F,TFEI_FT_PT_s_s_nt_st_Id_P,TFEI_FT_PT_s_s_nt_s_N_I_M,TFEI_FT_PT_s_s_n_st_N_I_F,TFEI_FT_PT_s_s_n_s_No_Id_P,TFEI_F_P_s_s_n_s_I_s_n_s_M,TFEI_F_P_s_s_n_s_I_s_n_s_F,TFEI_F_P_s_s_n_s_I_s_n_s_P,TFEI_FT_PT_s_s_nt_st_To_M,TFEI_FT_PT_s_s_nt_st_To_F,TFEI_FT_PT_s_s_nt_st_To_P,TFEI_Tot_Indig_M,TFEI_Tot_Indig_F,TFEI_Tot_Indig_P,TFEI_Tot_NonInd_M,TFEI_Tot_NonInd_F,TFEI_Tot_NonInd_P,TFEI_Tot_IndSt_nsM,TFEI_Tot_IndSt_nsF,TFEI_Tot_IndSt_nsP,TFEI_Tot_TotM,TFEI_Tot_TotF,TFEI_Tot_TotP,UT_FT_S_15_24_Ind_M,UT_FT_S_15_24_Ind_F,UT_FT_S_15_24_Ind_P,UT_FT_S_15_24_NonInd_M,UT_FT_S_15_24_NonInd_F,UT_FT_S_15_24_NonInd_P,UT_FT_S_15_24_In_st_nsM,UT_FT_S_15_24_In_st_nsF,UT_FT_S_15_24_In_st_nsP,UT_FT_S_15_24_TotM,UT_FT_S_15_24_TotF,UT_FT_S_15_24_TotP,UT_FT_S_25_over_Ind_M,UT_FT_S_25_over_Ind_F,UT_FT_S_25_over_Ind_P,UT_FT_S_25ov_NonInd_M,UT_FT_S_25ov_NonInd_F,UT_FT_S_25ov_NonInd_P,UT_FT_S_25ov_IndSt_nsM,UT_FT_S_25ov_IndSt_nsF,UT_FT_S_25ov_IndSt_nsP,UT_FT_S_25ov_TotM,UT_FT_S_25ov_TotF,UT_FT_S_25ov_TotP,UT_PT_S_15_24_Ind_M,UT_PT_S_15_24_Ind_F,UT_PT_S_15_24_Ind_P,UT_PT_S_15_24_No_Ind_M,UT_PT_S_15_24_NonInd_F,UT_PT_S_15_24_NonInd_P,UT_PT_S_15_24_In_st_nsM,UT_PT_S_15_24_In_st_nsF,UT_PT_S_15_24_In_st_nsP,UT_PT_S_15_24_TotM,UT_PT_S_15_24_TotF,UT_PT_S_15_24_TotP,UT_PT_S_25over_In_M,UT_PT_S_25over_In_F,UT_PT_S_25over_In_P,UT_PT_S_25over_Non_In_M,UT_PT_S_25over_Non_In_F,UT_PT_S_25over_Non_In_P,UT_PT_S_25ov_In_s_nsM,UT_PT_S_25ov_In_s_nsF,UT_PT_S_25ov_In_s_nsP,UT_PT_S_25over_TotM,UT_PT_S_25over_TotF,UT_PT_S_25over_TotP,UT_FT_PT_stud_st_ns_Ind_M,UT_FT_PT_stud_st_ns_Ind_F,UT_FT_PT_stud_st_ns_Ind_P,UT_FT_PT_stu_st_ns_NonInd_M,UT_FT_PT_stu_st_ns_NonInd_F,UT_FT_PT_stu_st_ns_NonInd_P,UT_FT_PT_st_st_ns_In_st_nsM,UT_FT_PT_st_st_ns_In_st_nsF,UT_FT_PT_st_st_ns_In_st_nsP,UT_FT_PT_stu_st_ns_TotM,UT_FT_PT_stu_st_ns_TotF,UT_FT_PT_stu_st_ns_TotP,UT_Tot_Indig_M,UT_Tot_Indig_F,UT_Tot_Indig_P,UT_Tot_NonInd_M,UT_Tot_NonInd_F,UT_Tot_NonInd_P,UT_Tot_IndigStat_nsM,UT_Tot_IndigStat_nsF,UT_Tot_IndigStat_nsP,UT_Tot_TotM,UT_Tot_TotF,UT_Tot_TotP,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF,OEI_IndSt_nsP,OEI_TotM,OEI_TotF,OEI_TotP,T_EI_ns_Ind_M,T_EI_ns_Ind_F,T_EI_ns_Ind_P,T_EI_ns_NonInd_M,T_EI_ns_NonInd_F,T_EI_ns_NonInd_P,T_EI_ns_IndSt_nsM,T_EI_ns_IndSt_nsF
LGA55390,3,3,6,0,0,0,0,0,0,3,3,6,13,16,29,3,3,6,0,0,0,16,19,35,13,5,18,0,3,3,0,0,0,13,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,9,5
LGA55460,0,0,0,21,15,36,5,0,5,26,15,41,11,25,36,157,149,306,0,0,0,168,174,342,10,6,16,81,77,158,0,0,0,91,83,174,0,0,0,5,3,8,0,0,0,5,3,8,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,6,19,25,0,0,0,6,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,49,0,0,0,21,28,49,0,0,0,17,4,21,0,0,0,17,4,21,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,9,12,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,43,0,0,0,23,20,43,0,0,0,42,11,53,11,0,11,53,11,64,12,11,23,51,43,94,56,59
LGA55530,0,0,0,6,0,6,0,3,3,6,3,9,0,0,0,32,26,58,0,0,0,32,26,58,0,0,0,5,4,9,0,0,0,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,14,23,10,4
LGA55600,0,3,3,16,20,36,0,0,0,16,23,39,16,24,40,86,97,183,4,0,4,106,121,227,15,8,23,62,56,118,0,3,3,77,67,144,0,4,4,6,3,9,0,0,0,6,7,13,0,7,7,0,3,3,0,0,0,0,10,10,0,0,0,4,7,11,0,0,0,4,7,11,0,5,5,9,17,26,0,0,0,9,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,19,30,49,0,0,0,19,46,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,5,0,3,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,3,3,0,14,14,0,0,0,3,4,7,0,0,0,3,4,7,11,25,36,28,29,57,51,32
LGA55670,4,0,4,8,4,12,0,0,0,12,4,16,3,4,7,41,43,84,3,0,3,47,47,94,6,5,11,52,28,80,3,0,3,61,33,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,0,0,0,12,12,0,0,0,3,4,7,0,0,0,3,4,7,13,8,21,17,10,27,23,11
LGA55740,3,0,3,34,49,83,3,3,6,40,52,92,5,5,10,302,355,657,3,0,3,310,360,670,3,24,27,183,445,628,3,5,8,189,474,663,0,0,0,19,14,33,0,0,0,19,14,33,0,0,0,17,22,39,0,0,0,17,22,39,0,0,0,11,12,23,0,0,0,11,12,23,0,0,0,16,38,54,0,0,0,16,38,54,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,67,86,153,0,0,0,67,86,153,0,3,3,157,232,389,0,0,0,157,235,392,0,3,3,55,60,115,0,0,0,55,63,118,0,0,0,8,21,29,3,0,3,11,21,32,0,0,0,49,88,137,0,0,0,49,88,137,0,0,0,4,3,7,0,0,0,4,3,7,0,6,6,273,404,677,3,0,3,276,410,686,0,0,0,20,25,45,0,0,0,20,25,45,7,10,17,89,134,223,205,187
LGA55810,3,3,6,6,0,6,3,0,3,12,3,15,15,17,32,7,10,17,4,0,4,26,27,53,5,9,14,0,5,5,0,0,0,5,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,30,12,4,16,33,11
LGA55880,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,37,29,66,0,0,0,37,29,66,0,0,0,4,8,12,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,5,4,9,6,0
LGA55950,0,3,3,10,3,13,0,0,0,10,6,16,3,0,3,19,19,38,3,0,3,25,19,44,0,3,3,6,6,12,0,0,0,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,11,5,0
LGA56020,0,5,5,3,3,6,0,0,0,3,8,11,13,14,27,28,25,53,0,0,0,41,39,80,6,3,9,8,3,11,0,0,0,14,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,3,3,15,4,19,0,3,3,31,12
LGA56090,9,7,16,251,221,472,7,8,15,267,236,503,40,43,83,1621,1443,3064,16,29,45,1677,1515,3192,20,29,49,1168,1170,2338,12,12,24,1200,1211,2411,3,3,6,104,99,203,0,0,0,107,102,209,3,3,6,13,46,59,0,0,0,16,49,65,3,3,6,176,64,240,0,0,0,179,67,246,3,0,3,87,167,254,0,0,0,90,167,257,0,0,0,7,3,10,0,0,0,7,3,10,12,9,21,387,379,766,0,0,0,399,388,787,0,5,5,226,358,584,4,0,4,230,363,593,0,3,3,44,97,141,0,0,0,44,100,144,0,0,0,33,56,89,0,0,0,33,56,89,0,3,3,100,192,292,0,0,0,100,195,295,0,0,0,3,0,3,0,0,0,3,0,3,0,11,11,406,703,1109,4,0,4,410,714,1124,4,3,7,55,126,181,0,0,0,59,129,188,442,25,467,1396,494,1890,768,658
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,3,0,3,0,0,0,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4
LGA56230,6,7,13,100,69,169,0,0,0,106,76,182,26,20,46,605,602,1207,9,11,20,640,633,1273,15,11,26,330,365,695,6,3,9,351,379,730,0,3,3,23,31,54,0,0,0,23,34,57,0,0,0,9,8,17,0,0,0,9,8,17,0,0,0,64,19,83,0,0,0,64,19,83,0,3,3,13,49,62,0,0,0,13,52,65,0,0,0,4,0,4,0,0,0,4,0,4,0,6,6,113,107,220,0,0,0,113,113,226,0,0,0,31,58,89,0,0,0,31,58,89,0,0,0,8,18,26,0,0,0,8,18,26,0,0,0,10,7,17,0,0,0,10,7,17,0,0,0,16,47,63,0,0,0,16,47,63,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,65,133,198,0,0,0,65,133,198,0,0,0,7,41,48,0,0,0,7,41,48,23,14,37,218,202,420,371,298
LGA56300,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,59,31,90,0,3,3,59,34,93,0,0,0,29,17,46,3,4,7,32,21,53,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,4,3,7,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,10,10,20,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,16,16,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,21,18,39,21,13
LGA56370,0,0,0,8,10,18,0,0,0,8,10,18,4,4,8,24,32,56,0,0,0,28,36,64,0,0,0,15,15,30,0,0,0,15,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,17,13,30,12,15
LGA56450,0,0,0,7,6,13,0,0,0,7,6,13,5,0,5,35,54,89,0,0,0,40,54,94,3,0,3,71,42,113,0,0,0,74,42,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,3,5,8,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16,0,0,0,7,9,16,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,30,12,10
LGA56520,6,0,6,32,27,59,0,0,0,38,27,65,41,41,82,162,168,330,0,0,0,203,209,412,16,15,31,163,143,306,0,3,3,179,161,340,0,0,0,5,6,11,0,0,0,5,6,11,0,0,0,0,8,8,0,0,0,0,8,8,0,3,3,6,16,22,0,0,0,6,19,25,0,4,4,18,33,51,0,0,0,18,37,55,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,29,63,92,0,0,0,29,70,99,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,6,23,29,0,0,0,6,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,48,0,0,0,15,33,48,0,0,0,0,7,7,0,0,0,0,7,7,15,19,34,76,72,148,73,53
LGA56580,0,0,0,165,164,329,3,0,3,168,164,332,3,3,6,1016,955,1971,9,8,17,1028,966,1994,4,0,4,826,717,1543,5,8,13,835,725,1560,0,3,3,33,25,58,0,0,0,33,28,61,3,0,3,18,16,34,0,0,0,21,16,37,0,0,0,25,6,31,0,0,0,25,6,31,0,0,0,25,64,89,0,0,0,25,64,89,0,0,0,0,3,3,0,0,0,0,3,3,3,3,6,101,114,215,0,0,0,104,117,221,3,3,6,732,704,1436,0,9,9,735,716,1451,0,0,0,148,126,274,0,3,3,148,129,277,0,0,0,51,58,109,0,0,0,51,58,109,0,3,3,105,176,281,0,0,0,105,179,284,0,0,0,4,3,7,0,0,0,4,3,7,3,6,9,1040,1067,2107,0,12,12,1043,1085,2128,3,0,3,32,70,102,0,3,3,35,73,108,0,3,3,171,216,387,360,301
LGA56620,13,9,22,0,3,3,0,0,0,13,12,25,100,82,182,5,3,8,0,0,0,105,85,190,30,20,50,0,0,0,0,0,0,30,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,4,0,4,0,0,0,4,0,4,0,6,6,3,0,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,0,7,0,0,0,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,12,3,3,6,0,0,0,0,0,0,3,3,6,45,38,83,9,0,9,10,7
LGA56730,11,13,24,66,73,139,0,0,0,77,86,163,48,48,96,424,435,859,8,9,17,480,492,972,26,14,40,262,251,513,6,3,9,294,268,562,0,3,3,20,22,42,0,3,3,20,28,48,0,0,0,4,9,13,0,0,0,4,9,13,0,3,3,41,26,67,0,0,0,41,29,70,0,3,3,24,65,89,3,0,3,27,68,95,0,3,3,0,0,0,0,0,0,0,3,3,0,12,12,89,122,211,3,3,6,92,137,229,0,0,0,6,13,19,0,0,0,6,13,19,0,0,0,10,11,21,0,0,0,10,11,21,0,0,0,0,5,5,0,0,0,0,5,5,0,3,3,22,39,61,0,0,0,22,42,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,38,68,106,0,0,0,38,71,109,0,0,0,21,31,52,0,3,3,21,34,55,44,34,78,181,164,345,356,324
LGA56790,0,0,0,25,19,44,0,0,0,25,19,44,12,19,31,137,126,263,3,0,3,152,145,297,5,8,13,59,56,115,0,0,0,64,64,128,3,0,3,3,3,6,0,0,0,6,3,9,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,3,6,0,0,0,3,3,6,0,3,3,8,13,21,0,0,0,8,16,24,0,0,0,0,3,3,0,0,0,0,3,3,3,3,6,14,25,39,0,0,0,17,28,45,3,0,3,3,3,6,0,0,0,6,3,9,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,3,3,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,13,22,0,3,3,12,16,28,0,0,0,4,0,4,0,0,0,4,0,4,5,4,9,61,40,101,69,55
LGA56860,3,0,3,0,0,0,4,0,4,7,0,7,4,4,8,8,11,19,0,0,0,12,15,27,0,0,0,7,5,12,0,0,0,7,5,12,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
LGA56930,0,0,0,6,8,14,0,0,0,6,8,14,0,0,0,67,72,139,0,0,0,67,72,139,0,9,9,65,118,183,0,3,3,65,130,195,0,0,0,7,4,11,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,7,7,14,0,0,0,44,57,101,0,0,0,44,57,101,0,0,0,10,12,22,0,0,0,10,12,22,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,5,8,13,0,0,0,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,77,139,0,0,0,62,77,139,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,15,11,26,53,62
LGA57000,3,0,3,8,0,8,0,0,0,11,0,11,3,8,11,28,19,47,0,0,0,31,27,58,0,0,0,7,10,17,0,0,0,7,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,7,3,10,0,0,0,0,5,5,0,0,0,0,5,5,3,4,7,7,4,11,59,8
LGA57080,0,0,0,25,19,44,0,0,0,25,19,44,0,0,0,109,83,192,0,3,3,109,86,195,3,0,3,95,75,170,0,0,0,98,75,173,0,0,0,63,51,114,0,0,0,63,51,114,0,3,3,76,99,175,0,3,3,76,105,181,0,0,0,19,17,36,0,0,0,19,17,36,0,0,0,67,79,146,3,0,3,70,79,149,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,225,246,471,3,3,6,228,252,480,6,0,6,465,505,970,0,5,5,471,510,981,3,4,7,196,161,357,0,0,0,199,165,364,0,0,0,31,43,74,0,0,0,31,43,74,3,4,7,189,154,343,0,0,0,192,158,350,0,0,0,3,3,6,0,3,3,3,6,9,12,8,20,884,866,1750,0,8,8,896,882,1778,0,0,0,116,139,255,0,0,0,116,139,255,3,3,6,109,107,216,1519,1012
