region_id,C01_SH_0b_NPGH_2,C01_SH_0b_NPGH_3,C01_SH_0b_NPGH_4,C01_SH_0b_NPGH_5,C01_SH_0b_NPGH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPGH_2,C01_SH_1b_NPGH_3,C01_SH_1b_NPGH_4,C01_SH_1b_NPGH_5,C01_SH_1b_NPGH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPGH_2,C01_SH_2b_NPGH_3,C01_SH_2b_NPGH_4,C01_SH_2b_NPGH_5,C01_SH_2b_NPGH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPGH_2,C01_SH_3b_NPGH_3,C01_SH_3b_NPGH_4,C01_SH_3b_NPGH_5,C01_SH_3b_NPGH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPGH_2,C01_SH_4mb_NPGH_3,C01_SH_4mb_NPGH_4,C01_SH_4mb_NPGH_5,C01_SH_4mb_NPGH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPGH_2,C01_SH_NB_NS_NPGH_3,C01_SH_NB_NS_NPGH_4,C01_SH_NB_NS_NPGH_5,C01_SH_NB_NS_NPGH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPGH_2,C01_SH_Tot_NPGH_3,C01_SH_Tot_NPGH_4,C01_SH_Tot_NPGH_5,C01_SH_Tot_NPGH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPGH_2,C01_SDRTHT_0b_NPGH_3,C01_SDRTHT_0b_NPGH_4,C01_SDRTHT_0b_NPGH_5,C01_SDRTHT_0b_NPGH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPGH_2,C01_SDRTHT_1b_NPGH_3,C01_SDRTHT_1b_NPGH_4,C01_SDRTHT_1b_NPGH_5,C01_SDRTHT_1b_NPGH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPGH_2,C01_SDRTHT_2b_NPGH_3,C01_SDRTHT_2b_NPGH_4,C01_SDRTHT_2b_NPGH_5,C01_SDRTHT_2b_NPGH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPGH_2,C01_SDRTHT_3b_NPGH_3,C01_SDRTHT_3b_NPGH_4,C01_SDRTHT_3b_NPGH_5,C01_SDRTHT_3b_NPGH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPGH_2,C01_SDRTHT_4mb_NPGH_3,C01_SDRTHT_4mb_NPGH_4,C01_SDRTHT_4mb_NPGH_5,C01_SDRTHT_4mb_NPGH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPGH_2,C01_SDRTHT_NB_NS_NPGH_3,C01_SDRTHT_NB_NS_NPGH_4,C01_SDRTHT_NB_NS_NPGH_5,C01_SDRTHT_NB_NS_NPGH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPGH_2,C01_SDRTHT_Tot_NPGH_3,C01_SDRTHT_Tot_NPGH_4,C01_SDRTHT_Tot_NPGH_5,C01_SDRTHT_Tot_NPGH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPGH_2,C01_FUA_0b_NPGH_3,C01_FUA_0b_NPGH_4,C01_FUA_0b_NPGH_5,C01_FUA_0b_NPGH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPGH_2,C01_FUA_1b_NPGH_3,C01_FUA_1b_NPGH_4,C01_FUA_1b_NPGH_5,C01_FUA_1b_NPGH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPGH_2,C01_FUA_2b_NPGH_3,C01_FUA_2b_NPGH_4,C01_FUA_2b_NPGH_5,C01_FUA_2b_NPGH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPGH_2,C01_FUA_3b_NPGH_3,C01_FUA_3b_NPGH_4,C01_FUA_3b_NPGH_5,C01_FUA_3b_NPGH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPGH_2,C01_FUA_4mb_NPGH_3,C01_FUA_4mb_NPGH_4,C01_FUA_4mb_NPGH_5,C01_FUA_4mb_NPGH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPGH_2,C01_FUA_NB_NS_NPGH_3,C01_FUA_NB_NS_NPGH_4,C01_FUA_NB_NS_NPGH_5,C01_FUA_NB_NS_NPGH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPGH_2,C01_FUA_Tot_NPGH_3,C01_FUA_Tot_NPGH_4,C01_FUA_Tot_NPGH_5,C01_FUA_Tot_NPGH_6_mor,C01_FUA_T_T,C01_OD_0b_NPGH_2,C01_OD_0b_NPGH_3,C01_OD_0b_NPGH_4,C01_OD_0b_NPGH_5,C01_OD_0b_NPGH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPGH_2,C01_OD_1b_NPGH_3,C01_OD_1b_NPGH_4,C01_OD_1b_NPGH_5,C01_OD_1b_NPGH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPGH_2,C01_OD_2b_NPGH_3,C01_OD_2b_NPGH_4,C01_OD_2b_NPGH_5,C01_OD_2b_NPGH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPGH_2,C01_OD_3b_NPGH_3,C01_OD_3b_NPGH_4,C01_OD_3b_NPGH_5,C01_OD_3b_NPGH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPGH_2,C01_OD_4mb_NPGH_3,C01_OD_4mb_NPGH_4,C01_OD_4mb_NPGH_5,C01_OD_4mb_NPGH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPGH_2,C01_OD_NB_NS_NPGH_3,C01_OD_NB_NS_NPGH_4,C01_OD_NB_NS_NPGH_5,C01_OD_NB_NS_NPGH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPGH_2,C01_OD_Tot_NPGH_3,C01_OD_Tot_NPGH_4,C01_OD_Tot_NPGH_5,C01_OD_Tot_NPGH_6_mor,C01_OD_T_T,C01_DS_NS_NPGH_2,C01_DS_NS_NPGH_3,C01_DS_NS_NPGH_4,C01_DS_NS_NPGH_5,C01_DS_NS_NPGH_6_mor,C01_DS_NS_T,C01_Tot_NPGH_2,C01_Tot_NPGH_3,C01_Tot_NPGH_4,C01_Tot_NPGH_5,C01_Tot_NPGH_6_mor,C01_T_T,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3
LGA11450,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,122,21,3,0,0,146,64,15,3,0,3,85,4,0,0,0,0,4,212,36,6,0,3,257,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,234,36,6,0,3,279,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,112,10
LGA11500,3,0,0,0,0,3,0,0,0,0,0,0,47,0,0,0,0,47,377,40,11,3,0,431,100,21,14,8,3,146,13,4,0,0,0,17,540,65,25,11,3,644,0,0,0,0,0,0,4,0,0,0,0,4,107,5,0,0,0,112,110,14,3,0,0,127,7,0,0,0,0,7,4,0,0,0,0,4,232,19,3,0,0,254,0,0,0,0,0,0,3,0,0,0,0,3,42,8,3,0,0,53,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,55,8,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,9,836,95,31,11,3,976,0,0,0,0,0,0,5,0,0,0,0,5,46,3,3,0,0,52,411,38
LGA11520,0,0,0,0,0,0,0,3,0,0,0,3,90,5,0,0,0,95,131,60,13,3,3,210,28,14,17,5,4,68,3,0,0,0,0,3,252,82,30,8,7,379,0,0,0,0,0,0,0,0,0,0,0,0,83,9,0,0,0,92,31,22,3,0,0,56,3,3,0,0,0,6,0,0,0,0,0,0,117,34,3,0,0,154,0,0,0,0,0,0,8,0,0,0,0,8,412,26,3,0,0,441,81,106,11,3,0,201,0,3,4,0,0,7,5,0,0,0,0,5,506,135,18,3,0,662,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,5,3,3,0,3,14,891,257,54,11,10,1223,0,0,0,0,0,0,4,0,0,0,0,4,95,4,3,0,0,102,137,32
LGA11550,0,0,3,0,0,3,3,0,0,0,0,3,142,5,0,0,0,147,157,42,4,5,3,211,31,24,10,7,3,75,15,0,3,0,0,18,348,71,20,12,6,457,0,0,0,0,0,0,3,0,0,0,0,3,54,7,0,0,0,61,13,9,4,0,0,26,4,0,3,0,0,7,3,0,0,0,0,3,77,16,7,0,0,100,3,0,0,0,0,3,24,4,0,3,0,31,566,105,29,10,3,713,16,23,3,3,0,45,0,0,0,0,0,0,16,9,4,3,0,32,625,141,36,19,3,824,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,3,0,19,8,3,0,0,0,11,1069,236,63,34,9,1411,0,0,0,0,0,0,4,0,0,0,0,4,103,9,3,0,0,115,173,33
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,6,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,30,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,11,0
LGA11700,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,10,3,3,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,28,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0
LGA11720,0,0,0,0,0,0,3,0,0,0,0,3,104,3,0,0,0,107,145,8,3,0,0,156,34,0,0,3,0,37,6,3,0,0,0,9,292,14,3,3,0,312,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,326,14,3,3,0,346,3,0,0,0,0,3,4,0,0,0,0,4,98,3,0,0,0,101,166,7
LGA11730,0,0,0,0,0,0,4,0,0,0,0,4,71,0,0,0,0,71,144,17,3,0,0,164,38,10,3,0,3,54,0,0,0,0,0,0,257,27,6,0,3,293,0,0,0,0,0,0,3,0,0,0,0,3,17,3,0,0,0,20,10,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32,9,7,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,3,44,10,0,0,0,54,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,351,43,6,0,3,403,0,0,0,0,0,0,11,0,0,0,0,11,99,3,3,0,0,105,150,17
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,21,0,0,0,0,21,11,0,0,0,0,11,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,22,3
LGA11800,0,0,3,0,0,3,8,0,0,0,0,8,76,6,3,0,0,85,219,44,8,0,0,271,56,12,7,3,3,81,4,0,0,0,0,4,363,62,21,3,3,452,0,0,0,0,0,0,3,0,0,0,0,3,67,6,0,0,0,73,27,13,3,0,0,43,3,0,0,0,0,3,3,0,0,0,0,3,103,19,3,0,0,125,0,0,0,0,0,0,3,0,0,0,0,3,145,6,0,0,0,151,17,7,0,0,0,24,4,3,0,0,0,7,3,0,0,0,0,3,172,16,0,0,0,188,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,3,0,0,0,0,3,658,97,24,3,3,785,4,0,0,0,0,4,6,0,4,0,0,10,100,5,0,0,0,105,252,38
LGA11860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0
LGA12050,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,16,34,3,0,0,0,37,4,0,0,0,0,4,3,0,0,0,0,3,54,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,32,0
LGA12150,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,12,3,0,0,0,15,5,3,0,0,0,8,0,0,0,0,0,0,32,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,40,6,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0
LGA12200,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,28,0,0,0,0,28,0,3,0,0,0,3,0,0,0,0,0,0,43,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,25,0
LGA12300,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,18,35,0,0,0,0,35,10,0,0,0,0,10,0,0,0,0,0,0,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,84,0,3,0,0,87,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,33,0
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,29,25,4,0,0,0,29,5,3,0,0,0,8,0,0,0,0,0,0,56,10,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,10,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,42,3
LGA12500,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,32,6,0,0,0,38,12,4,0,0,0,16,0,0,0,0,0,0,56,10,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,10,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,35,3
LGA12600,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,40,131,40,3,3,3,180,38,18,10,9,0,75,5,0,0,0,0,5,211,61,13,12,3,300,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,41,10,4,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,3,48,7,3,0,0,58,0,0,0,0,0,0,3,0,0,0,0,3,69,4,0,0,0,73,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,78,7,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,340,75,16,12,3,446,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,154,14
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,21,0,0,0,0,21,3,0,0,0,0,3,3,0,0,0,0,3,41,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,44,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,18,0
LGA12750,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,69,110,8,0,0,0,118,37,3,0,3,0,43,4,3,0,0,0,7,217,17,0,3,0,237,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,280,20,0,3,0,303,0,0,0,0,0,0,5,0,0,0,0,5,55,3,0,0,0,58,142,7
LGA12850,3,0,0,0,0,3,4,0,0,0,0,4,98,7,3,0,0,108,296,55,17,0,0,368,77,30,15,8,6,136,20,0,3,0,0,23,498,92,38,8,6,642,0,0,0,0,0,0,3,0,0,0,0,3,25,5,3,0,0,33,44,18,6,3,3,74,3,3,0,0,0,6,4,0,0,0,0,4,79,26,9,3,3,120,3,3,0,0,0,6,20,0,3,0,0,23,189,28,10,3,0,230,9,5,0,0,0,14,0,0,0,0,0,0,9,5,0,0,0,14,230,41,13,3,0,287,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,6,0,0,0,0,6,832,159,60,14,9,1074,3,0,0,0,0,3,3,0,0,0,0,3,94,3,7,0,0,104,315,48
LGA12900,0,0,0,0,0,0,0,3,0,0,0,3,15,0,0,0,0,15,30,7,0,0,0,37,5,3,0,0,0,8,0,0,0,0,0,0,50,13,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,13,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,30,5
LGA12950,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,3,0,0,0,13,3,3,0,3,0,9,0,0,0,0,0,0,19,6,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,3,0,28,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,10,0
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,27,5,0,0,0,32,3,0,0,0,0,3,3,0,0,0,0,3,45,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,56,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20,23,4
