region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
LGA55740,0,0,0,1183,955,410,410,196,42,3196,351,665,350,435,181,48,2030,133,66,21,8,3,0,231,94,48,19,20,3,3,187,227,114,40,28,6,3,418,95,53,10,6,0,0,164,275,79,20,3,0,0,377,189,143,21,11,4,0,368,0,0,0,0,0,0,0,559,275,51,20,4,0,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,1054,441,483,191,51,3357
LGA55810,3,0,7,36,38,22,17,3,8,124,66,48,41,13,8,15,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,66,51,41,13,8,15,194
LGA55880,0,0,0,59,69,37,26,19,11,221,49,75,22,27,9,5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,75,22,27,9,5,187
LGA55950,0,0,0,58,91,30,27,20,3,229,38,89,24,25,11,0,187,11,3,0,0,0,0,14,0,0,0,0,0,0,0,11,3,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,52,92,27,25,11,0,207
LGA56020,0,0,0,77,82,36,44,26,13,278,53,77,22,35,18,14,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,62,80,22,35,18,14,231
LGA56090,0,0,0,2139,4245,1906,2165,969,413,11837,2039,4410,1987,2141,958,401,11936,174,80,20,9,0,4,287,3,18,7,9,8,0,45,177,98,27,18,8,4,332,56,32,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,60,35,0,0,0,0,95,12,3,0,0,0,0,15,3,0,0,0,0,0,3,7,3,0,0,0,0,10,22,6,0,0,0,0,28,0,0,0,0,0,0,0,2298,4549,2014,2159,966,405,12391
LGA56160,0,0,0,11,14,7,0,0,5,37,7,13,0,7,3,0,30,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,16,0,7,3,0,36
LGA56230,0,0,0,965,1827,533,589,277,118,4309,974,1949,651,739,312,149,4774,68,45,9,3,0,0,125,3,8,0,0,3,0,14,71,53,9,3,3,0,139,41,20,7,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,41,20,7,6,0,0,74,98,56,9,0,0,0,163,3,4,3,0,5,3,18,3,0,0,0,0,0,3,104,60,12,0,5,3,184,3,3,0,0,0,0,6,1193,2085,679,748,320,152,5177
LGA56300,0,0,0,117,216,50,49,31,3,466,128,232,45,40,32,11,488,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,0,0,0,0,8,3,3,3,3,0,0,12,11,7,3,3,0,0,24,0,0,0,0,0,0,0,145,239,48,43,32,11,518
LGA56370,0,0,0,85,130,59,36,21,9,340,74,135,40,30,18,5,302,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,7,5,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,12,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,89,142,40,30,18,5,324
LGA56450,0,0,0,47,107,35,39,22,9,259,45,117,49,47,17,8,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,45,120,49,47,17,8,286
LGA56520,0,0,4,441,543,172,239,88,36,1519,323,513,174,175,105,41,1331,45,18,5,3,0,3,74,0,0,0,0,0,0,0,45,18,5,3,0,3,74,78,30,6,3,4,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,30,6,3,4,0,121,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,0,7,4,0,0,0,0,0,4,454,564,185,181,109,44,1537
LGA56580,3,3,32,1569,2024,1034,1387,649,184,6847,889,1769,1017,1419,671,198,5963,188,97,35,19,3,3,345,98,92,38,26,7,0,261,286,189,73,45,10,3,606,228,111,36,10,10,3,398,3,4,3,3,0,0,13,14,13,9,0,0,0,36,0,0,0,0,0,0,0,245,128,48,13,10,3,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,1426,2086,1138,1477,691,204,7022
LGA56620,0,0,0,68,57,27,28,25,83,288,78,60,44,39,32,70,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,6,90,68,44,39,32,70,343
LGA56730,0,0,3,952,1325,481,451,212,137,3558,811,1316,493,489,242,135,3486,33,15,4,4,0,0,56,3,8,0,3,0,0,14,36,23,4,7,0,0,70,101,38,6,4,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,38,6,4,0,0,149,37,23,0,0,0,0,60,0,0,0,0,3,0,3,0,0,0,3,0,0,3,37,23,0,3,3,0,66,0,5,0,0,0,0,5,985,1405,503,503,245,135,3776
LGA56790,0,0,4,303,516,172,140,62,30,1223,267,486,124,127,69,26,1099,27,10,3,3,3,0,46,8,0,0,3,0,0,11,35,10,3,6,3,0,57,13,5,6,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,6,0,0,3,27,29,32,4,0,0,0,65,3,0,0,0,0,0,3,5,7,0,0,0,0,12,37,39,4,0,0,0,80,0,5,0,3,0,0,8,352,545,137,136,72,29,1271
LGA56860,0,0,0,21,34,13,11,5,5,89,30,32,7,6,3,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,30,35,7,6,3,7,88
LGA56930,0,0,0,106,149,68,83,48,23,477,49,138,52,83,43,26,391,0,0,0,0,3,0,3,4,0,0,0,0,0,4,4,0,0,0,3,0,7,29,19,8,4,0,0,60,16,11,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,11,4,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,168,63,87,46,26,488
LGA57000,0,0,0,48,73,21,30,20,6,198,35,75,23,38,13,3,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,3,0,0,0,9,0,0,0,0,0,0,0,41,75,26,38,13,3,196
LGA57080,0,0,3,2160,1773,406,191,37,12,4579,41,60,27,22,10,0,160,8,15,10,0,0,0,33,228,225,68,28,13,0,562,236,240,78,28,13,0,595,70,64,20,9,0,0,163,565,588,165,50,9,7,1384,2095,2074,425,139,26,7,4766,3,0,0,3,0,0,6,2733,2726,610,201,35,14,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36,9,0,0,0,64,19,36,9,0,0,0,64,8,9,0,3,0,0,20,3037,3071,724,254,58,14,7158
LGA57140,0,0,0,125,163,56,53,21,11,429,90,193,59,42,28,10,422,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,6,0,0,0,0,0,0,0,112,193,59,45,28,13,450
LGA57210,0,0,3,382,643,225,202,109,49,1610,381,708,236,207,92,45,1669,37,32,8,14,0,4,95,0,0,0,0,3,0,3,37,32,8,14,3,4,98,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,6,8,3,0,0,0,17,3,0,0,0,6,0,9,0,0,0,0,0,0,0,9,8,3,0,6,0,26,0,0,0,0,0,0,0,432,753,247,221,101,49,1803
LGA57280,0,0,3,727,959,522,494,221,166,3089,351,777,486,498,289,167,2568,100,116,53,33,14,14,330,49,67,39,38,17,10,220,149,183,92,71,31,24,550,114,89,23,13,0,4,243,0,0,0,0,0,0,0,27,15,11,6,3,0,62,0,0,0,0,0,0,0,141,104,34,19,3,4,305,59,77,25,15,6,0,182,15,13,5,3,0,0,36,22,19,6,3,0,4,54,96,109,36,21,6,4,272,4,9,3,5,0,0,21,741,1182,651,614,329,199,3716
LGA57350,0,0,0,109,157,48,47,23,13,397,114,183,35,45,17,15,409,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,121,187,35,45,17,15,420
LGA57420,0,0,0,136,231,80,84,40,9,580,150,252,70,92,52,20,636,19,10,0,0,0,0,29,4,3,0,0,0,0,7,23,13,0,0,0,0,36,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,12,6,0,3,0,0,21,4,3,0,0,0,0,7,3,0,3,0,0,0,6,19,9,3,3,0,0,34,0,0,0,0,0,0,0,202,274,73,95,52,20,716
LGA57490,3,0,6,6148,10373,4637,4979,2145,971,29253,4993,10984,5665,6389,2693,1265,31989,917,511,103,44,22,3,1600,168,136,35,35,7,3,384,1085,647,138,79,29,6,1984,1024,451,96,31,12,3,1617,36,21,3,3,3,0,66,64,53,13,0,0,3,133,12,0,0,0,0,0,12,1136,525,112,34,15,6,1828,205,112,9,3,0,0,329,4,5,0,3,0,0,12,0,4,3,0,0,0,7,209,121,12,6,0,0,348,4,3,3,0,0,0,10,7427,12280,5930,6508,2737,1277,36159
LGA57560,0,0,0,824,1475,762,1005,418,213,4697,442,1121,727,1031,419,251,3991,212,216,105,54,18,14,619,15,16,10,0,0,0,41,227,232,115,54,18,14,660,123,60,26,11,6,3,229,13,18,0,3,0,0,34,0,0,0,0,0,0,0,3,0,0,0,0,0,3,139,78,26,14,6,3,266,97,182,22,16,6,6,329,3,4,0,0,0,0,7,4,0,3,0,0,0,7,104,186,25,16,6,6,343,10,5,3,3,3,0,24,922,1622,896,1118,452,274,5284
LGA57630,0,0,0,13,13,9,0,3,0,38,8,20,3,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,3,16,20,3,5,0,0,44
LGA57700,0,0,0,531,1504,668,813,407,204,4127,696,1933,998,1126,517,315,5585,8,6,0,3,3,0,20,0,0,0,0,0,0,0,8,6,0,3,3,0,20,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,10,0,10,0,3,0,0,13,6,5,0,0,0,0,11,8,0,0,0,0,0,8,0,0,0,4,0,0,4,14,5,0,4,0,0,23,0,0,3,0,0,0,3,718,1954,1001,1136,520,315,5644
LGA57770,0,0,0,110,143,28,31,9,7,328,67,100,34,29,10,5,245,3,0,0,0,0,0,3,4,5,0,0,0,0,9,7,5,0,0,0,0,12,29,11,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,3,0,0,0,43,17,30,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,0,0,0,0,47,0,0,0,0,0,0,0,120,146,37,29,10,5,347
LGA57840,0,0,6,5320,5512,2046,1795,606,179,15458,1654,2823,1398,1635,604,196,8310,1117,824,250,109,24,7,2331,703,912,329,142,38,8,2132,1820,1736,579,251,62,15,4463,660,479,119,52,17,3,1330,563,409,87,27,3,0,1089,451,454,98,37,5,3,1048,9,3,0,0,0,0,12,1683,1345,304,116,25,6,3479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5160,5904,2281,2002,691,217,16255
LGA57910,0,0,85,23543,24786,9655,8932,3378,1348,71642,9212,15757,7775,8355,3333,1427,45859,7159,5692,2044,1057,298,126,16376,1446,1760,766,465,138,59,4634,8605,7452,2810,1522,436,185,21010,4034,2634,823,386,91,35,8003,877,503,105,46,15,3,1549,333,181,42,16,7,0,579,112,44,9,3,0,0,168,5356,3362,979,451,113,38,10299,85,21,4,0,0,0,110,3,0,0,0,0,0,3,7,4,3,0,0,0,14,95,25,7,0,0,0,127,13,3,3,5,0,0,24,23281,26599,11574,10333,3882,1650,77319
LGA57980,0,0,0,2771,2420,864,683,216,55,7009,666,1016,555,647,201,44,3129,131,97,35,19,3,3,288,482,556,214,92,23,3,1370,613,653,249,111,26,6,1658,548,338,110,48,14,0,1058,661,394,57,24,4,0,1140,260,145,27,6,4,0,442,0,0,0,0,0,0,0,1469,877,194,78,22,0,2640,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,5,0,0,0,0,12,10,5,0,0,0,0,15,0,9,3,3,3,0,18,2758,2560,1001,839,252,50,7460
LGA58050,3,0,3,6008,9830,5421,5966,2680,1196,31101,5172,10196,6126,6781,2882,1551,32708,836,575,227,110,42,20,1810,135,130,78,38,6,0,387,971,705,305,148,48,20,2197,633,397,126,59,14,5,1234,46,27,0,0,0,0,73,0,0,0,0,0,0,0,3,0,0,3,0,0,6,682,424,126,62,14,5,1313,172,97,7,0,0,0,276,6,4,0,3,0,0,13,3,4,0,0,0,0,7,181,105,7,3,0,0,296,13,10,0,3,0,0,26,7019,11440,6564,6997,2944,1576,36540
LGA58190,0,0,0,36,49,12,15,22,5,139,41,50,17,14,18,4,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,0,3,0,0,0,6,0,0,0,0,0,0,0,44,50,20,14,18,4,150
LGA58260,0,0,0,69,96,33,33,23,4,258,69,88,27,28,13,6,231,6,3,0,0,0,3,12,0,0,0,0,0,0,0,6,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,75,95,27,28,13,9,247
LGA58330,0,0,0,331,672,188,193,96,48,1528,336,706,229,176,87,51,1585,10,6,0,0,0,3,19,0,0,0,0,0,0,0,10,6,0,0,0,3,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,6,19,5,3,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,8,3,0,0,0,30,0,0,3,0,0,0,3,368,723,235,176,87,54,1643
LGA58400,0,0,0,35,75,17,17,10,4,158,37,53,8,16,12,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,3,3,0,0,0,0,6,0,0,0,0,0,0,0,43,56,8,16,12,6,141
LGA58470,0,0,0,26,26,5,13,0,9,79,17,20,11,3,5,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,21,20,11,3,5,12,72
LGA58510,0,0,23,4655,4211,1548,1006,321,132,11873,1866,2553,1219,1010,326,158,7132,780,771,308,167,61,14,2101,206,306,162,58,23,3,758,986,1077,470,225,84,17,2859,758,372,116,55,17,9,1327,267,211,57,28,3,0,566,539,468,127,37,5,0,1176,0,0,3,3,0,0,6,1564,1051,303,123,25,9,3075,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,9,3,3,3,0,0,3,12,6,0,3,0,0,0,9,4425,4684,1998,1358,435,187,13087
LGA58540,0,0,0,93,130,40,42,33,5,343,99,113,42,48,24,7,333,3,0,4,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,109,113,46,48,24,7,347
LGA58570,0,0,6,4031,4245,1600,1157,351,102,11486,1675,2499,1323,1242,364,127,7230,405,320,132,68,20,12,957,437,624,242,100,35,7,1445,842,944,374,168,55,19,2402,587,392,105,40,9,3,1136,557,475,92,20,5,3,1152,452,303,58,18,3,0,834,0,0,0,0,0,0,0,1596,1170,255,78,17,6,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,3,5,3,0,44,16,17,3,5,3,0,44,4,5,3,0,0,0,12,4133,4635,1958,1493,439,152,12810
LGA58610,0,0,0,202,274,84,87,36,25,708,179,276,80,79,41,25,680,35,8,0,0,0,0,43,0,0,0,0,0,0,0,35,8,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,220,284,80,79,41,25,729
LGA58680,0,0,0,29,60,12,16,9,5,131,24,70,28,22,11,5,160,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,24,76,28,22,11,5,166
LGA58760,4,6,25,6173,11828,6389,7381,3229,1595,36595,6293,13901,8453,10013,4242,2265,45167,1129,1065,315,259,105,39,2912,129,218,95,79,31,18,570,1258,1283,410,338,136,57,3482,423,242,64,21,17,8,775,0,0,0,0,0,0,0,18,18,0,3,0,4,43,55,45,20,3,4,3,130,496,305,84,27,21,15,948,184,81,6,3,0,0,274,0,0,0,0,0,0,0,0,3,0,0,0,0,3,184,84,6,3,0,0,277,0,0,0,0,0,0,0,8231,15573,8953,10381,4399,2337,49874
LGA58820,0,0,0,286,463,166,184,75,58,1232,259,486,167,182,88,35,1217,62,18,4,4,3,0,91,0,0,0,0,0,0,0,62,18,4,4,3,0,91,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,14,3,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,6,0,0,0,0,20,0,3,0,0,0,0,3,338,518,171,186,91,35,1339
LGA58890,0,0,0,90,129,42,47,24,4,336,82,138,45,40,21,6,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,0,4,3,7,0,0,0,0,10,3,0,0,0,0,0,3,92,145,49,40,21,6,353
LGA59030,0,0,0,16,32,8,15,5,4,80,30,38,9,13,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,9,13,9,0,99
