region_id,C01_CF_1F1NW_800_999,C01_CF_1F1NW_1000_1499,C01_CF_1F1NW_1500_1999,C01_CF_1F1NW_2000_2499,C01_CF_1F1NW_2500_2999,C01_CF_1F1NW_3000mo,C01_CF_1F1NW_Ns,C01_CF_1F1NW_Tot,C01_CF_1P1NW_N,C01_CF_1P1NW_1_199,C01_CF_1P1NW_200_399,C01_CF_1P1NW_400_599,C01_CF_1P1NW_600_799,C01_CF_1P1NW_800_999,C01_CF_1P1NW_1000_1499,C01_CF_1P1NW_1500_1999,C01_CF_1P1NW_2000_2499,C01_CF_1P1NW_2500_2999,C01_CF_1P1NW_3000_mr,C01_CF_1P1NW_Ns,C01_CF_1P1NW_T,C01_CF_1A1NW_N,C01_CF_1A1NW__1_199,C01_CF_1A1NW_200_399,C01_CF_1A1NW_400_599,C01_CF_1A1NW_600_799,C01_CF_1A1NW_800_999,C01_CF_1A1NW_1000_1499,C01_CF_1A1NW_1500_1999,C01_CF_1A1NW_2000_2499,C01_CF_1A1NW_2500_2999,C01_CF_1A1NW_3000m,C01_CF_1A1NW_Ns,C01_CF_1A1NW_T,C01_CF_BA_N,C01_CF_BA_1_199,C01_CF_BA_200_399,C01_CF_BA_400_599,C01_CF_BA_600_799,C01_CF_BA_800_999,C01_CF_BA_1000_1499,C01_CF_BA_1500_1999,C01_CF_BA_2000_2499,C01_CF_BA_2500_2999,C01_CF_BA_3000_more,C01_CF_BA_Ns,C01_fc_BA_Tot,C01_CF_BNW_N,C01_CF_BNW_1_199,C01_CF_BNW_200_399,C01_CF_BNW_400_599,C01_CF_BNW_600_799,C01_CF_BNW_800_999,C01_CF_BNW_1000_1499,C01_CF_BNW_1500_1999,C01_CF_BNW_2000_2499,C01_CF_BNW_2500_2999,C01_CF_BNW_3000_more,C01_CF_BNW_Ns,C01_CF_BNW_Tot,C01_CF_LFns_N,C01_CF_LFns_1_199,C01_CF_LFns_200_399,C01_CF_LFns_400_599,C01_CF_LFns_600_799,C01_CF_LFns_800_999,C01_CF_LFns_1000_1499,C01_CF_LFns_1500_1999,C01_CF_LFns_2000_2499,C01_CF_LFns_2500_2999,C01_CF_LFns_3000_more,C01_CF_LFns_Ns,C01_CF_LFns_Tot,C01_CF_Tot_N,C01_CF_Tot_1_199,C01_CF_Tot_200_399,C01_CF_Tot_400_599,C01_CF_Tot_600_799,C01_CF_Tot_800_999,C01_CF_Tot_1000_1499,C01_CF_Tot_1500_1999,C01_CF_Tot_2000_2499,C01_CF_Tot_2500_2999,C01_CF_Tot_3000_more,C01_CF_TFI_Ns,C01_CF_T_T,C01_1PF_F_N,C01_1PF_F_1_199,C01_1PF_F_200_399,C01_1PF_F_400_599,C01_1PF_F_600_799,C01_1PF_F_800_999,C01_1PF_F_1000_1499,C01_1PF_F_1500_1999,C01_1PF_F_2000_2499,C01_1PF_F_2500_2999,C01_1PF_F_3000_more,C01_1PF_F_Ns,C01_1PF_F_T,C01_1PF_P_N,C01_1PF_P_1_199,C01_1PF_P_200_399,C01_1PF_P_400_599,C01_1PF_P_600_799,C01_1PF_P_800_999,C01_1PF_P_1000_1499,C01_1PF_P_1500_1999,C01_1PF_P_2000_2499,C01_1PF_P_2500_2999,C01_1PF_P_3000_more,C01_1PF_P_Ns,C01_1PF_P_T,C01_1PF_A_N,C01_1PF_A_1_199,C01_1PF_A_200_399,C01_1PF_A_400_599,C01_1PF_A_600_799,C01_1PF_A_800_999,C01_1PF_A_1000_1499,C01_1PF_A_1500_1999,C01_1PF_A_2000_2499,C01_1PF_A_2500_2999,C01_1PF_A_3000_more,C01_1PF_A_Ns,C01_1PF_A_T,C01_1PF_U_N,C01_1PF_U_1_199,C01_1PF_U_200_399,C01_1PF_U_400_599,C01_1PF_U_600_799,C01_1PF_U_800_999,C01_1PF_U_1000_1499,C01_1PF_U_1500_1999,C01_1PF_U_2000_2499,C01_1PF_U_2500_2999,C01_1PF_U_3000_more,C01_1PF_U_Ns,C01_1PF_U_T,C01_1PF_N_lf_Fi_N,C01_1PF_N_lf_Fi_1_199,C01_1PF_N_lf_Fi_200_399,C01_1PF_N_lf_Fi_400_599,C01_1PF_N_lf_Fi_600_799,C01_1PF_N_lf_Fi_800_999,C01_1PF_N_lf_Fi_1000_1499,C01_1PF_N_lf_Fi_1500_1999,C01_1PF_N_lf_Fi_2000_2499,C01_1PF_N_lf_Fi_2500_2999,C01_1PF_N_lf_Fi_3000_more,C01_1PF_N_lf_Fi_Ns,C01_1PF_N_the_lf_Tot,C01_1PF_LFns_N,C01_1PF_LFns_1_199,C01_1PF_LFns_200_399,C01_1PF_LFns_400_599,C01_1PF_LFns_600_799,C01_1PF_LFns_800_999,C01_1PF_LFns_1000_1499,C01_1PF_LFns_1500_1999,C01_1PF_LFns_2000_2499,C01_1PF_LFns_2500_2999,C01_1PF_LFns_3000mo,C01_1PF_LFns_Ns,C01_1PF_LF_NS_T,C01_1PF_TFI_N,C01_1PF_TFI_1_199,C01_1PF_TFI_200_399,C01_1PF_TFI_400_599,C01_1PF_TFI_600_799,C01_1PF_TFI_800_999,C01_1PF_T_Fi_1000_1499,C01_1PF_T_Fi_1500_1999,C01_1PF_T_Fi_2000_2499,C01_1PF_T_Fi_2500_2999,C01_1PF_TFI_3000_mr,C01_One_par_f_TFI_Ns,C01_One_parent_f_T_T,C01_TFI_N,C01_TFI_1_199,C01_TFI_200_399,C01_TFI_400_599,C01_TFI_600_799,C01_TFI_800_999,C01_TFI_1000_1499,C01_TFI_1500_1999,C01_TFI_2000_2499,C01_TFI_2500_2999,C01_TFI_3000_more,C01_TFI_Ns,C01_T_T,C06_CFNC_BF_N,C06_CFNC_BF_1_199,C06_CFNC_BF_200_399,C06_CFNC_BF_400_599,C06_CFNC_BF_600_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999
LGA18710,50,67,44,9,6,3,21,281,0,0,4,11,16,11,15,5,0,0,0,7,69,0,0,3,4,5,3,0,0,0,0,0,3,18,0,0,0,0,0,0,6,5,3,0,0,6,20,0,4,15,21,6,10,9,6,3,0,0,11,85,0,0,0,0,0,0,0,0,0,0,0,91,91,0,10,37,86,143,155,357,256,144,71,47,244,1550,0,0,4,15,17,15,14,11,3,0,0,14,93,0,3,22,20,6,9,5,0,3,0,0,8,76,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,13,3,3,3,0,0,0,0,0,3,25,5,10,54,36,17,4,11,3,3,3,0,9,155,0,0,0,0,0,0,0,0,0,0,0,4,4,5,13,96,74,47,31,30,14,9,3,0,38,360,18,35,277,323,356,317,610,418,253,124,67,387,3185,3,3,4,9,17,7,83,68,84,40
LGA18750,65,50,12,8,3,3,33,301,0,0,5,21,31,8,8,0,0,0,0,7,80,0,0,3,5,10,4,4,0,0,0,0,8,34,0,0,0,0,3,3,3,3,0,0,0,3,15,0,3,28,36,30,17,10,0,0,0,0,13,137,0,0,0,0,3,0,0,0,0,0,0,67,70,0,7,51,136,244,202,307,120,62,21,23,201,1374,3,0,3,11,20,14,11,3,3,0,0,11,79,0,3,22,29,9,3,3,0,0,0,0,7,76,0,0,3,0,3,0,0,0,0,0,0,0,6,0,6,22,12,0,0,0,0,0,0,0,4,44,5,13,96,58,20,14,9,0,3,0,0,20,238,0,0,0,0,0,0,0,0,0,0,0,6,6,8,22,146,110,52,31,23,3,6,0,0,48,449,11,41,479,454,439,344,480,182,101,24,36,381,2972,5,3,0,10,21,6,103,42,20,15
LGA19399,0,5,3,0,0,0,3,18,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,14,14,6,0,3,21,16,6,14,14,6,6,3,37,132,0,0,0,3,4,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,3,3,0,0,0,0,22,19,0,23,45,47,19,54,27,6,9,6,50,305,0,7,3,4,3,4,19,9,3,4
LGA20110,47,47,8,3,0,3,15,226,0,0,0,27,25,12,11,3,0,0,0,11,89,0,0,0,7,5,4,4,3,0,0,0,4,27,0,0,0,0,3,0,4,3,0,0,0,5,15,3,0,20,28,26,14,12,3,0,0,0,22,128,0,0,0,3,0,3,0,0,0,0,0,86,92,3,3,36,154,221,202,308,109,53,8,13,233,1343,0,0,9,18,14,12,11,3,0,0,0,13,80,0,6,30,38,11,4,3,0,3,0,0,9,104,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,21,4,0,0,0,0,0,0,0,4,29,0,15,58,44,19,5,5,3,0,0,0,22,171,0,0,0,3,0,0,0,0,0,0,0,3,6,0,21,121,110,47,21,19,6,3,0,0,51,399,13,43,446,504,450,335,533,191,83,17,19,437,3071,5,5,3,11,15,8,102,49,33,13
LGA20260,53,54,7,3,0,0,20,262,0,0,7,16,15,8,8,0,0,0,0,6,60,0,0,0,4,5,5,4,0,0,0,0,3,21,0,0,0,0,3,3,3,5,3,0,0,3,20,3,0,20,32,27,18,10,3,0,0,3,20,136,0,0,0,3,3,0,0,0,0,0,0,39,45,3,6,46,139,195,207,308,118,42,3,11,173,1251,0,0,3,13,16,13,8,3,3,0,0,12,71,0,0,18,30,10,3,6,0,0,0,0,8,75,0,0,0,3,3,0,0,0,0,0,0,0,6,0,4,18,5,0,0,0,0,0,0,0,3,30,0,8,68,54,14,12,4,3,0,0,0,21,184,0,0,0,0,0,0,0,0,0,0,0,7,7,0,12,107,105,43,28,18,6,3,0,0,51,373,21,28,407,490,421,373,505,207,74,12,17,346,2901,4,3,0,4,16,8,128,61,35,21
LGA20570,497,543,176,45,15,7,218,2165,0,0,35,116,100,51,65,14,9,3,0,38,431,0,0,10,13,41,41,36,4,4,0,3,32,184,3,0,3,6,5,9,18,16,9,8,3,29,109,3,6,192,279,186,127,116,37,7,0,3,110,1066,0,0,0,5,6,6,6,3,0,0,0,367,393,9,18,292,769,1189,1337,2303,1259,533,168,91,1310,9278,0,0,28,107,174,118,152,34,7,3,0,104,727,0,12,177,281,121,34,29,4,0,0,0,85,743,3,3,24,19,9,6,8,3,3,0,0,20,98,0,15,142,64,18,6,0,0,0,0,0,28,273,11,93,648,500,184,93,68,19,9,0,0,186,1811,0,0,3,8,7,0,3,3,0,0,0,34,58,14,123,1022,979,513,257,260,63,19,3,0,457,3710,46,163,2691,2973,2644,2265,3780,1926,788,251,126,2445,20098,9,3,3,11,40,26,659,521,324,123
LGA20660,540,972,628,193,75,48,396,3457,4,5,46,113,103,71,130,74,26,18,9,73,672,0,4,9,17,24,45,60,32,15,0,3,54,263,0,0,3,6,11,9,31,31,21,7,9,45,173,20,22,125,204,177,187,325,130,50,17,16,186,1459,0,0,0,8,4,11,13,0,3,3,0,602,644,30,40,233,658,1075,1450,3594,2818,1737,753,549,2376,15313,0,0,19,133,203,226,372,171,43,15,9,197,1388,0,19,154,274,171,94,83,37,3,3,3,108,949,0,0,12,20,30,20,22,12,3,0,0,25,144,3,21,91,30,18,3,12,0,0,0,0,27,205,25,83,493,448,219,162,217,56,26,5,6,261,2001,0,0,8,6,0,3,3,0,0,0,0,53,73,28,123,777,911,641,508,709,276,75,23,18,671,4760,113,204,2519,3033,2878,2842,6030,4560,2523,1086,690,3957,30435,6,6,3,5,19,19,456,662,663,402
LGA20740,104,82,29,7,0,0,41,471,3,3,23,51,19,21,20,3,3,0,0,18,164,0,0,4,9,12,12,9,0,0,0,0,8,54,0,0,0,4,3,4,4,4,0,0,0,8,27,3,4,46,84,60,28,27,9,0,0,0,34,295,0,0,0,3,0,0,0,0,0,0,0,114,117,6,16,110,302,367,326,449,214,82,17,12,377,2278,0,0,13,22,28,16,28,5,0,0,0,19,131,0,7,78,86,25,5,11,0,0,0,0,22,234,3,0,7,7,3,3,6,0,0,0,0,12,41,0,5,44,11,4,0,0,0,0,0,0,4,68,4,19,175,139,28,17,4,0,0,0,0,49,435,0,0,0,0,0,0,0,0,0,0,0,16,16,7,31,317,265,88,41,49,5,0,0,0,122,925,37,68,1272,1226,947,651,812,368,144,26,28,809,6388,0,6,3,12,19,17,160,101,53,20
LGA20830,195,262,67,13,4,3,100,929,0,0,15,68,42,23,37,4,3,3,0,13,208,0,0,3,17,18,15,11,13,0,0,0,18,95,0,0,3,4,9,0,15,8,3,0,0,13,55,3,4,58,100,82,34,37,12,3,3,0,42,378,0,0,0,0,3,0,4,0,0,0,0,180,187,19,17,129,393,548,578,1136,557,242,57,42,705,4423,3,3,8,63,57,53,46,13,6,0,3,48,303,0,8,73,101,43,20,14,5,0,0,0,33,297,3,3,6,10,4,4,0,0,0,0,0,7,37,3,4,42,27,6,0,0,0,0,0,0,14,96,5,25,217,172,57,34,19,6,6,3,0,72,616,0,0,3,3,3,0,0,0,0,0,0,13,22,14,43,349,376,170,111,79,24,12,3,3,187,1371,79,88,1168,1381,1201,1040,1754,864,376,85,67,1248,9351,10,3,0,26,37,23,255,167,141,53
LGA20910,190,441,1056,245,112,106,249,2614,0,4,16,44,44,40,68,71,36,14,17,41,395,0,3,0,10,13,17,16,52,6,3,7,38,165,0,3,0,4,3,3,15,27,21,14,12,39,141,17,8,54,88,70,63,113,95,53,19,17,112,709,0,0,0,3,0,3,4,8,3,4,3,626,654,29,24,106,285,413,564,1668,2584,1812,1026,798,1906,11215,3,3,12,88,106,123,246,139,46,12,9,126,913,3,10,75,175,94,59,97,39,7,7,0,69,635,3,0,3,11,8,10,23,12,0,0,0,25,95,0,7,58,22,8,0,11,0,0,0,0,19,125,21,37,253,222,134,103,180,43,30,7,4,148,1182,0,0,0,6,5,0,3,0,0,0,0,23,37,30,57,401,524,355,295,560,233,83,26,13,410,2987,105,114,1291,1751,1543,1483,3450,4092,2867,1646,1114,3085,22541,4,0,5,5,12,18,182,270,371,296
LGA21010,62,68,17,3,3,0,29,311,0,0,5,17,16,6,11,3,0,0,0,4,62,0,0,0,3,8,3,4,3,0,0,0,6,27,0,0,0,3,3,3,6,0,0,0,0,4,19,3,0,16,32,22,14,26,3,0,0,0,21,137,0,0,0,0,3,0,0,0,0,0,0,78,81,7,6,44,127,225,223,408,142,64,21,5,238,1510,0,0,6,23,27,24,19,7,3,3,0,17,129,0,3,36,36,16,4,3,0,0,0,0,14,112,0,0,0,8,3,0,0,0,0,0,0,3,14,0,3,26,12,3,0,0,0,0,0,0,6,50,3,24,115,81,21,10,5,0,3,0,0,26,288,0,0,0,3,0,0,0,0,0,0,0,3,6,3,30,183,163,70,38,27,7,6,3,0,69,599,17,51,545,568,512,418,701,253,105,36,15,472,3693,4,4,7,12,19,11,141,64,41,8
LGA21110,249,669,1629,495,242,220,447,4286,0,5,39,89,71,52,109,105,61,26,30,89,676,3,0,6,13,10,19,39,77,22,8,8,39,244,3,0,3,4,7,7,22,31,42,21,28,50,218,40,41,96,127,142,135,257,173,87,47,48,183,1376,3,0,0,0,3,8,9,12,8,3,0,1080,1126,70,59,206,463,687,818,2585,3997,3410,2025,1721,3223,19264,5,0,24,94,166,223,376,312,105,29,7,213,1554,0,13,99,203,138,109,121,49,18,5,3,114,872,0,0,8,23,14,20,24,17,9,0,0,27,142,9,9,45,27,13,8,14,0,0,0,3,18,146,71,88,252,303,179,152,249,104,65,22,10,234,1729,0,3,3,10,4,0,6,0,0,0,0,26,52,85,113,431,660,514,512,790,482,197,56,23,632,4495,242,230,1672,2260,2196,2202,5305,6523,5221,3228,2366,4927,36372,7,7,0,7,19,19,378,561,780,587
LGA21180,1089,1403,614,185,73,33,730,5945,0,15,192,337,219,165,200,71,26,9,4,171,1409,3,4,30,92,95,101,119,54,17,3,3,157,678,0,0,8,14,21,36,72,65,20,5,11,77,329,50,71,885,967,773,550,860,322,94,30,26,726,5354,0,3,9,15,23,12,25,6,7,3,0,864,967,66,109,1271,2306,2857,3091,6053,3364,1428,509,320,3955,25329,0,4,30,223,266,222,302,139,34,5,4,184,1413,0,30,186,283,160,59,87,23,3,3,0,93,927,0,3,14,30,19,18,22,12,3,0,0,43,164,13,70,227,109,52,28,30,4,0,0,0,69,602,50,331,1104,762,421,291,322,75,23,10,5,447,3841,0,6,5,7,7,6,4,3,0,0,0,82,120,63,444,1566,1414,925,624,767,256,63,18,9,918,7067,229,662,5799,5182,5017,4577,8476,4581,1764,615,371,5893,43166,10,3,6,17,49,27,804,679,449,158
LGA21270,23,24,3,3,0,3,19,162,0,0,5,13,7,5,0,0,0,0,0,3,33,0,0,0,3,3,3,3,0,0,0,0,5,17,0,0,0,0,3,3,8,3,3,0,0,0,20,3,0,8,21,13,12,6,3,0,0,0,9,75,0,0,0,0,0,3,0,0,0,0,0,26,29,10,12,38,118,132,134,162,67,41,8,17,118,857,0,0,3,15,5,5,4,3,0,0,0,6,41,0,3,8,10,0,0,0,0,0,0,0,3,24,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,6,0,6,36,19,14,4,6,0,0,0,0,14,99,0,0,0,3,0,0,0,0,0,0,0,0,3,0,12,50,47,19,12,10,3,0,0,0,23,176,25,30,285,349,294,217,279,115,58,11,24,222,1909,10,3,3,21,17,5,62,28,12,3
LGA21370,208,187,44,14,7,4,83,843,0,0,14,31,28,22,21,3,0,0,0,22,141,3,3,5,16,20,27,33,13,3,0,0,16,139,0,3,3,5,6,9,31,9,9,0,4,21,100,5,4,60,88,69,32,35,9,4,3,3,41,353,0,0,3,4,3,0,0,0,0,0,0,184,194,8,22,140,356,568,608,1098,522,181,62,88,644,4297,3,3,8,39,54,51,40,10,6,3,0,28,245,0,6,78,91,33,15,15,0,3,0,0,18,259,0,3,4,7,6,3,0,4,0,0,0,8,35,0,3,36,17,3,0,0,0,0,0,0,6,65,0,19,214,151,55,27,19,4,0,0,0,64,553,0,0,5,4,0,3,0,0,3,0,0,18,33,3,34,345,309,151,99,74,18,12,3,0,142,1190,29,87,1301,1284,1310,1086,1758,806,302,77,129,1154,9323,10,11,3,29,54,27,318,202,127,45
LGA21450,368,426,181,39,14,5,170,1632,0,0,27,70,59,42,43,20,3,0,0,40,304,0,3,3,26,20,32,36,11,4,0,0,31,166,0,0,4,3,3,6,30,14,10,3,3,19,95,5,9,64,91,58,47,78,21,4,3,3,70,453,0,0,3,4,0,0,5,0,3,0,0,211,226,18,23,149,451,696,913,1733,995,436,169,98,996,6677,3,3,18,59,76,68,108,39,10,4,0,58,446,0,8,75,145,65,32,29,6,3,0,0,42,405,0,0,8,7,12,7,5,3,3,0,0,13,58,0,6,55,21,7,3,0,0,0,0,0,14,106,7,31,263,181,67,36,32,6,5,0,0,68,696,0,0,0,4,0,0,0,0,0,0,0,16,20,10,48,419,417,227,146,174,54,21,4,0,211,1731,67,96,1138,1394,1444,1429,2629,1504,622,233,128,1538,12222,10,5,5,22,22,28,401,366,239,81
LGA21610,1726,1963,712,151,50,30,756,7258,4,8,104,262,243,165,200,49,26,5,0,134,1200,8,0,18,67,110,99,127,41,13,0,3,123,609,0,0,3,8,22,38,103,46,25,8,8,89,350,21,41,365,453,380,258,351,110,35,7,6,309,2336,0,0,6,13,22,19,19,6,3,3,0,888,979,50,74,621,1610,2909,3976,7699,4086,1675,594,321,3905,27520,3,8,43,270,393,337,422,160,37,12,8,213,1906,3,27,311,549,233,101,98,23,9,0,0,130,1484,0,3,35,56,33,26,22,11,3,0,0,30,219,5,44,223,106,35,8,10,4,0,0,0,50,485,30,177,895,694,305,149,177,39,15,3,3,275,2762,0,3,4,12,6,3,6,0,0,0,0,56,90,41,262,1511,1687,1005,624,735,237,64,15,11,754,6946,165,408,4086,4906,5332,5818,11282,5947,2217,772,388,5741,47062,19,4,5,27,43,75,1617,1422,937,296
LGA21670,68,55,8,3,0,0,23,287,0,0,9,32,16,10,10,0,0,0,0,12,89,0,0,0,12,12,4,5,3,0,0,0,8,44,0,0,0,3,3,3,3,0,3,0,0,3,18,0,3,35,67,45,22,19,3,0,0,0,27,221,0,0,0,0,0,0,0,0,0,0,0,48,48,0,3,59,189,236,206,255,86,37,9,6,188,1274,0,0,8,19,21,15,12,3,3,0,0,13,94,0,0,27,27,11,0,4,0,0,0,0,7,76,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,23,11,3,3,0,0,0,0,0,3,46,0,12,133,69,23,14,11,0,0,0,0,36,298,0,0,3,5,0,0,0,0,0,0,0,10,18,0,15,197,131,58,32,27,3,3,0,0,69,535,3,27,747,611,512,348,433,137,49,12,10,413,3302,3,3,4,12,9,10,94,27,14,3
LGA21750,130,105,25,7,0,4,46,513,0,3,12,20,27,8,21,5,0,0,0,7,103,0,0,3,7,13,12,8,0,3,0,0,7,53,0,0,0,0,3,3,16,4,0,0,0,5,31,3,3,38,52,45,15,30,5,3,0,0,26,220,0,0,0,3,3,3,0,0,0,0,0,97,106,6,12,80,228,347,343,603,247,93,17,30,373,2379,0,3,6,36,23,20,25,6,3,3,0,21,146,0,8,38,51,28,11,5,0,0,0,0,14,155,0,3,3,8,3,4,0,3,0,0,0,8,32,3,0,18,7,0,0,0,0,0,0,0,6,34,0,9,134,89,44,17,16,0,3,0,0,38,350,0,0,4,3,0,0,0,0,0,0,0,13,20,3,23,203,194,98,52,46,9,6,3,0,100,737,25,51,706,823,801,620,955,388,135,35,51,669,5259,5,7,0,14,30,18,185,103,52,17
LGA21830,70,68,19,3,4,3,35,358,0,0,6,15,20,9,6,3,0,0,0,5,64,0,0,0,4,10,8,8,0,0,0,0,8,38,0,3,0,4,3,5,4,0,0,0,0,8,27,3,3,32,40,22,15,19,0,0,0,0,21,155,0,0,0,3,0,0,3,0,0,0,0,73,79,20,9,80,240,280,288,427,201,82,33,87,331,2078,0,0,8,23,24,16,19,6,0,0,0,17,113,0,3,31,32,9,5,4,3,0,0,0,14,101,0,0,3,3,0,0,3,0,0,0,0,3,12,0,6,18,7,0,0,0,0,0,0,0,5,36,3,11,95,61,25,10,10,0,0,0,0,28,243,0,0,0,4,0,0,3,0,0,0,0,6,13,3,20,155,130,58,31,39,9,0,0,0,73,518,37,35,592,690,612,468,740,320,137,39,128,589,4387,6,3,3,19,21,10,146,77,40,22
LGA21890,525,742,383,113,38,18,332,3072,0,12,104,187,133,94,119,50,15,15,4,105,838,3,3,10,49,47,53,59,29,12,6,3,83,357,3,0,4,5,11,16,40,33,12,4,4,39,171,27,39,402,551,430,429,664,243,81,27,16,470,3379,0,0,5,6,15,9,15,4,3,0,0,470,527,43,75,621,1260,1545,1744,3301,1955,934,355,165,2015,14013,3,7,25,147,210,177,279,106,28,4,3,123,1112,0,17,173,295,140,70,68,18,0,0,3,61,845,3,3,18,30,18,13,21,7,3,0,0,25,141,5,23,126,59,22,13,9,3,0,0,0,34,294,32,162,860,741,372,270,334,88,35,9,6,360,3269,0,3,5,16,8,6,5,0,3,3,0,79,128,43,215,1207,1288,770,549,716,222,69,16,12,682,5789,189,373,4627,4007,3365,3017,5636,3413,1640,662,272,3686,30887,3,3,3,12,36,26,598,672,687,405
LGA22110,155,125,32,7,3,3,70,719,0,0,35,90,64,30,19,3,0,0,0,36,277,0,0,7,19,25,18,10,3,3,0,0,11,96,0,0,0,8,8,10,8,3,3,0,3,8,51,4,4,77,135,78,50,34,4,3,0,0,63,452,3,0,3,8,3,3,0,0,0,0,0,240,260,15,18,199,513,671,591,755,317,119,30,32,655,3915,0,3,17,35,57,44,33,9,0,0,0,27,225,0,19,99,133,44,13,13,3,0,3,0,39,366,0,3,15,15,3,3,3,0,0,0,0,8,50,0,15,63,22,7,5,0,0,0,0,0,8,120,4,43,248,206,65,21,15,6,3,0,3,71,685,0,0,3,3,3,0,0,0,0,0,0,21,30,4,83,445,414,179,86,64,18,3,3,3,174,1476,70,153,1830,1933,1560,1097,1368,571,224,51,61,1356,10274,9,7,3,38,55,18,338,158,92,17
LGA22170,783,974,382,101,36,14,421,3578,0,5,47,141,119,75,91,29,13,0,3,73,596,0,0,8,34,42,55,61,32,5,3,0,70,310,0,0,4,5,14,19,42,33,10,9,5,35,176,12,18,157,257,189,152,186,67,16,3,0,151,1208,0,0,7,8,7,11,12,8,3,0,0,527,583,18,33,292,830,1428,1902,3762,2133,944,321,165,2130,13958,0,3,37,208,274,246,335,114,22,5,0,197,1441,0,21,278,422,206,85,83,16,5,0,3,133,1252,3,6,25,38,23,21,18,8,0,3,0,36,181,3,29,201,92,23,10,13,4,0,0,0,44,419,17,121,807,598,252,134,121,34,19,3,3,239,2348,0,3,6,8,3,0,5,3,0,0,0,62,90,23,183,1354,1366,781,496,575,179,46,11,6,711,5731,96,244,3212,3753,3401,3421,6277,3393,1337,433,208,3740,29515,11,0,3,11,32,32,859,791,545,162
LGA22250,59,37,12,5,0,6,25,280,0,3,6,15,15,6,3,3,0,0,0,4,55,0,0,0,9,10,4,4,0,0,0,0,3,30,0,0,3,3,3,3,7,6,0,0,0,6,31,0,0,15,29,22,10,9,3,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,43,43,3,6,53,183,230,215,303,142,44,10,21,187,1397,0,0,5,11,10,8,10,5,0,0,0,12,61,0,3,18,19,9,4,3,0,0,0,0,5,61,0,0,0,3,0,3,3,0,0,0,0,3,12,0,3,8,3,3,0,0,0,0,0,0,3,20,3,15,61,35,21,10,5,0,0,0,0,13,163,3,0,0,0,0,0,0,0,0,0,0,4,7,6,21,92,71,43,25,21,5,0,0,0,40,324,28,38,463,512,471,380,499,215,74,17,39,386,3122,7,6,3,17,20,17,128,43,21,4
LGA22310,388,709,720,177,71,55,321,2931,0,11,35,114,105,83,100,71,22,9,10,79,639,0,6,6,23,34,24,50,45,12,3,3,50,256,0,0,0,8,11,9,38,40,23,13,7,52,201,18,20,111,169,158,156,293,123,50,19,14,180,1311,0,0,0,4,8,0,4,0,3,0,0,627,646,27,50,213,652,920,1222,2968,2774,1799,818,532,2321,14296,3,3,28,116,210,194,314,178,46,9,5,166,1272,0,16,136,243,130,78,76,25,3,3,3,83,796,0,3,14,15,16,18,15,5,0,0,0,17,103,4,14,78,33,14,9,4,3,0,0,0,17,176,23,68,340,338,239,129,195,55,39,5,3,188,1622,0,0,3,9,3,0,3,0,3,0,0,37,58,30,104,599,754,612,428,607,266,91,17,11,508,4027,130,226,2415,2826,2593,2515,5360,4687,2978,1371,776,3846,29723,7,3,7,14,28,24,533,641,732,486
LGA22410,112,172,34,6,3,0,44,530,0,0,14,25,32,21,14,7,0,0,0,7,120,0,0,3,5,11,13,22,5,3,0,0,6,68,0,0,0,3,3,10,5,8,3,3,3,10,48,3,6,38,84,40,13,23,4,0,0,3,30,244,0,0,0,3,4,0,3,0,0,0,0,91,101,6,12,84,243,319,341,639,282,125,24,36,340,2451,0,3,7,31,26,14,27,11,4,0,0,11,134,0,3,51,55,20,4,6,3,0,0,0,15,157,0,0,3,5,6,3,0,0,0,0,0,5,22,0,5,26,15,0,0,0,0,0,0,0,4,50,0,20,133,78,27,12,9,3,0,0,0,38,320,0,0,0,3,0,0,0,0,0,0,0,10,13,0,31,220,187,79,33,42,17,4,0,0,83,696,18,58,709,788,699,563,992,457,177,42,54,589,5146,3,3,3,12,21,10,140,93,55,28
