region_id,C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
LGA52800,1344,719,881,777,638,616,303,78,11,5367,0,0,0,3,0,0,0,0,0,3,0,0,3,0,5,3,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,7,4,5,0,4,3,0,0,23,0,0,3,4,0,0,0,0,0,7,0,7,7,9,0,4,3,0,0,30,342,200,274,202,125,78,31,6,0,1258,78,40,48,31,23,15,6,3,0,244,448,505,488,254,147,102,70,42,33,2089,15,40,31,22,23,15,3,0,0,149,2227,1511,1737,1303,969,839,416,129,44,9175,3,3,3,14,17,5,3,0,3,51,77,68,110,138,154,206,109,27,3,892,0,0,0,0,0,0,0,0,0,0,25,5,12,22,14,19,5,0,3,105,0,0,0,0,0,0,0,0,0,0,338,207,273,226,208,176,92,27,3,1550,57,28,31,28,16,15,8,4,0,187,0,0,0,0,0,3,4,0,0,7
LGA52870,503,220,242,425,428,353,216,108,34,2529,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,7,4,0,3,0,0,26,4,4,4,7,4,0,3,0,0,26,363,151,131,188,172,64,18,3,3,1093,26,22,14,17,17,7,4,0,3,110,144,53,57,85,66,41,19,12,10,487,0,4,3,0,0,0,0,0,0,7,1043,457,464,729,693,472,260,123,50,4291,3,3,7,0,14,9,0,0,0,36,138,91,66,137,210,219,128,64,20,1073,0,0,0,0,0,0,0,0,0,0,4,0,5,7,4,7,5,0,0,32,0,0,0,0,0,0,0,0,0,0,169,93,87,143,130,132,65,37,15,871,4,0,3,0,3,3,0,3,0,16,0,0,0,0,6,3,0,3,0,12
LGA52940,115,62,78,79,96,63,34,29,3,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,17,15,17,7,7,3,0,122,4,6,4,3,4,0,0,0,0,21,18,9,17,10,13,5,6,4,0,82,0,0,0,0,3,0,0,0,0,3,173,97,116,107,133,78,47,36,3,790,0,0,0,0,0,0,3,0,0,3,48,12,27,34,39,20,22,11,3,216,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,23,10,8,15,11,18,4,6,0,95,0,0,0,5,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0
LGA53010,101,34,61,102,98,60,35,30,10,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11,9,27,8,7,0,0,3,117,3,3,5,0,0,0,0,0,0,11,21,5,10,6,4,5,3,3,0,57,0,0,3,0,0,0,0,0,0,3,177,53,88,135,110,72,38,33,13,719,0,0,0,0,0,0,0,0,0,0,20,11,21,20,34,25,14,17,4,166,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,36,8,16,16,23,9,4,5,4,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53080,150,72,153,159,184,171,80,30,8,1007,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,6,85,53,74,70,29,26,8,5,0,350,12,11,12,6,5,5,0,0,0,51,51,30,33,29,34,13,7,0,0,197,0,3,7,3,0,0,0,3,0,16,301,172,285,276,252,218,95,38,8,1645,0,0,4,0,5,0,0,0,0,9,38,20,35,62,59,66,44,12,3,339,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,37,38,68,53,47,58,27,12,3,343,7,0,0,9,0,6,6,0,0,28,0,0,0,3,3,0,0,0,0,6
LGA53150,665,410,445,677,613,393,352,257,108,3920,0,0,0,0,3,0,0,0,0,3,3,3,3,0,3,0,0,0,0,12,0,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,9,11,6,6,3,5,0,0,45,5,9,11,6,6,3,5,0,0,45,342,185,234,299,233,104,37,20,10,1464,27,44,33,29,25,3,9,3,0,173,142,86,90,95,74,51,37,24,16,615,3,16,11,8,6,7,4,0,0,55,1192,765,840,1127,995,566,450,304,134,6373,9,11,8,24,22,12,4,0,0,90,156,105,81,189,233,198,104,85,38,1189,0,0,0,0,0,0,0,0,0,0,24,6,19,12,8,5,8,10,3,95,0,0,0,0,0,0,0,0,0,0,466,228,179,343,277,164,166,115,23,1961,0,0,0,0,0,0,3,0,0,3,5,6,6,12,7,4,0,0,0,40
LGA53220,536,375,606,677,617,326,145,27,9,3318,0,0,3,0,3,0,0,0,0,6,9,7,4,7,4,3,0,3,0,37,0,0,3,3,0,0,0,0,0,6,139,69,53,31,28,24,26,15,3,388,0,0,11,5,3,0,0,0,0,19,139,69,64,36,31,24,26,15,3,407,363,215,352,295,159,64,8,3,3,1462,53,17,53,41,16,4,3,0,0,187,297,158,144,179,131,72,40,11,5,1037,0,14,16,8,8,4,3,0,0,53,1411,862,1258,1270,984,501,225,59,20,6590,9,3,24,23,26,7,3,0,0,95,161,116,245,348,324,212,74,10,3,1493,0,0,0,0,0,0,0,0,0,0,49,21,36,44,27,16,13,0,0,206,0,0,0,3,3,0,0,0,0,6,248,194,389,395,304,150,31,12,0,1723,7,9,3,3,3,6,0,0,0,31,7,6,9,14,10,3,3,0,0,52
LGA53290,1603,758,948,1289,1129,853,617,300,93,7590,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,13,9,3,0,0,0,0,38,5,8,13,9,3,0,0,0,0,38,994,508,483,487,288,138,59,31,9,2997,130,50,57,74,45,29,13,9,0,407,495,220,217,259,197,135,88,35,7,1653,6,23,16,7,6,8,3,0,0,69,3242,1570,1745,2141,1677,1170,783,375,109,12812,0,6,11,7,6,6,0,0,0,36,369,194,207,408,397,403,275,141,57,2451,0,0,0,0,0,0,0,0,0,0,36,21,6,22,34,22,13,10,3,167,0,0,0,0,0,0,0,0,0,0,493,212,229,376,286,249,153,78,20,2096,52,21,8,10,16,11,5,10,4,137,3,0,0,3,0,3,3,0,0,12
LGA53360,242,147,273,324,388,546,525,158,10,2613,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,3,0,3,3,0,0,0,0,0,9,223,85,181,128,104,99,65,17,3,905,36,10,16,28,10,11,5,3,0,119,80,52,67,57,57,50,49,11,4,427,16,53,58,15,18,12,0,3,0,175,603,347,598,562,585,721,644,192,17,4269,9,3,10,8,0,3,0,0,0,33,71,35,74,113,141,282,254,104,12,1086,0,0,0,0,0,0,0,0,0,0,9,3,7,4,5,12,9,3,0,52,0,0,0,0,0,0,0,0,0,0,76,49,78,97,97,121,132,57,5,712,0,0,0,4,0,7,3,0,0,14,0,0,0,0,0,8,0,0,0,8
LGA53430,1708,1443,1895,2081,2137,1799,1621,1111,398,14193,7,4,10,6,15,4,0,0,0,46,34,28,35,26,13,12,3,3,0,154,5,4,7,7,14,7,3,0,0,47,3,3,0,3,3,0,0,0,0,12,20,47,46,32,38,13,3,3,3,205,23,50,46,35,41,13,3,3,3,217,1168,917,1188,1097,880,362,162,79,18,5871,133,151,197,155,108,52,18,7,3,824,554,407,423,472,412,247,183,189,105,2992,21,183,128,70,35,24,16,5,4,486,3690,3229,4015,4030,3750,2543,2017,1397,531,25202,30,45,76,93,99,69,4,4,0,420,333,275,358,592,738,703,427,363,140,3929,0,0,0,0,0,0,0,0,0,0,31,21,17,28,28,35,18,13,4,195,0,0,0,0,0,0,0,0,0,0,945,817,822,1029,980,858,851,678,158,7138,0,3,0,8,7,13,11,3,4,49,39,31,35,36,26,35,29,12,0,243
LGA53520,4624,2407,2714,3268,2972,2246,1741,854,276,21102,3,3,4,10,3,0,0,0,0,23,107,54,24,51,35,17,13,3,0,304,0,0,0,3,4,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,22,18,20,21,9,7,0,0,0,97,22,18,20,21,12,7,0,0,0,100,1973,1058,903,830,527,207,129,51,8,5686,236,153,103,94,63,25,20,11,4,709,853,468,436,428,337,222,172,67,30,3013,11,30,29,16,18,19,9,0,0,132,7866,4210,4269,4752,4000,2755,2084,986,318,31240,38,17,23,34,43,14,9,0,4,182,950,619,643,1054,1252,1062,764,483,140,6967,0,0,0,0,0,0,0,0,0,0,104,28,47,68,48,31,24,10,0,360,0,0,0,0,0,0,0,3,0,3,2485,1225,1045,1365,1120,887,620,329,107,9183,21,3,10,14,18,26,9,8,0,109,0,5,10,11,6,10,3,3,4,52
LGA53570,363,145,240,316,422,376,275,79,20,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,12,0,3,3,3,0,3,0,0,0,12,335,92,123,135,115,79,37,6,0,922,34,5,8,16,9,13,0,3,0,88,144,59,61,81,77,58,37,15,7,539,3,10,7,6,8,4,6,3,0,47,882,314,442,560,634,537,355,106,27,3857,3,8,4,7,5,4,0,0,0,31,121,36,66,140,149,219,143,57,7,938,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,0,0,21,0,0,0,0,0,0,0,0,0,0,92,46,63,93,90,122,74,19,5,604,0,0,0,4,4,3,0,0,0,11,3,0,3,0,3,3,0,0,0,12
LGA53640,253,110,137,167,168,88,61,40,12,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,44,46,54,39,14,8,0,0,311,7,3,6,3,0,4,3,0,0,26,48,11,25,20,10,6,9,5,0,134,0,5,4,0,3,3,0,0,0,15,414,173,218,244,223,115,81,45,12,1525,0,0,0,0,0,0,0,0,0,0,60,21,35,47,53,41,27,15,5,304,0,0,0,0,0,0,0,0,0,0,40,17,13,28,16,8,8,3,0,133,36,24,16,12,14,4,0,4,0,110,20,22,14,20,31,13,8,5,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53710,133,59,96,97,113,86,59,30,19,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,41,17,20,19,15,4,5,3,0,124,3,3,3,0,0,3,0,0,0,12,29,12,16,21,13,10,4,3,0,108,0,3,3,0,0,0,0,0,0,6,209,94,138,140,147,103,71,36,19,957,0,0,0,0,0,0,0,0,0,0,22,15,27,26,52,53,26,17,4,242,0,0,0,0,0,0,0,0,0,0,8,3,0,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,61,23,22,28,31,36,29,8,4,242,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA53780,9372,6774,6699,7641,8004,5020,2985,1678,474,48647,29,29,31,35,35,15,8,0,0,182,841,382,326,324,201,78,38,14,3,2207,6,3,6,0,6,0,0,0,0,21,4,0,3,3,3,0,0,0,0,13,47,62,79,73,62,36,15,3,0,377,51,62,82,76,65,36,15,3,0,390,5005,2976,2971,2118,1648,714,309,152,39,15932,636,404,398,274,189,85,32,17,4,2039,2460,1326,1276,1172,1047,586,360,172,49,8448,57,92,41,47,49,35,31,15,3,370,18852,12414,12094,11998,11580,6705,3842,2082,579,80146,400,476,389,378,417,246,102,29,8,2445,2434,1784,1898,2690,2913,2793,1618,984,271,17385,0,0,0,0,0,0,0,0,0,0,405,251,235,279,249,205,139,63,13,1839,8,10,5,5,8,6,9,6,0,57,4195,3044,2732,2883,2827,2153,1194,647,154,19829,58,48,38,34,59,61,36,18,11,363,127,76,95,104,77,53,34,20,5,591
LGA53920,990,524,489,327,262,278,126,36,21,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,3,0,3,17,0,3,4,0,0,0,0,0,0,7,0,6,4,4,4,0,3,0,3,24,112,56,80,36,48,21,11,0,3,367,10,4,10,5,6,6,3,0,3,47,135,73,88,58,70,48,34,10,3,519,3,10,17,3,8,3,0,0,0,44,1250,673,688,433,398,356,177,46,33,4054,0,3,0,4,3,0,0,0,0,10,11,15,19,36,32,61,34,13,0,221,0,0,0,0,0,0,0,0,0,0,16,7,10,6,0,3,4,0,0,46,0,0,0,0,0,0,4,0,0,4,377,212,184,124,112,102,55,25,12,1203,0,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
LGA53990,2602,1484,1410,2081,1698,1154,718,405,118,11670,0,0,3,0,0,0,0,0,0,3,5,4,7,5,3,0,0,0,0,24,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,10,7,9,8,6,0,0,0,53,13,10,7,9,8,6,0,0,0,53,1204,592,503,546,382,146,64,30,8,3475,131,55,42,61,35,16,7,5,0,352,521,204,209,232,208,114,68,44,7,1607,6,13,10,7,5,3,3,3,0,50,4485,2362,2198,2956,2353,1443,863,487,133,17280,9,7,6,16,13,11,8,0,0,70,739,451,416,789,793,594,403,230,55,4470,0,0,0,0,0,0,0,0,0,0,96,35,36,52,42,34,9,9,5,318,0,0,0,0,0,0,0,0,0,0,1117,593,482,737,688,449,286,128,41,4521,17,10,5,12,29,17,20,6,3,119,15,10,6,9,6,8,0,0,0,54
LGA54060,308,120,228,270,274,293,232,85,24,1834,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,237,87,85,114,53,33,21,8,0,638,28,6,13,16,9,6,3,0,0,81,76,17,23,46,25,33,16,11,0,247,0,9,8,3,0,3,3,0,0,26,652,239,363,452,364,374,275,104,24,2847,6,0,0,0,5,0,0,0,0,11,121,53,68,110,134,181,141,72,17,897,0,0,0,0,0,0,0,0,0,0,3,7,0,5,0,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,103,40,55,91,85,78,39,25,4,520,0,0,0,3,0,0,6,0,0,9,0,0,0,3,0,3,0,3,0,9
LGA54130,194,43,94,154,136,85,45,25,6,782,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,73,23,52,39,37,16,10,3,0,253,3,3,8,0,3,3,0,0,0,20,47,13,20,21,22,6,5,3,0,137,0,4,3,0,0,3,0,0,0,10,317,89,180,217,201,113,60,31,6,1214,0,0,0,0,0,0,0,0,0,0,41,14,32,50,43,45,14,13,0,252,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,4,0,3,0,17,0,0,0,0,0,0,0,0,0,0,48,17,24,29,36,28,6,9,0,197,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6
LGA54170,20829,14862,10566,17431,18389,9134,5150,3101,824,100286,114,97,61,115,95,38,7,0,0,527,322,197,137,196,167,66,25,10,3,1123,48,25,19,39,43,25,25,15,0,239,3,3,0,0,0,0,3,0,0,9,109,171,116,145,173,53,23,10,0,800,112,174,116,145,173,53,26,10,0,809,7495,5230,4059,4295,3761,1255,530,254,53,26932,814,650,584,443,376,128,59,37,14,3105,3473,2145,1550,2030,1837,937,451,276,103,12802,154,355,164,119,121,98,92,34,5,1142,33547,23975,17418,25059,25239,11837,6418,3765,1009,148267,192,186,204,234,307,152,54,28,3,1360,5671,4318,2941,5688,6752,5274,2377,1722,587,35330,0,0,0,0,3,3,0,0,0,6,605,421,259,419,461,310,150,98,31,2754,10,9,0,11,3,8,8,9,0,58,8271,6325,3791,5673,6192,4042,1805,946,245,37290,168,128,97,113,135,142,60,55,28,926,364,255,201,314,322,158,103,35,8,1760
LGA54200,5448,4131,3072,4356,5169,3602,2271,1299,376,29724,5,5,6,10,11,3,3,0,0,43,47,33,21,34,35,11,0,4,3,188,6,0,5,4,9,4,3,3,0,34,0,0,0,0,0,0,0,0,0,0,20,22,34,40,25,13,8,3,0,165,20,22,34,40,25,13,8,3,0,165,2800,1814,1371,1427,1255,600,258,116,31,9672,330,213,179,162,115,67,23,12,7,1108,1328,716,579,682,687,446,253,149,74,4914,19,54,39,17,23,17,12,4,0,185,10027,7021,5341,6776,7378,4781,2835,1594,491,46244,38,37,41,66,81,29,10,0,0,302,1455,1055,908,1558,1818,1843,1124,598,195,10554,0,0,0,0,0,0,0,0,0,0,169,130,98,133,154,151,90,48,19,992,58,31,26,22,16,8,4,3,13,181,2394,1672,1217,1659,1618,1368,794,446,112,11280,45,39,16,35,40,39,27,13,4,258,30,31,38,37,36,19,9,15,7,222
LGA54280,3883,2167,3238,3176,2345,1278,642,321,141,17191,5,3,5,5,3,3,3,0,0,27,13,8,11,16,6,4,3,0,0,61,3,3,0,3,3,3,0,0,0,15,3,0,0,3,3,0,0,0,0,9,17,19,18,24,5,4,3,0,0,90,20,19,18,27,8,4,3,0,0,99,2066,1150,1545,940,495,177,57,25,7,6462,189,132,192,99,67,28,4,3,0,714,1143,579,772,638,432,228,133,75,25,4025,3,26,16,10,13,9,8,3,0,88,7344,4108,5841,4950,3389,1737,857,427,173,28826,16,10,33,39,29,16,3,0,0,146,730,470,663,932,809,548,243,114,37,4546,0,0,0,0,0,0,0,0,0,0,202,99,80,109,73,44,13,6,0,626,0,3,0,0,4,0,4,0,0,11,1577,948,1028,1171,864,502,224,110,35,6459,140,74,72,69,42,30,14,7,5,453,10,12,12,23,20,7,0,3,0,87
LGA54340,536,243,321,384,340,251,182,111,42,2410,0,0,0,0,0,0,0,3,0,3,87,56,43,60,49,30,6,7,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,10,3,4,3,0,0,0,0,0,0,10,266,147,127,83,66,40,18,9,6,762,19,12,7,9,4,0,3,0,0,54,150,81,78,79,59,45,26,12,6,536,0,5,3,3,3,0,0,0,0,14,1061,548,588,623,525,366,235,142,54,4142,0,3,10,3,5,3,0,0,0,24,121,54,66,116,123,73,53,34,19,659,0,0,0,0,0,0,0,0,0,0,54,27,28,30,34,24,23,14,10,244,0,0,0,0,0,0,0,0,0,0,205,69,83,94,87,63,44,23,6,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6
LGA54410,178,76,83,142,117,103,90,62,20,871,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,57,20,29,23,14,10,9,0,3,165,8,3,3,4,0,3,0,0,0,21,26,8,11,14,15,12,8,0,3,97,0,0,0,0,0,0,0,0,0,0,269,107,129,186,149,128,107,62,26,1163,0,0,0,0,0,4,0,0,0,4,60,11,24,46,60,42,47,28,9,327,0,0,0,0,0,0,0,0,0,0,11,7,0,4,3,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,56,9,20,29,33,27,14,16,4,208,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
LGA54480,84,31,59,79,88,51,18,3,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,60,10,27,23,14,5,3,0,0,142,10,3,5,4,4,0,0,3,0,29,10,10,4,7,6,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,164,54,95,116,112,59,21,6,0,627,0,0,0,0,0,0,0,0,0,0,24,7,19,31,17,19,12,3,0,132,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,11,4,13,4,13,6,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,329,141,195,247,225,176,121,61,35,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,3,0,3,0,0,0,0,6,128,43,53,54,39,10,10,0,0,337,9,4,6,5,3,3,3,0,0,33,70,17,32,34,24,20,14,8,0,219,0,0,0,3,0,3,0,3,0,9,536,205,292,349,294,212,148,72,35,2143,0,0,0,0,0,0,0,0,0,0,116,34,59,84,103,87,72,53,17,625,0,0,0,0,0,0,0,0,0,0,0,12,3,5,12,8,0,5,0,45,0,0,0,0,0,0,0,0,0,0,90,41,35,72,47,39,31,20,3,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
