region_id,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T
LGA12200,65,1955,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,25,0,0,0,0,25,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,3,0,0,0,0,3,1145,338,304,160,65,2012
LGA12300,101,2803,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,40,13,3,4,0,0,20,0,0,3,0,0,3,0,0,0,0,0,0,50,6,7,0,0,63,0,0,0,0,0,0,3,3,0,0,0,6,63,12,0,0,0,75,30,5,0,4,0,39,3,0,0,0,0,3,3,0,0,0,0,3,102,20,0,4,0,126,0,0,0,0,0,0,8,0,0,0,0,8,10,3,0,0,0,13,4,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,0,0,32,3,0,3,3,0,9,1731,470,499,232,101,3033
LGA12350,135,3072,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,21,5,4,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,35,4,0,0,0,39,0,0,0,0,0,0,3,0,0,0,0,3,18,6,0,3,0,27,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,3,0,36,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,3,0,6,3,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,3,13,0,0,3,3,19,0,0,0,0,0,0,1659,569,510,290,138,3166
LGA12500,66,1793,0,0,0,0,0,0,3,0,0,0,0,3,17,4,0,0,0,21,4,0,0,0,0,4,0,0,3,0,0,3,3,0,0,0,0,3,27,4,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,19,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,19,4,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,4,7,7,0,0,0,0,7,0,0,0,0,0,0,15,0,0,0,4,19,0,0,0,0,0,0,998,353,309,142,70,1872
LGA12600,536,9294,3,0,0,0,0,3,3,3,0,0,0,6,147,28,17,3,0,195,48,35,13,3,0,99,7,7,6,5,4,29,4,0,0,0,0,4,212,73,36,11,4,336,3,0,0,0,0,3,28,3,3,0,0,34,185,37,7,6,0,235,15,11,8,0,0,34,3,3,3,0,0,9,3,0,0,0,0,3,237,54,21,6,0,318,3,0,0,0,0,3,3,0,0,0,0,3,9,4,0,0,0,13,9,3,4,0,0,16,3,0,0,0,0,3,4,0,5,0,0,9,31,7,9,0,0,47,0,0,0,0,0,0,4394,2082,1968,1011,540,9995
LGA12700,96,2295,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,1127,459,448,195,96,2325
LGA12750,339,8907,0,0,0,0,0,0,10,0,0,0,0,10,115,22,3,0,0,140,191,43,26,14,0,274,15,10,5,0,0,30,9,0,0,0,0,9,340,75,34,14,0,463,0,3,0,0,0,3,12,0,3,0,0,15,138,26,3,3,0,170,81,18,17,4,0,120,12,3,3,3,0,21,10,0,0,0,0,10,253,50,26,10,0,339,4,0,0,0,0,4,21,0,0,0,0,21,54,8,6,0,0,68,13,7,3,0,0,23,3,0,3,0,0,6,4,4,0,0,0,8,99,19,12,0,0,130,3,3,0,0,0,6,5835,1737,1310,624,339,9845
LGA12850,4597,35516,10,3,5,5,0,23,84,19,3,0,0,106,465,268,188,87,22,1030,809,1017,967,508,267,3568,150,193,351,243,241,1178,39,34,34,22,16,145,1557,1534,1548,865,546,6050,10,7,3,0,3,23,197,45,21,6,0,269,1326,991,662,205,73,3257,104,150,146,89,58,547,7,9,11,8,12,47,51,38,31,5,8,133,1695,1240,874,313,154,4276,0,0,0,0,0,0,14,3,0,0,0,17,19,8,6,3,0,36,0,7,4,3,0,14,0,0,3,0,3,6,0,3,0,0,0,3,33,21,13,6,3,76,16,3,11,5,6,41,12350,10403,11174,6726,5306,45959
LGA12900,102,2317,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,26,3,3,0,3,0,9,3,0,0,0,0,3,0,0,0,0,0,0,28,7,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,32,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,3,1249,414,391,251,102,2407
LGA12950,43,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15,8,3,3,3,0,17,4,3,6,3,0,16,0,0,0,0,0,0,24,9,9,6,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,12,0,0,0,0,0,0,590,224,196,111,43,1164
LGA13010,75,2264,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,8,6,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,14,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,3,11,0,3,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,1284,402,346,200,75,2307
LGA13050,45,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,10,4,0,0,0,0,4,6,0,0,0,0,6,6,3,0,0,0,9,6,0,3,0,0,9,0,3,3,0,0,6,0,0,0,0,0,0,22,6,6,0,0,34,0,0,0,0,0,0,804,232,205,85,45,1371
LGA13100,1535,36017,3,0,0,0,0,3,51,3,0,0,0,54,1024,142,39,6,0,1211,1542,558,373,97,30,2600,163,93,123,82,39,500,44,15,4,0,0,63,2827,811,539,185,69,4431,6,0,0,0,0,6,74,6,3,0,0,83,887,156,34,5,0,1082,587,166,122,23,12,910,21,18,21,14,0,74,26,0,3,0,0,29,1601,346,183,42,12,2184,3,0,3,0,0,6,22,0,0,0,0,22,112,7,7,0,0,126,9,6,6,0,5,26,3,4,6,4,5,22,3,0,0,0,0,3,152,17,22,4,10,205,32,11,4,0,0,47,19362,8777,9258,3861,1626,42884
LGA13310,267,6718,0,0,0,0,0,0,3,0,0,0,0,3,76,12,0,3,0,91,53,23,19,4,10,109,13,10,10,7,0,40,3,0,0,0,0,3,148,45,29,14,10,246,0,0,0,0,0,0,11,0,0,0,0,11,57,14,7,0,0,78,7,7,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,78,21,7,0,0,106,6,0,0,0,0,6,9,3,0,0,0,12,12,4,0,0,0,16,8,5,8,0,0,21,3,0,0,3,3,9,3,0,0,0,0,3,41,12,8,3,3,67,9,7,4,3,0,23,3513,1502,1280,585,280,7160
LGA13320,243,7989,3,0,0,0,0,3,9,0,3,0,0,12,239,52,10,3,0,304,374,74,49,15,3,515,14,14,11,0,6,45,15,0,0,0,0,15,654,140,73,18,9,894,0,0,0,0,0,0,12,0,0,0,0,12,229,49,13,5,3,299,135,40,16,5,0,196,8,0,3,0,0,11,11,0,0,0,0,11,395,89,32,10,3,529,4,0,0,0,0,4,35,3,0,0,0,38,85,10,0,3,0,98,19,3,7,0,0,29,6,0,3,0,0,9,4,0,0,0,0,4,153,16,10,3,0,182,6,3,0,0,0,9,5908,1556,1290,594,255,9603
LGA13340,140,2596,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,3,0,0,0,9,0,3,0,0,0,3,1265,490,465,259,140,2619
LGA13380,514,11719,0,0,0,0,0,0,9,0,0,0,0,9,217,28,0,4,0,249,152,41,23,6,4,226,14,5,6,4,0,29,3,3,0,0,0,6,395,77,29,14,4,519,0,0,0,0,0,0,21,0,0,0,0,21,164,36,6,0,0,206,33,23,3,3,3,65,4,0,3,0,0,7,5,0,0,0,0,5,227,59,12,3,3,304,3,3,0,0,0,6,10,3,0,0,0,13,37,3,0,0,0,40,23,3,3,5,3,37,7,3,4,0,0,14,0,3,0,0,0,3,80,18,7,5,3,113,5,8,0,0,0,13,6878,2309,1964,993,524,12668
LGA13450,337,5631,0,0,0,0,0,0,4,0,0,0,0,4,60,26,15,4,0,105,65,29,30,10,0,134,5,3,3,7,0,18,0,5,0,0,0,5,134,63,48,21,0,266,0,0,0,0,0,0,4,3,0,0,3,10,59,25,31,3,5,123,38,15,18,4,6,81,9,4,13,16,0,42,6,3,0,3,0,12,116,50,62,26,14,268,0,0,0,0,0,0,7,3,0,0,0,10,6,0,0,0,0,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,20,0,0,0,0,0,0,2611,1188,1263,772,351,6185
LGA13500,56,953,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,7,3,0,3,3,0,9,0,0,0,0,0,0,7,3,3,6,0,19,0,0,0,0,0,0,498,188,147,109,56,998
LGA13550,142,2990,0,0,0,0,0,0,3,0,0,0,0,3,17,3,0,0,0,20,5,0,3,0,0,8,0,0,3,3,0,6,0,0,0,0,0,0,25,3,6,3,0,37,0,0,0,0,0,0,4,0,0,0,0,4,33,9,0,0,0,42,16,4,6,0,0,26,6,3,0,0,0,9,0,0,0,0,0,0,59,16,6,0,0,81,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,3,0,6,6,0,0,0,3,9,3,0,0,0,0,3,0,0,0,0,0,0,15,3,0,3,3,24,0,0,0,0,3,3,1460,622,601,304,148,3135
LGA13650,81,1117,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,3,3,0,0,12,0,0,0,0,0,0,550,202,195,113,81,1141
LGA13660,48,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,3,0,6,5,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,3,3,19,3,0,0,0,0,3,740,234,228,122,51,1375
LGA13700,46,940,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,3,0,0,6,3,0,0,0,3,6,0,0,0,0,0,0,9,3,3,0,3,18,0,0,0,0,0,0,543,149,152,80,49,973
LGA13800,989,14692,0,0,0,0,0,0,16,5,0,4,0,25,170,46,12,3,3,234,335,190,114,34,10,683,24,14,14,6,6,64,3,0,0,3,0,6,548,255,140,50,19,1012,4,0,0,0,0,4,13,6,0,0,0,19,107,29,9,4,0,149,48,25,12,10,0,95,6,7,5,0,0,18,0,0,3,0,0,3,178,67,29,14,0,288,6,0,0,0,3,9,16,0,0,0,0,16,24,7,0,0,0,31,5,3,9,0,3,20,0,4,6,0,0,10,0,0,0,0,0,0,51,14,15,0,6,86,4,0,4,0,0,8,5997,3532,3680,1863,1014,16086
LGA13850,42,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,5,0,4,0,0,0,4,5,0,0,0,0,5,18,4,0,0,0,22,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,379,159,129,68,42,777
LGA13950,1494,16638,0,0,0,0,0,0,32,11,0,0,0,43,441,279,194,30,16,960,483,476,455,199,101,1714,103,105,150,95,108,561,19,5,9,9,5,47,1078,876,808,333,230,3325,10,3,7,3,0,23,86,27,8,3,0,124,1891,1311,774,233,88,4297,158,195,167,83,60,663,5,7,0,8,0,20,35,25,23,10,4,97,2185,1568,979,340,152,5224,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,4,8,3,3,0,18,0,0,3,0,0,3,0,0,0,0,0,0,4,11,9,6,0,30,7,0,0,0,0,7,8627,6110,5790,2821,1876,25224
LGA14000,1664,34378,0,0,3,0,0,3,43,4,0,0,0,47,312,81,43,5,4,445,740,498,462,119,26,1845,72,81,110,55,26,344,17,0,0,0,0,17,1184,664,618,179,56,2701,23,7,0,0,3,33,306,55,14,0,0,375,1846,1134,619,92,24,3715,264,239,225,53,29,810,6,14,17,3,7,47,20,10,5,3,0,38,2465,1459,880,151,63,5018,3,0,0,0,0,3,4,0,0,0,0,4,14,9,7,3,0,33,15,4,4,4,0,27,0,5,0,0,0,5,0,0,0,0,0,0,36,18,11,7,0,72,12,8,4,3,0,27,14574,9580,11528,4731,1783,42196
LGA14100,133,2427,0,0,0,0,0,0,9,0,0,0,0,9,31,9,0,0,0,40,103,57,44,7,0,211,18,11,13,7,0,49,0,0,0,0,0,0,161,77,57,14,0,309,5,0,0,0,0,5,46,4,0,0,0,50,203,62,16,3,0,284,59,30,27,3,0,119,0,3,3,0,0,6,8,0,0,0,0,8,321,99,46,6,0,472,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,6,3,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,0,12,6,0,3,0,21,0,0,0,0,0,0,1298,654,772,372,133,3229
LGA14150,865,13484,0,0,0,0,0,0,44,0,3,0,0,47,225,95,53,6,3,382,496,342,275,82,32,1227,79,146,166,92,61,544,12,6,0,3,3,24,856,589,497,183,99,2224,8,7,6,3,0,24,191,42,13,0,0,246,1630,1028,567,122,25,3372,276,337,296,110,54,1073,30,26,26,19,9,110,25,27,12,3,3,70,2160,1467,920,257,91,4895,0,0,0,0,0,0,3,0,0,0,0,3,23,10,11,3,0,47,12,6,7,3,5,33,3,0,0,0,0,3,4,0,0,0,0,4,45,16,18,6,5,90,0,3,0,0,0,3,7450,5031,5038,2117,1060,20696
LGA14200,203,4107,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,11,6,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,4,0,33,0,0,0,0,0,0,18,0,0,0,0,18,41,19,7,0,0,67,8,4,0,3,0,15,0,0,5,0,0,5,4,0,0,0,0,4,71,23,12,3,0,109,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,4,0,0,0,7,0,0,0,0,4,4,3,0,0,0,0,3,17,4,0,0,4,25,0,0,0,0,0,0,2110,842,726,389,207,4274
LGA14250,16,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,197,52,67,53,16,385
LGA14300,81,1324,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,630,257,242,136,81,1346
LGA14350,369,6821,0,0,0,0,0,0,6,3,0,0,0,9,56,11,3,0,0,70,62,26,26,7,4,125,29,10,23,16,11,89,0,0,0,0,3,3,153,50,52,23,18,296,0,0,0,0,0,0,7,0,0,0,0,7,67,18,3,3,3,94,23,11,3,3,0,40,3,0,0,0,0,3,0,3,0,0,0,3,100,32,6,6,3,147,5,3,3,0,0,11,19,0,3,3,0,25,9,0,3,0,0,12,3,3,0,0,3,9,0,0,3,0,3,6,3,0,0,0,0,3,39,6,12,3,6,66,0,3,3,0,3,9,3809,1449,1095,587,399,7339
LGA14400,166,4958,0,0,0,0,0,0,6,0,0,0,0,6,104,15,3,0,0,122,158,39,33,8,0,238,11,6,8,7,0,32,0,3,0,0,0,3,279,63,44,15,0,401,3,0,0,0,0,3,11,3,0,0,0,14,134,13,3,0,0,150,49,11,13,0,0,73,3,0,3,3,0,9,6,0,0,0,0,6,206,27,19,3,0,255,0,0,0,0,0,0,5,0,0,0,0,5,12,3,0,0,0,15,0,7,0,0,0,7,0,4,0,0,0,4,0,0,0,0,0,0,17,14,0,0,0,31,3,0,0,0,0,3,2775,1040,1127,540,166,5648
LGA14450,610,9155,0,0,0,0,0,0,7,3,0,0,0,10,135,72,32,8,4,251,269,172,175,43,18,677,32,36,32,32,20,152,7,7,0,0,3,17,450,290,239,83,45,1107,12,3,3,0,0,18,116,32,7,0,0,155,1382,943,468,102,21,2916,373,365,317,122,61,1238,10,3,12,10,6,41,30,16,6,4,0,56,1923,1362,813,238,88,4424,3,0,0,0,0,3,5,3,0,0,0,8,13,7,0,0,0,20,3,3,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,13,6,0,0,43,3,3,4,0,0,10,5186,3701,3610,1499,743,14739
LGA14500,1202,24925,0,0,0,0,0,0,21,0,0,0,0,21,120,24,9,3,3,159,391,120,107,18,3,639,53,34,60,13,3,163,11,4,0,0,0,15,596,182,176,34,9,997,3,0,3,3,0,9,199,23,6,0,0,228,1086,439,205,24,3,1757,732,349,290,57,14,1442,20,7,15,4,5,51,10,5,3,3,0,21,2050,823,522,91,22,3508,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,7,12,10,3,0,32,10419,5905,8212,3703,1233,29472
LGA14550,120,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,6,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,3,0,15,3,3,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,15,9,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,5,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,8,3,3,0,0,14,0,0,0,0,0,0,1270,479,366,218,120,2453
LGA14600,83,1707,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,6,3,0,0,0,0,3,848,337,289,177,83,1734
LGA14650,1774,47924,4,0,0,0,0,4,67,0,0,0,0,67,857,130,28,4,0,1019,685,275,155,54,21,1190,49,25,47,27,16,164,23,10,5,0,0,38,1685,440,235,85,37,2482,5,0,0,0,0,5,119,3,0,0,0,122,585,95,22,3,0,705,274,104,66,16,6,466,17,9,9,4,7,46,18,3,0,3,0,24,1018,214,97,26,13,1368,8,0,4,0,0,12,61,7,0,0,0,68,115,24,3,0,0,142,14,8,5,0,7,34,0,4,3,3,3,13,8,0,0,0,0,8,206,43,15,3,10,277,13,4,0,5,0,22,23846,10799,11011,4583,1834,52073
