region_id,C06_CF_1P1NW_200_399,C06_CF_1P1NW_400_599,C06_CF_1P1NW_600_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_Tot,C06_CF_1A1NW_N,C06_CF_1A1NW__1_199,C06_CF_1A1NW_200_399,C06_CF_1A1NW_400_599,C06_CF_1A1NW_600_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_Tot,C06_CF_BA_N,C06_CF_BA_1_199,C06_CF_BA_200_399,C06_CF_BA_400_599,C06_CF_BA_600_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_more,C06_CF_BA_Ns,C06_CF_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_199,C06_CF_BNW_200_399,C06_CF_BNW_400_599,C06_CF_BNW_600_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_199,C06_CF_LFns_200_399,C06_CF_LFns_400_599,C06_CF_LFns_600_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_C_f_c_T_Fi_N,C06_C_f_c_T_Fi_1_199,C06_C_f_c_T_Fi_200_399,C06_C_f_c_T_Fi_400_599,C06_C_f_c_T_Fi_600_799,C06_C_f_c_T_Fi_800_999,C06_CF_c_T_Fi_1000_1499,C06_CF_c_T_Fi_1500_1999,C06_CF_c_T_Fi_2000_2499,C06_CF_c_T_Fi_2500_2999,C06_CF_c_T_Fi_3000_more,C06_C_f_with_c_TFI_Ns,C06_C_f_with_c_T_T,C06_1PF_F_N,C06_1PF_F_1_199,C06_1PF_F_200_399,C06_1PF_F_400_599,C06_1PF_F_600_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_more,C06_1PF_F_Ns,C06_1PF_F_Tot,C06_1PF_P_N,C06_1PF_P_1_199,C06_1PF_P_200_399,C06_1PF_P_400_599,C06_1PF_P_600_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_more,C06_1PF_P_Ns,C06_1PF_P_Tot,C06_1PF_A_N,C06_1PF_A_1_199,C06_1PF_A_200_399,C06_1PF_A_400_599,C06_1PF_A_600_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_more,C06_1PF_A_Ns,C06_1PF_A_Tot,C06_1PF_U_N,C06_1PF_U_1_199,C06_1PF_U_200_399,C06_1PF_U_400_599,C06_1PF_U_600_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_more,C06_1PF_U_Ns,C06_1PF_U_To,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_199,C06_1PF_N_lf_Fi_200_399,C06_1PF_N_lf_Fi_400_599,C06_1PF_N_lf_Fi_600_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_more,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_the_lf_Tot,C06_1PF_LFns_N,C06_1PF_LFns_1_199,C06_1PF_LFns_200_399,C06_1PF_LFns_400_599,C06_1PF_LFns_600_799,C06_1PF_LFns_800_999,C06_1PF_lf_ns_Fi_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_lf_ns_Fi_2500_2999,C06_1PF_LFns_3000mo,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_199,C06_1PF_TFI_200_399,C06_1PF_TFI_400_599,C06_1PF_TFI_600_799,C06_1PF_TFI_800_999,C06_1PF_T_Fi_1000_1499,C06_1PF_T_Fi_1500_1999,C06_1PF_T_Fi_2000_2499,C06_1PF_T_Fi_2500_2999,C06_1PF_TFI_3000_mr,C06_One_par_f_TFI_Ns,C06_One_parent_f_T_T,C06_TFI_N,C06_TFI_1_199,C06_TFI_200_399,C06_TFI_400_599,C06_TFI_600_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_more,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_199,C11_CFNC_BF_200_399,C11_CFNC_BF_400_599,C11_CFNC_BF_600_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_mr,C11_CFNC_BF_Ns,C11_CFNC_BF_Tot,C11_CFNC_BPT_N,C11_CFNC_BPT_1_199,C11_CFNC_BPT_200_399,C11_CFNC_BPT_400_599,C11_CFNC_BPT_600_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499
LGA57420,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,4,7,11,18,45,19,8,31,9,40,192,0,0,3,0,0,3,0,0,4,0,0,3,13,0,0,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,3,0,0,4,0,0,6,29,3,3,15,43,42,28,92,44,20,47,28,62,427,5,0,0,3,0,3,7,12,8,5,18,0,61,0,0,0,3,0,0,0
LGA57490,13,54,61,52,113,27,10,14,6,38,394,3,3,6,7,22,27,99,44,18,43,9,38,319,0,0,0,3,3,3,37,27,19,8,14,32,146,13,9,23,101,106,75,129,62,20,8,5,70,621,0,3,0,4,4,9,8,7,3,3,4,1097,1142,36,41,57,251,444,609,2668,1901,1059,838,536,1989,10429,3,3,17,92,104,134,247,101,35,32,6,121,895,0,16,143,256,136,59,75,16,7,0,5,76,789,3,0,14,27,7,12,13,3,5,3,0,14,101,5,10,90,61,17,3,5,3,6,0,0,23,223,26,17,366,378,156,71,94,21,3,3,5,131,1271,0,0,0,8,0,4,5,3,0,0,0,50,70,37,46,630,822,420,283,439,147,56,38,16,415,3349,128,199,819,2918,2009,1362,4985,3055,1677,1192,799,3354,22497,10,3,0,4,19,24,153,357,620,338,626,36,2190,3,5,3,11,30,57,74
LGA57560,3,3,3,5,11,3,3,6,0,3,40,0,0,0,3,0,4,13,9,0,10,4,9,52,0,0,0,0,0,0,0,3,5,0,8,7,23,0,0,3,8,4,5,8,3,0,0,0,10,41,3,0,0,0,0,0,0,8,5,3,0,161,180,7,0,9,23,23,41,253,337,258,438,362,321,2072,0,0,3,3,5,17,31,24,5,16,13,18,135,0,0,11,16,7,5,3,9,0,0,0,6,57,0,0,0,0,0,0,4,0,0,3,0,10,17,0,0,7,4,0,0,3,0,0,0,0,0,14,7,4,35,21,9,6,5,3,3,0,0,21,114,0,0,0,0,0,0,0,0,0,0,0,16,16,7,4,56,44,21,28,46,36,8,19,13,71,353,22,16,69,100,75,97,448,540,471,668,682,551,3739,3,0,0,0,0,4,16,40,79,95,579,9,825,0,0,0,0,0,0,6
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,0,0,6,24,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0
LGA57700,9,9,6,6,14,5,3,3,0,5,60,0,0,0,3,3,6,12,7,5,4,0,3,43,0,0,0,0,0,0,3,8,11,4,0,4,30,3,3,3,7,15,5,18,4,6,3,0,21,88,0,0,0,0,0,0,4,0,0,0,0,148,152,7,9,17,42,69,96,431,314,192,164,137,361,1839,0,3,4,6,14,10,21,12,3,5,3,10,91,3,3,27,28,9,11,8,3,0,3,0,11,106,0,0,3,0,4,0,3,3,0,0,0,4,17,0,0,5,8,8,0,0,0,0,0,0,0,21,5,0,34,30,11,13,13,0,4,0,0,8,118,3,0,0,0,0,0,0,0,0,0,0,8,11,11,6,73,72,46,34,45,18,7,8,3,41,364,33,37,113,330,255,201,789,507,318,258,194,538,3573,3,0,0,3,0,10,28,59,134,75,119,6,437,0,0,0,3,7,15,28
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,6,0,6,16,12,9,0,0,19,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,10,0,5,3,32,20,14,55,23,9,0,0,47,208,0,0,0,0,0,4,9,4,6,0,3,3,29,0,0,3,0,5,0,3
LGA57840,6,18,15,9,24,17,3,10,6,21,135,0,0,0,4,6,3,8,3,5,14,9,9,61,0,0,0,0,0,3,5,6,7,5,15,10,51,11,3,13,25,24,17,34,16,11,3,5,34,196,0,0,0,0,3,0,7,3,0,3,4,316,336,21,12,34,74,94,89,456,451,346,607,710,582,3476,0,0,7,28,35,51,132,57,21,38,13,52,434,0,0,48,89,56,37,38,12,4,8,3,34,329,0,0,0,3,4,0,6,7,0,3,3,7,33,0,3,19,8,3,3,6,3,0,0,0,5,50,30,18,93,81,66,38,72,20,8,14,5,38,483,0,0,3,0,3,0,0,0,4,0,0,9,19,30,21,170,209,167,129,254,99,37,63,24,145,1348,93,72,259,597,561,413,1483,1045,806,1083,1286,1114,8812,0,0,0,0,6,9,45,137,268,150,662,9,1286,0,5,3,4,9,28,54
LGA57910,49,141,112,93,169,77,45,42,25,81,837,3,0,3,25,34,35,86,47,20,44,14,61,372,5,0,0,5,4,9,49,40,36,27,33,48,256,31,44,74,284,232,176,315,156,64,32,31,241,1680,3,0,10,4,13,8,14,17,6,6,8,1255,1344,65,73,188,675,901,973,3580,2771,1849,2148,2226,2938,18387,5,8,29,124,228,251,639,283,113,96,41,246,2063,6,26,241,443,293,201,260,57,15,18,3,171,1734,0,0,34,33,35,23,46,20,8,7,0,39,245,6,8,110,68,19,7,24,4,5,3,0,33,287,75,66,687,610,336,231,406,106,40,28,10,346,2941,0,0,5,12,4,7,5,6,0,0,3,121,163,92,108,1106,1290,915,720,1380,476,181,152,57,956,7433,313,461,1556,5028,3656,2654,8678,5422,3770,3460,3556,5575,44129,11,3,0,10,11,49,317,703,1357,703,2293,62,5519,3,8,8,46,112,165,238
LGA57980,7,3,3,7,16,4,3,12,3,5,66,0,0,0,0,0,0,9,0,3,8,0,0,20,0,0,0,0,0,0,3,3,0,0,8,0,14,7,3,4,9,4,5,6,3,4,3,3,5,56,0,0,0,0,0,0,0,0,0,3,0,123,126,10,6,11,22,18,36,140,119,106,267,366,229,1330,0,0,4,6,12,17,63,31,13,28,5,20,199,0,3,17,19,20,11,24,3,0,4,0,16,117,0,3,0,3,3,0,3,3,0,0,0,0,15,0,3,5,0,0,0,0,0,0,0,0,0,8,8,3,7,22,11,12,9,3,5,4,4,17,105,0,0,0,0,0,0,3,0,0,0,0,6,9,8,12,33,50,46,40,102,40,18,36,9,59,453,30,30,66,173,175,146,529,338,320,502,730,475,3514,0,0,0,3,0,0,9,35,86,56,324,5,518,3,0,0,5,6,17,14
LGA58050,21,87,70,68,129,33,20,16,8,59,514,0,0,7,20,27,49,91,29,4,20,5,41,293,0,4,0,0,0,7,42,22,26,12,14,40,167,18,20,40,170,143,103,127,55,19,18,7,124,844,0,0,7,9,11,7,15,9,3,3,0,930,994,43,45,123,492,656,916,3448,2143,1137,811,612,2009,12435,3,3,25,119,161,148,355,134,57,26,15,137,1183,0,8,188,301,176,109,124,31,10,7,0,76,1030,6,0,18,22,13,15,24,10,3,3,3,19,136,0,5,74,49,13,13,4,0,0,3,0,18,179,15,31,424,383,178,87,163,45,6,9,5,169,1515,3,0,3,3,3,0,3,0,0,0,0,71,86,27,47,732,877,544,372,673,220,76,48,23,490,4129,144,193,969,2598,1977,1716,6186,3518,1882,1141,879,3297,24500,15,3,4,8,11,33,227,485,805,380,628,52,2651,4,4,4,16,23,63,70
LGA58190,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,6,9,6,12,0,0,0,0,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,6,15,18,9,22,6,3,3,0,12,97,3,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,3,3,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,9,6,7,16,5,10,3,0,13,72,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,10,0,0,0,0,3,25,9,0,9,24,15,16,46,15,16,9,0,22,181,3,0,0,0,0,0,0,8,0,0,4,0,15,0,0,0,0,0,0,0
LGA58330,0,6,4,6,6,0,0,0,0,5,27,3,0,0,3,4,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,3,3,3,4,4,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,0,49,49,6,4,5,28,24,27,110,59,23,14,26,108,434,0,0,0,0,7,3,9,0,0,8,0,4,31,0,0,9,17,4,3,3,0,0,0,0,10,46,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,10,0,0,12,22,7,4,5,0,0,0,0,6,56,0,3,0,0,0,0,0,0,0,0,0,3,6,0,3,28,39,18,13,17,0,0,8,0,26,152,18,21,48,173,117,75,257,118,57,41,38,200,1163,3,0,0,0,3,5,5,11,23,4,25,3,82,0,0,0,3,9,9,12
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,6,7,0,12,4,0,0,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,0,0,0,15,6,3,7,11,15,8,33,8,0,0,5,18,114,0,0,0,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,3
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,3,15,8,0,11,0,3,0,0,11,51,0,0,0,0,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0
LGA58510,12,20,14,15,25,4,4,6,5,4,109,0,0,3,4,0,0,11,3,0,5,0,8,34,0,0,0,3,0,0,6,5,4,7,0,0,25,12,5,4,34,27,16,16,17,5,0,0,21,157,0,0,3,0,0,0,0,0,0,0,0,153,156,12,5,28,93,118,128,419,310,206,218,159,326,2022,0,3,0,17,44,41,99,50,13,8,4,39,318,0,3,42,62,43,24,25,7,0,0,0,15,221,0,0,5,6,5,6,4,3,0,3,0,3,35,4,0,19,13,5,4,3,0,0,0,0,0,48,11,9,112,89,44,25,53,11,3,3,0,47,407,0,0,3,0,3,0,0,0,0,0,0,10,16,15,15,181,187,144,100,184,71,16,14,4,114,1045,58,58,254,710,474,369,1162,765,569,471,380,740,6010,6,0,0,0,5,9,63,117,269,174,546,14,1203,0,6,3,10,39,38,27
LGA58540,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,4,10,13,26,12,6,9,9,18,116,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,12,6,3,3,22,30,22,63,21,15,12,12,32,241,0,3,0,0,0,3,4,8,3,0,6,3,30,0,0,0,0,3,0,0
LGA58570,0,9,13,7,9,6,7,7,0,8,69,0,0,0,3,7,0,11,0,0,9,4,8,42,0,0,0,3,3,0,3,6,0,7,8,3,33,3,3,12,30,31,15,28,25,10,3,0,25,185,0,0,0,0,0,0,5,0,0,0,0,166,171,6,12,18,67,108,84,383,339,270,375,328,328,2318,0,3,3,13,20,31,79,33,14,16,5,40,257,0,3,26,46,29,25,26,7,3,3,3,6,177,0,0,3,9,3,0,7,0,0,0,0,9,31,3,0,14,4,3,0,0,0,0,0,0,4,28,8,5,64,52,47,30,51,18,4,9,3,36,327,0,0,5,0,0,0,0,0,0,0,0,12,17,11,11,115,124,102,86,163,58,21,28,11,107,837,55,81,166,551,373,270,1026,768,659,718,747,719,6133,0,3,0,0,0,11,48,138,223,153,747,9,1332,0,6,0,4,29,39,42
LGA58610,0,0,0,0,4,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,18,18,0,3,9,17,20,12,51,27,10,6,3,37,195,0,0,0,4,0,3,3,4,0,0,0,0,14,0,0,4,3,0,3,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,3,0,3,0,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,14,13,3,6,6,4,0,0,0,13,62,6,6,26,71,46,35,116,51,19,15,13,83,487,0,0,0,4,0,3,6,11,3,12,0,5,44,0,0,0,0,5,3,3
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,3,4,10,39,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,7,3,3,0,17,15,3,22,3,3,6,4,22,101,0,6,0,0,0,0,0,3,3,7,0,3,22,0,0,0,0,0,0,0
LGA58760,41,110,110,91,161,45,27,22,10,84,715,3,0,12,23,41,58,133,55,6,23,7,53,414,0,4,0,3,12,8,40,41,21,23,18,32,202,35,32,49,218,160,111,191,81,33,14,6,135,1065,3,5,4,4,8,10,24,12,5,3,0,1228,1306,80,69,161,538,857,1077,4201,2636,1469,1042,695,2555,15380,3,4,17,91,163,147,347,125,42,26,16,161,1142,0,10,182,365,201,113,146,36,7,8,3,110,1181,3,3,17,19,11,16,29,9,3,4,3,23,140,9,4,100,55,24,15,15,3,0,0,0,18,243,39,46,495,401,183,108,167,50,12,9,5,182,1697,0,0,11,7,6,0,8,0,0,0,0,92,124,54,67,822,938,588,399,712,223,64,47,27,586,4527,238,255,1113,3209,2540,2075,7362,4247,2414,1437,993,4068,29951,13,0,0,9,9,38,276,613,1200,537,1007,54,3756,3,5,7,19,56,89,125
