region_id,C06_Oth_rel_affi_0_14,C06_Oth_rel_aff_15_24,C06_Oth_rel_aff_25_34,C06_Oth_rel_aff_35_44,C06_Oth_rel_aff_45_54,C06_Oth_rel_aff_55_64,C06_Oth_rel_aff_65_74,C06_Oth_rel_aff_75_84,C06_Oth_rel_affil_85ov,C06_Oth_rel_affil_Tot,C06_Rel_NS_0_14,C06_Rel_NS_15_24,C06_Rel_NS_25_34,C06_Rel_NS_35_44,C06_Rel_NS_45_54,C06_Rel_NS_55_64,C06_Rel_NS_65_74,C06_Rel_NS_75_84,C06_Rel_NS_85ov,C06_Rel_NS_T,C06_OS_vis_0_14,C06_OS_vis_15_24,C06_OS_vis_25_34,C06_OS_vis_35_44,C06_OS_vis_45_54,C06_OS_vis_55_64,C06_OS_vis_65_74,C06_OS_vis_75_84,C06_OS_vis_85ov,C06_OS_vis_Tot,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85oe,C11_Buddhism_Tot,C11_Christ_Angli_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Anglic_85oe,C11_Christ_Anglic_Tot,C11_Chr_Ass_Apo_0_14,C11_Chr_Ass_Apo_15_24,C11_Chr_Ass_Apo_25_34,C11_Chr_Ass_Apo_35_44,C11_Chr_Ass_Apo_45_54,C11_Chr_Ass_Apo_55_64,C11_Chr_Ass_Apo_65_74,C11_Chr_Ass_Apo_75_84,C11_Chr_Ass_Apo_85ov,C11_Chr_Ass_Apo_Tot,C11_Christ_Bapt_0_14,C11_Christ_Bapt_15_24,C11_Christ_Bapt_25_34,C11_Christ_Bapt_35_44,C11_Christ_Bapt_45_54,C11_Christ_Bapt_55_64,C11_Christ_Bapt_65_74,C11_Christ_Bapt_75_84,C11_Christ_Bapt_85ov,C11_Christ_Bapt_Tot,C11_Christ_Breth_0_14,C11_Christ_Bret_15_24,C11_Christ_Bret_25_34,C11_Christ_Bret_35_44,C11_Christ_Bret_45_54,C11_Christ_Bret_55_64,C11_Christ_Bret_65_74,C11_Christ_Bret_75_84,C11_Christ_Breth_85ov,C11_Christ_Bret_To,C11_Christ_Cath_0_14,C11_Christ_Cath_15_24,C11_Christ_Cath_25_34,C11_Christ_Cath_35_44,C11_Christ_Cath_45_54,C11_Christ_Cath_55_64,C11_Christ_Cath_65_74,C11_Christ_Cath_75_84,C11_Christ_Catho_85ov,C11_Christ_Catho_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_Chr_Jeh_Wit_0_14,C11_Chr_Jeh_Wit_15_24,C11_Chr_Jeh_Wit_25_34,C11_Chr_Jeh_Wit_35_44,C11_Chr_Jeh_Wit_45_54,C11_Chr_Jeh_Wit_55_64,C11_Chr_Jeh_Wit_65_74,C11_Chr_Jeh_Wit_75_84,C11_Chr_Jeh_Wit_85ov,C11_Chr_Jeh_Wit_Tot,C11_Ch_La_Da_Sai_0_14,C11_Ch_La_Da_Sa_15_24,C11_Ch_La_Da_Sa_25_34,C11_Ch_La_Da_Sa_35_44,C11_Ch_La_Da_Sa_45_54,C11_Ch_La_Da_Sa_55_64,C11_Ch_La_Da_Sa_65_74,C11_Ch_La_Da_Sa_75_84,C11_Chr_Lat_Da_Sa_85ov,C11_Chr_Lat_Da_Sa_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_ch_Ori_Orth_0_14,C11_ch_Ori_Orth_15_24,C11_ch_Ori_Orth_25_34,C11_ch_Ori_Orth_35_44,C11_ch_Ori_Orth_45_54,C11_ch_Ori_Orth_55_64,C11_ch_Ori_Orth_65_74,C11_ch_Ori_Orth_75_84,C11_ch_Ori_Orth_85ov,C11_ch_Ori_Ort_To,C11_C_Oth_Pro_0_14,C11_C_Oth_Pro_15_24,C11_C_Oth_Pro_25_34,C11_C_Oth_Pro_35_44,C11_C_Oth_Pro_45_54,C11_C_Oth_Pro_55_64,C11_C_Oth_Pro_65_74,C11_C_Oth_Pro_75_84,C11_C_Oth_Pro_85ov,C11_C_Oth_Pro_Tot,C11_C_Pent_0_14,C11_C_Pent_15_24,C11_C_Pent_25_34,C11_C_Pent_35_44,C11_C_Pent_45_54,C11_C_Pent_55_64,C11_C_Pent_65_74,C11_C_Pent_75_84,C11_C_Pent_85ov,C11_C_Pent_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot
LGA56620,0,0,0,3,0,0,0,0,0,3,122,75,66,46,29,16,5,3,0,362,0,0,0,0,0,0,0,0,0,0,364,239,232,189,156,118,46,23,3,1370,0,3,0,3,4,0,0,0,0,10,6,3,3,4,4,8,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,8,4,11,13,3,5,0,51,144,80,88,58,54,37,11,0,0,472,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,10,8,8,0,3,0,0,54,0,0,0,0,0,0,0,0,0,0,22,14,12,8,15,4,4,0,0,79,3,0,0,0,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
LGA56730,13,16,6,15,9,8,0,5,0,72,382,160,133,176,194,167,75,49,9,1345,3,10,12,20,7,5,0,0,0,57,2156,1250,994,1236,1469,1206,700,490,148,9649,5,8,5,14,7,18,6,0,0,63,361,165,158,281,396,440,299,174,59,2333,0,0,0,0,0,0,0,0,0,0,35,14,20,15,29,16,18,8,0,155,28,9,12,12,3,3,3,3,3,76,517,244,230,278,317,302,176,98,62,2224,21,7,13,13,6,21,14,9,3,107,3,5,4,7,5,9,4,6,0,43,22,15,17,15,19,19,13,7,0,127,7,0,3,3,0,7,0,0,0,20,3,3,6,12,5,9,12,3,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,10,10,6,7,5,4,0,4,0,46,18,7,7,17,31,45,26,14,0,165,15,6,4,7,12,13,12,7,0,76
LGA56790,3,3,0,3,3,0,0,0,0,12,120,31,55,79,65,85,56,25,6,522,13,34,21,28,22,20,11,0,0,149,715,279,410,553,642,722,631,236,48,4236,0,0,0,0,5,7,4,0,0,16,118,42,43,127,182,274,298,112,25,1221,0,0,0,0,0,0,0,0,0,0,8,0,4,8,6,6,3,3,0,38,0,0,0,0,0,0,4,0,0,4,196,46,93,101,107,139,124,48,13,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,3,3,3,6,0,0,3,3,0,21,0,0,0,0,7,4,14,0,0,25,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,8,0,0,19,3,3,3,4,11,26,30,18,0,98,0,0,0,5,3,4,0,0,0,12
LGA56860,0,0,0,0,0,0,0,0,0,0,14,4,3,6,0,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,62,26,19,36,41,23,14,12,0,233,0,0,0,0,3,0,0,0,0,3,7,6,3,10,16,16,7,5,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,5,8,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0
LGA56930,3,5,0,3,0,0,0,0,0,11,50,35,12,15,40,17,11,6,3,189,7,5,5,9,3,0,0,0,0,29,345,326,94,159,269,176,99,74,26,1568,0,4,0,0,6,3,0,0,0,13,115,80,12,47,79,68,43,46,18,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,62,84,21,27,61,36,19,16,5,331,3,3,0,0,0,0,0,0,0,6,7,4,0,3,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,4,3,7,13,16,3,0,62,0,0,0,0,0,3,0,0,0,3
LGA57000,0,0,0,0,0,0,0,0,0,0,14,3,7,7,11,5,0,0,0,47,0,4,0,0,0,0,0,0,0,4,137,33,59,104,109,54,24,16,3,539,0,0,0,3,3,3,0,0,0,9,29,21,30,60,80,60,17,4,3,304,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,26,20,66,53,66,25,10,6,0,272,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,3,6,4,5,0,0,18,0,0,0,4,0,0,0,0,0,4
LGA57080,0,46,55,16,20,3,0,0,0,140,214,852,915,726,705,512,261,130,47,4362,186,561,702,502,491,316,128,43,0,2929,861,3614,4094,2985,2985,2326,1149,574,185,18773,53,151,301,173,83,91,34,15,3,904,45,208,397,350,455,465,278,123,70,2391,0,0,0,0,0,0,0,0,0,0,6,47,67,31,49,37,17,6,0,260,0,0,0,0,0,3,0,0,0,3,191,693,1323,618,599,527,281,126,36,4394,3,7,6,4,13,9,3,0,3,48,21,26,79,51,53,34,18,21,7,310,0,7,10,3,0,3,5,3,0,31,7,9,6,3,5,9,0,0,0,39,0,11,29,23,29,19,18,6,3,138,4,3,10,3,4,0,0,3,0,27,3,12,22,13,8,8,3,3,0,72,4,12,43,18,18,13,7,4,0,119,8,44,91,53,89,97,40,15,5,442,0,3,0,3,3,7,3,4,3,26
LGA57140,3,0,3,5,3,3,0,0,0,17,49,20,22,20,32,23,15,8,3,192,0,3,0,0,0,0,0,0,0,3,242,104,102,147,175,159,118,55,20,1122,0,0,0,0,3,3,0,3,0,9,34,11,20,33,38,53,48,21,9,267,0,0,0,0,0,0,0,0,0,0,15,5,9,11,9,16,8,3,3,79,0,0,0,0,0,0,0,0,0,0,32,15,13,25,17,24,20,8,3,157,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,7,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,3,4,3,0,3,0,18,0,0,0,0,3,3,0,0,0,6
LGA57210,3,8,3,3,8,3,0,0,0,28,181,62,61,106,84,82,44,20,9,649,4,5,3,3,0,0,7,0,0,22,971,416,411,646,665,575,338,198,66,4286,0,0,4,6,5,4,3,0,0,22,134,65,82,122,197,206,170,84,37,1097,0,0,0,0,0,0,0,0,0,0,42,33,19,22,23,26,21,5,5,196,0,0,0,4,0,4,0,0,0,8,103,40,33,76,94,72,55,25,14,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,8,5,10,0,0,39,6,0,0,0,8,0,0,0,0,14,0,4,3,4,4,10,3,0,0,28,0,0,0,0,0,0,0,0,0,0,11,6,5,0,3,3,0,0,3,31,10,8,4,6,7,3,5,0,0,43,7,3,8,7,19,27,18,10,4,103,0,0,0,0,0,0,0,0,0,0
LGA57280,19,9,26,9,9,3,3,0,0,78,1003,533,666,702,596,398,150,49,17,4114,7,24,49,16,24,19,15,3,0,157,2943,1736,2304,2256,2048,1411,479,136,33,13346,29,24,54,54,37,19,3,0,0,220,280,170,378,471,508,358,152,28,5,2350,0,0,0,0,0,0,0,0,0,0,44,10,47,43,26,33,12,0,0,215,0,0,0,0,0,0,0,0,0,0,667,497,869,656,580,327,107,18,7,3728,6,4,12,13,11,13,3,4,0,66,16,17,21,11,14,18,4,3,0,104,7,0,5,11,5,4,0,0,0,32,23,8,8,13,8,5,0,0,0,65,18,13,25,14,23,20,7,0,0,120,0,0,0,0,3,0,0,0,0,3,3,8,3,8,3,4,3,0,3,35,34,10,19,28,29,17,4,0,0,141,30,18,30,57,88,74,21,4,0,322,0,0,6,4,0,8,8,0,0,26
LGA57350,0,0,0,0,0,3,0,0,0,3,42,11,17,11,13,11,10,3,0,118,0,3,0,0,0,0,0,0,0,3,228,68,80,144,175,112,104,50,15,976,0,0,0,0,0,0,0,0,0,0,48,8,17,40,69,51,38,24,14,309,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,43,8,11,21,31,29,21,13,4,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,8,3,0,0,0,22,0,0,0,0,0,11,11,0,0,22,0,0,0,3,4,0,0,0,0,7
LGA57420,0,3,10,8,6,0,0,0,0,27,64,44,51,48,34,37,17,4,0,299,0,4,7,9,4,6,3,0,0,33,351,272,551,566,565,398,136,32,10,2881,4,3,8,5,3,3,0,0,0,26,81,16,46,83,92,79,53,26,4,480,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,4,6,0,0,29,0,0,0,0,0,0,0,0,0,0,64,27,76,58,67,38,33,3,3,369,3,0,0,0,0,0,6,0,0,9,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,3,3,6,3,3,3,3,0,24,3,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,3,0,0,0,10,14,0,6,11,12,15,10,3,0,71,0,0,0,3,0,0,0,0,0,3
LGA57490,114,143,162,116,55,28,15,3,5,641,2952,1549,1320,1659,1258,908,596,399,129,10770,36,85,57,34,44,46,35,13,0,350,19503,11547,10254,12894,10501,7935,5608,3446,954,82642,140,133,163,208,162,91,30,4,3,934,3916,2576,2018,3789,3997,3213,2582,1701,494,24286,0,0,0,0,0,0,0,0,0,0,445,268,180,283,233,174,118,73,31,1805,3,3,0,3,5,0,3,0,0,17,4469,2769,2590,2959,2649,1840,1309,662,169,19416,126,51,50,79,56,66,77,40,10,555,129,91,116,104,114,89,37,17,9,706,163,103,89,101,107,86,59,31,8,747,157,85,71,58,43,35,22,11,5,487,288,168,95,139,114,80,78,45,20,1027,8,0,6,3,3,0,0,0,0,20,39,41,35,37,69,34,13,11,3,282,244,126,145,127,127,89,40,22,5,925,377,254,215,329,463,447,321,211,75,2692,40,38,24,35,46,46,40,26,9,304
LGA57560,26,26,52,30,10,10,3,4,0,161,956,564,814,825,663,377,117,34,9,4359,9,25,45,33,10,28,10,5,0,165,4311,2415,3412,3609,2932,1824,644,178,29,19354,28,30,94,98,110,66,6,0,0,432,478,284,599,812,893,660,249,48,7,4030,0,0,0,0,0,0,0,0,0,0,82,41,78,80,86,43,13,0,3,426,0,0,0,0,0,0,0,0,0,0,1073,639,1148,1171,998,539,185,37,0,5790,14,11,4,21,12,7,0,4,0,73,12,14,31,31,24,24,0,3,0,139,19,11,20,16,15,7,0,0,0,88,20,14,12,21,14,11,0,0,0,92,13,8,28,37,38,25,14,3,0,166,0,0,0,0,0,0,0,0,0,0,9,4,7,10,12,6,6,0,0,54,14,21,21,12,32,13,6,0,0,119,23,20,48,103,146,139,47,3,3,532,8,8,11,8,13,14,3,0,0,65
LGA57630,0,0,0,0,0,0,0,0,0,0,6,4,4,7,4,10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,18,15,25,27,26,45,21,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,14,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA57700,16,9,13,22,10,3,3,0,0,76,401,180,200,276,215,152,78,33,11,1546,13,9,8,4,7,4,3,0,0,48,3006,1548,1284,2200,1956,1516,719,322,93,12644,37,21,31,42,22,22,10,3,0,188,756,476,336,690,739,698,422,169,33,4319,0,0,0,0,0,0,0,0,0,0,109,43,37,64,46,38,32,13,8,390,0,3,7,0,0,3,0,0,0,13,664,326,331,526,418,331,187,62,10,2855,11,11,4,8,10,6,5,0,0,55,5,9,7,9,7,7,0,0,0,44,24,7,21,4,5,7,8,3,0,79,12,11,6,5,12,5,5,0,0,56,22,6,10,15,18,14,11,6,0,102,0,0,0,3,3,0,0,0,0,6,3,6,0,10,11,5,3,0,0,38,38,22,7,15,21,5,4,3,0,115,219,150,64,107,117,107,42,23,6,835,3,0,9,4,7,14,0,3,0,40
LGA57770,0,0,5,3,3,3,0,0,0,14,22,23,34,34,39,37,34,24,3,250,31,42,49,30,15,19,5,0,0,191,220,149,216,231,309,449,324,134,11,2043,0,3,0,3,0,3,3,0,0,12,28,8,22,40,57,140,160,68,3,526,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,9,3,0,31,0,0,0,0,0,0,0,0,0,0,38,19,54,45,52,93,62,35,8,406,0,0,0,3,0,4,0,0,0,7,0,0,4,0,3,3,3,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,11,0,0,0,3,0,0,0,0,0,3,0,0,0,4,6,18,24,9,3,64,0,0,0,0,0,5,0,0,0,5
LGA57840,30,92,94,50,23,8,7,8,0,312,684,1009,773,572,626,488,270,233,149,4804,63,288,164,94,83,72,23,5,0,792,5485,7419,5981,5109,5419,4276,2171,1952,980,38792,140,275,294,225,172,136,48,19,14,1323,656,624,623,795,1019,1105,730,520,371,6443,0,0,0,0,0,0,0,0,0,0,88,108,74,77,100,63,24,41,34,609,12,17,15,0,10,6,3,0,0,63,1696,1724,1431,1318,1347,1260,671,401,184,10032,18,34,25,18,31,21,11,16,14,188,67,52,63,76,61,67,44,21,12,463,10,8,17,14,21,29,9,14,5,127,7,5,8,8,12,12,8,5,5,70,29,19,32,33,45,34,26,12,7,237,10,10,10,6,3,4,0,0,0,43,12,20,19,20,3,15,3,4,4,100,63,79,73,65,53,47,21,7,3,411,77,58,116,97,147,159,98,65,53,870,5,7,0,7,5,8,8,6,0,46
LGA57910,127,393,493,219,147,71,31,30,3,1514,3680,2954,3054,2726,2447,1820,1204,960,487,19332,178,406,317,164,134,133,69,39,7,1447,29484,24959,26869,25482,23212,18725,13358,9647,3374,175110,791,793,1158,965,896,695,241,135,30,5704,3464,2316,2867,3960,3946,4039,3386,2398,1143,27519,0,0,0,0,0,0,0,0,0,0,656,414,514,435,336,276,224,133,49,3037,6,7,3,9,5,9,4,7,5,55,10489,6924,7822,7890,6962,5795,4394,3252,1184,54712,108,60,70,104,91,121,117,85,46,802,1222,898,924,1119,1099,983,696,580,180,7701,97,100,146,119,119,135,97,61,28,902,84,57,69,52,40,54,35,25,5,421,101,87,121,139,147,119,129,82,40,965,65,34,58,36,32,15,5,3,0,248,93,69,102,89,68,61,38,18,19,557,372,307,357,251,268,256,110,72,19,2012,220,209,337,337,493,535,426,354,169,3080,51,26,27,46,41,57,60,42,13,363
LGA57980,11,66,50,27,8,4,4,0,0,170,391,434,398,276,281,269,120,93,36,2298,42,197,91,67,56,39,15,3,4,514,2262,3308,2925,2363,2197,2009,1053,701,284,17102,50,93,114,74,57,60,26,11,0,485,359,322,324,392,416,488,405,229,88,3023,0,0,0,0,0,0,0,0,0,0,24,31,43,15,18,22,12,0,0,165,0,4,0,0,0,0,3,0,0,7,570,511,651,486,482,389,277,159,60,3585,14,13,11,9,17,9,9,3,3,88,33,23,36,28,24,34,23,28,4,233,3,0,8,3,3,4,7,3,8,39,0,0,3,0,3,3,0,0,0,9,16,24,25,13,24,10,9,7,3,131,3,3,3,3,0,0,0,0,0,12,9,13,3,8,6,0,4,5,0,48,9,20,5,12,6,5,5,0,0,62,27,45,36,49,41,59,46,29,7,339,3,0,0,4,3,3,0,0,0,13
LGA58050,124,135,153,135,56,27,12,3,0,645,3235,1688,1654,1677,1401,842,452,283,82,11314,44,135,71,50,43,61,37,7,4,452,22450,13189,12797,15085,12527,8526,4671,2620,744,92609,553,408,496,550,514,360,122,39,8,3050,3446,2123,1806,3253,3436,2841,1820,950,306,19981,0,0,0,0,0,0,0,0,0,0,478,234,253,322,255,171,105,42,11,1871,0,3,5,0,5,7,3,0,0,23,6207,3838,3464,4188,3879,2862,1622,881,260,27201,84,53,44,67,53,63,55,16,0,435,324,195,218,268,230,161,87,42,10,1535,119,85,78,87,70,78,58,24,7,606,126,101,81,59,59,47,24,7,4,508,84,54,53,93,71,74,29,31,11,500,20,4,3,21,12,0,3,0,0,63,65,25,44,58,69,40,25,13,3,342,420,276,208,240,223,158,54,31,3,1613,189,141,143,230,433,371,242,123,40,1912,75,63,55,53,73,58,35,26,10,448
LGA58190,0,0,0,3,0,0,0,0,0,3,16,3,0,12,12,4,4,3,0,54,0,0,0,0,0,0,0,0,0,0,151,25,36,64,59,44,25,15,9,428,0,0,3,0,0,0,0,0,0,3,26,3,14,13,28,6,11,9,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,3,7,13,19,13,7,5,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA58260,4,3,3,3,0,0,0,0,0,13,22,13,10,7,13,6,0,4,0,75,0,4,3,0,0,0,0,0,0,7,146,70,89,100,102,89,27,30,10,663,0,0,0,0,0,3,0,0,0,3,44,0,22,29,30,40,13,18,4,200,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,27,16,14,29,17,26,10,6,3,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,11,0,0,0,0,3,0,0,0,0,3
LGA58330,5,4,5,9,6,5,4,0,0,38,142,37,49,56,70,86,55,23,5,523,0,3,3,0,3,3,3,0,0,15,855,328,333,594,656,674,367,132,32,3971,3,3,3,6,9,8,4,0,0,36,121,58,49,119,191,242,167,62,14,1023,0,0,0,0,0,0,0,0,0,0,27,14,5,13,13,9,12,4,0,97,0,0,0,0,3,0,3,0,0,6,114,56,51,91,139,136,87,29,12,715,6,0,7,0,0,0,0,0,0,13,3,0,0,3,3,3,0,0,0,12,7,7,3,4,8,6,0,4,0,39,12,3,0,3,0,0,0,0,0,18,5,0,0,0,4,6,5,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,12,0,0,0,0,4,3,3,0,0,10,8,3,3,8,16,27,19,5,0,89,3,0,3,3,4,0,3,3,0,19
LGA58400,0,0,0,0,0,0,0,0,0,0,11,0,4,11,0,5,3,3,0,37,0,0,0,0,0,0,0,0,0,0,82,21,48,64,41,58,40,22,7,383,0,0,0,0,0,0,0,0,0,0,4,4,0,13,22,9,19,9,6,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,18,4,7,6,15,11,13,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,3,3,0,0,0,0,6,43,28,13,13,11,23,19,3,0,153,0,6,3,0,0,0,0,0,0,9,89,86,53,70,74,83,45,11,0,511,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,4,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,5,4,0,24,0,0,0,9,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
