region_id,C01_CFNC_BF_N,C01_CFNC_BF_1_199,C01_CFNC_BF_200_399,C01_CFNC_BF_400_599,C01_CFNC_BF_600_799,C01_CFNC_BF_800_999,C01_CFNC_BF_1000_1499,C01_CFNC_BF_1500_1999,C01_CFNC_BF_2000_2499,C01_CFNC_BF_2500_2999,C01_CFNC_BF_3000m,C01_CFNC_BF_Ns,C01_CFNC_BF_T,C01_CFNC_BPT_N,C01_CFNC_BPT_1_199,C01_CFNC_BPT_200_399,C01_CFNC_BPT_400_599,C01_CFNC_BPT_600_799,C01_CFNC_BPT_800_999,C01_CFNC_BPT_1000_1499,C01_CFNC_BPT_1500_1999,C01_CFNC_BPT_2000_2499,C01_CFNC_BPT_2500_2999,C01_CFNC_BPT_3000M,C01_CFNC_BPT_Ns,C01_CFNC_BPT_T,C01_CFNC_1F1P_Ne_Ni,C01_CFNC_1F1P_1_199,C01_CFNC_1F1P_200_399,C01_CFNC_1F1P_400_599,C01_CFNC_1F1P_600_799,C01_CFNC_1F1P_800_999,C01_CFNC_1F1P_1000_1499,C01_CFNC_1F1P_1500_1999,C01_CFNC_1F1P_2000_2499,C01_CFNC_1F1P_2500_2999,C01_CFNC_1F1P_3000m,C01_CFNC_1F1P_Ns,C01_CFNC_1F1P_T,C01_CFNC_1E1A_Ni,C01_CFNC_1E1A_1_199,C01_CFNC_1E1A_200_399,C01_CFNC_1E1A_400_599,C01_CFNC_1E1A_600_799,C01_CFNC_1E1A_800_999,C01_CFNC_1E1A_1000_1499,C01_CFNC_1E1A_1500_1999,C01_CFNC_1E1A_2000_2499,C01_CFNC_1E1A_2500_2999,C01_CFNC_1E1A_3000m,C01_CFNC_1E1A_Ns,C01_CFNC_1E1A_T,C01_CFNC_1F1NW_N,C01_CFNC_1F1NW_1_199,C01_CFNC_1F1NW_200_399,C01_CFNC_1F1NW_400_599,C01_CFNC_1F1NW_600_799,C01_CFNC_1F1NW_800_999,C01_CFNC_1F1NW_1000_1499,C01_CFNC_1F1NW_1500_1999,C01_CFNC_1F1NW_2000_2499,C01_CFNC_1F1NW_2500_2999,C01_CFNC_1F1NW_3000m,C01_CFNC_1F1NW_Ns,C01_CFNC_1F1NW_T,C01_CFNC_1P1NW_N,C01_CFNC_1P1NW_1_199,C01_CFNC_1P1NW_200_399,C01_CFNC_1P1NW_400_599,C01_CFNC_1P1NW_600_799,C01_CFNC_1P1NW_800_999,C01_CFNC_1P1NW_1000_1499,C01_CFNC_1P1NW_1500_1999,C01_CFNC_1P1NW_2000_2499,C01_CFNC_1P1NW_2500_2999,C01_CFNC_1P1NW_3000M,C01_CFNC_1P1NW_Ns,C01_CFNC_1P1NW_T,C01_CFNC_1A1NW_N,C01_CFNC_1A1NW_1_199,C01_CFNC_1A1NW_200_399,C01_CFNC_1A1NW_400_599,C01_CFNC_1A1NW_600_799,C01_CFNC_1A1NW_800_999,C01_CFNC_1A1NW_1000_1499,C01_CFNC_1A1NW_1500_1999,C01_CFNC_1A1NW_2000_2499,C01_CFNC_1A1NW_2500_2999,C01_CFNC_1A1NW_3000_mr,C01_CFNC_1A1NW_Ns,C01_CFNC_1A1NW_T,C01_CFNC_BA_N,C01_CFNC_BA_1_199,C01_CFNC_BA_200_399,C01_CFNC_BA_400_599,C01_CFNC_BA_600_799,C01_CFNC_BA_800_999,C01_CFNC_BA_1000_1499,C01_CFNC_BA_1500_1999,C01_CFNC_BA_2000_2499,C01_CFNC_BA_2500_2999,C01_CFNC_BA_3000_mr,C01_CFNC_BA_Ns,C01_CFNC_BA_T,C01_CFNC_BNW_N,C01_CFNC_BNW_1_199,C01_CFNC_BNW_200_399,C01_CFNC_BNW_400_599,C01_CFNC_BNW_600_799,C01_CFNC_BNW_800_999,C01_CFNC_BNW_1000_1499,C01_CFNC_BNW_1500_1999,C01_CFNC_BNW_2000_2499,C01_CFNC_BNW_2500_2999,C01_CFNC_BNW_3000m,C01_CFNC_BNW_Ns,C01_CFNC_BNW_T,C01_CFNC_LFns_N,C01_CFNC_LFns_1_199,C01_CFNC_LFns_200_399,C01_CFNC_LFns_400_599,C01_CFNC_LFns_600_799,C01_CFNC_LFns_800_999,C01_CFNC_LFns_1000_1499,C01_CFNC_LFns_1500_1999,C01_CFNC_LFns_2000_2499,C01_CFNC_LFns_2500_2999,C01_CFNC_LFns_3000m,C01_CFNC_LFns_Ns,C01_CFNC_LFns_T,C01_CFNC_T_N,C01_CFNC_T_1_199,C01_CFNC_T_200_399,C01_CFNC_T_400_599,C01_CFNC_T_600_799,C01_CFNC_T_800_999,C01_CFNC_T_1000_1499,C01_CFNC_T_1500_1999,C01_CFNC_T_2000_2499,C01_CFNC_T_2500_2999,C01_CFNC_T_3000_m,C01_CFNC_T_Ns,C01_CFNC_T_T,C01_CF_BFT_N,C01_CF_BFT_1_199,C01_CF_BFT_200_399,C01_CF_BFT_400_599,C01_CF_BFT_600_799,C01_CF_BFT_800_999,C01_CF_BFT_1000_1499,C01_CF_BFT_1500_1999,C01_CF_BFT_2000_2499,C01_CF_BFT_2500_2999,C01_CF_BFT_3000m,C01_CF_BFT_Ns,C01_CF_BFT_Tot,C01_CF_BPT_N,C01_CF_BPT_1_199,C01_CF_BPT_200_399,C01_CF_BPT_400_599,C01_CF_BPT_600_799,C01_CF_BPT_800_999,C01_CF_BPT_1000_1499,C01_CF_BPT_1500_1999,C01_CF_BPT_2000_2499,C01_CF_BPT_2500_2999,C01_CF_BPT_3000m,C01_CF_BPT_Ns,C01_CF_BPT_T,C01_CF_1F1P_N,C01_CF_1F1P_1_199,C01_CF_1F1P_200_399,C01_CF_1F1P_400_599,C01_CF_1F1P_600_799,C01_CF_1F1P_800_999,C01_CF_1F1P_1000_1499,C01_CF_1F1P_1500_1999,C01_CF_1F1P_2000_2499,C01_CF_1F1P_2500_2999,C01_CF_1F1P_3000m,C01_CF_1F1P_Ns,C01_CF_1F1P_T,C01_CF_1E1A_N,C01_CF_1E1A_1_199,C01_CF_1E1A_200_399,C01_CF_1E1A_400_599,C01_CF_1E1A_600_799,C01_CF_1E1A_800_999,C01_CF_1E1A_1000_1499,C01_CF_1E1A_1500_1999,C01_CF_1E1A_2000_2499,C01_CF_1E1A_2500_2999,C01_CF_1E1A_3000_mr,C01_CF_1E1A_Ns,C01_CF_1E1A_T,C01_CF_1F1NW_N,C01_CF_1F1NW_1_199,C01_CF_1F1NW_200_399,C01_CF_1F1NW_400_599,C01_CF_1F1NW_600_799
LGA11500,3,0,6,9,66,208,882,747,306,103,19,67,2416,0,0,9,37,31,33,42,19,8,4,0,3,186,3,0,7,34,114,190,399,206,84,13,3,22,1075,0,0,0,13,22,35,87,72,25,0,0,17,271,0,4,28,195,304,227,282,80,12,0,3,95,1230,0,4,66,106,56,31,35,6,0,0,3,17,324,0,3,11,24,26,21,20,5,0,3,3,21,137,3,0,3,3,8,5,22,23,8,3,3,10,91,56,42,1281,609,310,95,57,14,4,0,5,119,2592,0,0,42,15,13,3,3,0,0,0,0,334,410,65,53,1453,1045,950,848,1829,1172,447,126,39,705,8732,4,4,8,25,78,210,1125,1254,747,332,215,579,4581,0,0,8,39,61,49,144,82,28,15,11,42,479,0,0,15,67,240,513,1685,1025,490,171,87,459,4752,0,0,3,13,38,76,256,199,79,22,14,117,817,3,5,45,357,749
LGA11520,3,0,0,10,22,44,286,528,520,495,210,33,2151,0,3,5,17,20,14,32,23,13,12,5,6,150,0,0,4,10,34,62,182,130,147,64,16,10,659,0,0,0,7,5,11,28,36,41,25,4,13,170,3,3,5,49,63,54,112,123,40,21,3,27,503,3,0,25,54,42,27,43,12,10,5,3,11,235,0,0,6,12,7,9,12,10,4,0,3,12,75,0,3,3,3,5,5,15,17,11,21,7,4,94,47,31,708,434,213,86,84,43,25,6,6,82,1765,0,0,20,8,5,3,3,0,3,0,3,302,347,56,40,776,604,416,315,797,922,814,649,260,500,6149,3,0,5,10,35,48,227,338,333,233,226,198,1656,0,0,3,13,23,19,53,44,24,14,16,32,241,3,3,4,24,64,137,418,422,430,186,107,148,1946,0,3,0,5,8,10,44,65,60,35,29,27,286,5,0,15,61,138
LGA11550,3,3,4,27,69,187,614,539,247,114,27,45,1879,0,4,14,52,40,35,41,19,7,3,0,5,220,0,0,3,35,95,126,246,109,40,20,4,20,698,0,0,4,17,28,23,56,39,24,6,3,14,214,3,5,49,257,262,158,163,56,13,5,3,86,1060,3,16,80,123,62,34,36,9,3,0,0,37,403,0,3,15,27,21,21,13,5,3,3,0,19,130,0,0,6,7,10,7,23,14,6,3,0,11,87,152,75,2158,772,404,114,98,28,5,3,4,249,4062,7,3,54,27,14,5,6,0,0,0,0,413,529,168,109,2387,1344,1005,710,1296,818,348,157,41,899,9282,3,3,9,43,142,262,853,658,437,188,145,362,3105,0,0,10,42,66,69,113,57,27,8,5,60,457,0,3,12,69,203,290,787,489,287,95,55,226,2516,3,0,9,22,42,60,139,108,52,31,16,70,552,9,14,132,627,775
LGA11600,0,0,6,7,12,25,30,11,6,0,3,10,110,0,0,0,3,0,0,3,3,0,0,0,3,12,0,0,3,5,16,6,11,0,3,0,0,3,47,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,3,10,3,6,5,0,3,0,3,6,39,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,34,11,9,3,3,3,0,0,0,4,67,0,0,3,0,0,0,0,0,0,0,0,12,15,0,0,55,42,47,40,56,17,12,0,9,41,319,0,3,3,3,10,12,29,11,11,3,8,14,107,0,0,3,0,3,4,4,3,0,0,0,0,17,0,0,0,9,22,21,33,13,3,0,3,14,118,0,0,3,3,0,3,5,4,3,0,0,3,24,0,0,3,18,25
LGA11700,5,3,4,7,8,8,12,9,4,3,3,3,69,0,0,0,3,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,3,9,0,0,0,3,0,0,0,0,0,0,3,3,9,3,0,0,4,3,4,4,0,0,0,0,0,18,0,0,4,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,6,3,3,33,9,4,0,0,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,16,16,14,9,41,30,18,15,19,12,7,3,6,29,203,4,0,4,3,6,4,13,4,3,0,3,9,53,0,0,0,3,3,0,0,0,0,0,0,3,9,0,0,3,3,3,5,6,0,0,0,3,6,29,0,3,0,0,3,0,0,0,0,3,0,3,12,0,0,0,9,9
LGA11720,6,0,8,14,29,58,200,127,41,16,11,19,529,0,0,11,26,26,12,14,9,3,0,0,3,104,0,0,5,26,61,73,136,62,39,3,3,4,412,0,0,3,13,7,11,21,15,8,0,0,9,87,0,3,8,72,77,62,104,59,4,0,0,44,433,0,0,49,59,42,19,13,8,3,0,0,10,203,0,3,8,12,10,9,13,3,0,0,0,4,62,3,0,3,4,3,6,13,7,0,0,0,5,44,8,34,997,437,229,41,34,10,4,0,0,110,1904,0,0,41,10,4,0,0,0,0,0,0,191,246,17,40,1133,673,488,291,548,300,102,19,14,399,4024,0,0,3,12,31,59,215,191,126,50,22,87,796,0,3,3,25,22,23,34,20,13,3,0,12,158,0,0,9,30,99,184,438,232,162,29,18,111,1312,3,0,0,9,19,26,51,51,30,7,5,27,228,0,0,11,92,216
LGA11730,10,6,24,43,83,81,186,111,52,17,6,13,632,0,3,16,35,46,21,27,6,4,0,3,3,164,0,3,16,55,110,92,129,53,17,3,6,19,503,0,0,0,10,15,11,22,9,0,0,3,5,75,4,5,27,98,107,53,73,30,7,0,0,33,437,0,5,81,113,51,17,17,4,3,0,0,7,298,3,3,9,24,17,8,8,3,0,0,0,4,79,4,0,5,3,5,8,9,5,5,0,0,5,49,28,26,1329,749,387,98,67,13,8,0,3,140,2848,0,0,52,12,11,0,0,3,0,0,0,254,332,49,51,1559,1142,832,389,538,237,96,20,21,483,5417,0,3,20,35,51,68,233,164,70,23,11,100,778,0,0,12,28,59,25,42,12,5,0,0,17,200,0,0,18,66,156,194,344,165,40,8,7,102,1100,0,0,4,18,29,25,56,27,10,4,0,20,193,3,3,23,134,275
LGA11750,6,3,5,9,8,4,34,30,14,4,0,4,121,0,0,3,3,0,0,5,0,0,0,0,0,11,0,0,0,4,6,10,22,11,7,3,0,0,63,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,7,10,6,18,4,0,0,3,4,52,0,0,7,0,4,0,0,0,0,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,3,9,0,0,0,0,3,0,3,0,0,0,3,3,12,5,0,73,16,6,3,0,3,0,0,0,9,115,0,0,3,0,0,0,0,0,0,0,0,35,38,11,3,91,45,37,26,82,51,21,7,6,58,438,3,0,0,8,7,9,17,27,20,5,0,19,115,0,0,3,3,3,0,0,3,3,0,0,5,20,0,0,0,3,8,16,55,31,24,4,0,27,168,0,0,0,0,0,0,10,4,3,0,0,0,17,0,0,3,9,15
LGA11800,3,3,16,43,82,113,305,174,87,15,15,11,867,0,3,23,59,59,37,38,14,12,0,0,3,248,3,0,11,53,127,139,204,74,32,7,3,11,664,0,0,3,19,19,12,47,21,9,3,0,3,136,0,3,24,119,124,84,80,24,8,3,0,29,498,0,10,90,138,60,32,32,6,4,0,3,15,390,0,0,11,19,13,8,17,6,0,0,0,7,81,3,0,7,5,11,4,10,9,4,0,3,8,64,26,32,1382,871,498,173,116,31,17,3,3,148,3300,0,0,52,24,8,4,3,0,0,0,3,308,402,35,51,1619,1350,1001,606,852,359,173,31,30,543,6650,0,3,14,49,65,106,337,243,147,30,15,123,1132,0,0,13,64,80,59,79,29,12,3,3,32,374,3,3,20,85,223,281,564,252,84,24,5,142,1686,0,0,0,10,30,41,83,29,14,4,0,32,243,0,3,17,142,309
LGA11860,3,0,10,7,8,12,20,10,7,0,3,3,83,0,0,3,0,0,0,3,0,0,0,0,3,9,3,3,3,3,9,6,7,5,0,0,0,0,39,0,0,3,0,3,0,4,0,0,0,0,0,10,0,0,0,4,3,0,3,0,3,0,0,3,16,3,0,3,4,0,0,3,3,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,3,0,0,0,0,10,3,3,13,8,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,8,11,12,6,35,30,26,18,47,21,10,0,3,17,225,3,3,0,7,8,11,16,11,5,3,3,14,84,0,0,0,0,4,0,3,0,0,0,0,3,10,0,0,3,8,7,12,18,9,4,3,0,5,69,0,0,3,3,0,3,3,0,0,0,3,3,18,0,0,0,12,11
LGA12000,3,0,3,9,8,15,16,17,8,3,3,5,90,0,0,0,4,6,0,3,0,0,0,0,0,13,0,0,4,5,9,10,16,5,3,0,0,0,52,0,0,0,0,0,3,0,3,0,0,0,3,9,3,0,4,9,12,0,6,0,0,0,0,3,37,3,0,3,7,3,3,3,0,0,0,0,3,25,0,0,0,4,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,77,31,15,4,4,0,0,0,0,9,140,0,0,3,0,3,3,0,0,0,0,0,21,30,9,0,97,69,56,41,48,25,11,3,3,47,409,0,0,3,6,11,12,36,18,10,5,4,18,123,0,0,0,0,3,4,4,0,0,0,0,0,11,3,0,0,5,22,26,44,18,6,3,3,15,145,0,0,0,0,3,0,8,5,0,0,0,3,19,0,0,3,15,25
LGA12050,3,0,6,11,21,26,71,52,20,7,4,5,226,0,0,3,11,6,4,10,4,0,0,0,0,38,3,0,3,10,25,31,55,16,3,3,0,5,154,0,0,0,3,5,3,4,0,0,0,0,0,15,0,0,6,18,22,16,22,8,5,3,0,9,109,0,4,11,27,13,6,6,0,0,0,0,3,70,0,0,3,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,133,69,44,16,13,6,3,3,0,17,307,0,0,3,4,0,0,0,0,0,0,0,62,69,9,4,168,156,139,102,184,86,31,16,4,104,1003,0,0,3,10,18,20,71,51,25,13,5,43,259,0,0,0,4,12,4,6,0,0,0,0,6,32,3,0,0,18,44,41,99,43,16,10,4,27,305,0,0,3,3,4,4,12,8,4,0,0,5,43,0,3,7,28,34
LGA12150,4,3,6,10,10,26,22,14,4,0,5,5,109,0,0,3,0,3,0,3,0,0,0,0,0,9,0,0,3,10,21,7,8,8,3,0,0,5,65,3,0,0,0,3,0,4,3,0,0,0,0,13,0,0,3,16,6,7,3,0,0,0,0,8,43,0,3,7,7,4,3,3,0,0,0,0,7,34,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,3,6,3,4,55,30,10,3,3,4,0,0,0,14,126,0,0,3,0,0,0,3,0,0,0,0,31,37,10,10,80,76,57,46,49,29,10,0,5,76,448,3,3,3,3,6,13,24,16,4,4,8,30,117,0,0,3,4,0,3,3,0,0,0,0,3,16,0,3,0,13,20,24,40,14,5,0,0,16,135,3,0,0,4,4,0,4,0,0,0,0,5,20,0,3,0,20,23
LGA12200,3,3,3,7,16,22,53,26,5,0,6,0,144,0,0,5,6,8,5,4,0,4,0,0,0,32,0,0,0,6,19,23,42,14,4,0,0,0,108,0,0,0,3,3,0,4,0,0,0,0,0,10,0,3,3,19,16,9,15,4,3,0,0,7,79,0,0,6,21,9,6,5,3,0,3,0,0,53,0,0,3,5,0,8,0,0,0,0,0,5,21,0,0,0,3,3,0,0,0,0,0,0,0,6,3,0,168,75,44,6,8,3,0,0,0,17,324,0,0,9,3,0,0,0,0,0,0,0,41,53,6,6,197,148,118,79,131,50,16,3,6,70,830,0,0,3,5,7,15,61,30,18,7,3,23,172,0,0,0,0,3,5,6,0,0,0,0,3,17,0,0,3,6,32,51,74,30,10,0,0,21,227,0,0,0,6,5,4,12,7,0,0,0,7,41,0,0,6,21,41
LGA12300,3,3,9,8,25,29,78,48,12,5,3,5,228,0,3,4,10,11,6,4,0,0,0,0,3,41,3,0,3,6,21,33,54,13,8,0,0,6,147,0,0,0,3,4,8,7,4,3,0,0,0,29,3,0,6,15,31,21,20,7,0,0,0,21,124,0,0,19,30,11,5,0,3,0,0,0,4,72,3,3,6,3,3,3,0,0,0,0,0,6,27,0,0,0,0,0,3,3,0,0,0,0,6,12,9,3,263,184,86,33,18,4,0,0,0,37,637,3,0,12,6,5,3,0,0,0,0,0,68,97,24,12,322,265,197,144,184,79,23,5,3,156,1414,3,3,5,8,14,28,64,76,18,8,5,42,274,0,0,0,3,6,3,9,3,0,0,0,4,28,0,3,9,12,44,51,114,64,16,0,3,33,349,0,0,0,0,10,8,15,9,5,0,0,8,55,0,0,5,21,45
LGA12350,4,4,10,23,28,39,85,49,12,6,3,9,272,0,3,3,16,14,6,10,5,3,0,0,4,64,0,0,5,13,44,32,34,19,5,3,0,5,160,0,0,3,4,7,5,9,4,3,0,0,0,35,0,3,12,35,24,21,13,10,3,0,0,14,135,0,0,18,22,13,7,6,0,0,0,0,3,69,0,0,4,8,5,4,3,0,0,0,0,0,24,0,0,0,4,3,5,4,3,0,0,0,3,22,3,6,293,119,60,20,12,3,0,0,3,36,555,0,0,12,3,3,0,0,0,0,0,0,58,76,7,16,360,247,201,139,176,93,26,9,6,132,1412,0,0,9,18,19,31,78,56,33,0,7,41,292,0,0,3,8,7,6,13,3,0,0,0,8,48,3,3,5,24,45,60,111,54,15,3,3,34,360,0,0,0,5,6,7,17,9,3,0,0,6,53,0,0,9,41,98
LGA12500,0,3,0,3,9,21,59,37,18,5,0,4,159,0,0,3,4,5,4,6,0,0,0,0,0,22,0,0,3,4,19,21,47,8,4,3,0,3,112,0,0,3,0,3,5,6,4,3,0,0,3,27,0,0,4,19,18,13,18,3,3,0,0,5,83,0,0,10,17,5,0,4,0,0,0,0,0,36,0,0,3,3,3,0,3,0,0,0,0,3,15,0,0,0,3,0,3,7,3,0,0,0,3,19,4,0,154,61,36,12,8,0,0,0,0,23,298,0,0,11,3,0,0,0,0,0,0,0,60,74,4,3,191,117,98,79,158,55,28,8,0,104,845,3,0,3,6,9,15,58,39,19,0,4,19,175,0,0,0,0,3,7,8,0,3,0,0,3,24,0,0,0,6,25,46,106,49,14,4,3,28,281,0,0,0,0,4,9,15,7,3,0,0,0,38,0,0,3,22,43
LGA12600,0,0,6,23,50,104,352,200,85,18,4,19,861,0,0,4,23,17,19,26,12,4,3,3,3,114,3,0,5,27,68,102,128,51,21,4,5,12,426,3,0,3,3,15,13,27,19,7,0,0,7,97,3,3,14,50,74,64,65,30,9,4,0,24,340,3,5,44,56,25,15,13,5,0,0,0,6,172,0,3,7,8,9,4,4,0,0,0,0,6,41,0,3,6,3,5,7,6,9,0,0,3,3,45,14,19,464,245,139,37,32,6,4,3,0,55,1018,0,0,11,5,3,3,0,0,0,0,0,186,208,26,33,564,443,405,368,653,332,130,32,15,321,3322,3,0,5,15,42,66,323,281,136,44,20,113,1048,0,0,3,11,18,18,24,19,7,0,0,12,112,3,0,4,30,135,169,478,232,85,19,10,138,1303,0,0,0,5,20,15,51,34,22,5,0,20,172,3,0,11,82,181
LGA12700,3,0,5,8,18,19,45,25,16,4,0,5,148,0,0,6,6,16,3,7,4,0,0,0,0,42,0,3,0,7,17,19,25,22,7,4,0,5,109,0,0,3,8,3,3,4,3,0,0,0,3,27,0,0,8,14,18,15,23,10,0,0,3,10,101,0,0,11,18,4,6,3,3,0,0,0,4,49,0,3,0,3,4,0,3,0,0,0,0,4,17,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6,153,77,49,9,5,5,0,0,3,14,324,0,3,4,3,0,0,3,0,0,0,0,48,61,6,15,190,144,129,74,121,72,23,8,6,93,881,3,3,6,4,8,16,43,33,20,8,6,17,167,0,3,6,5,9,10,9,3,0,3,3,3,54,0,0,3,9,26,39,82,52,20,4,3,29,267,0,0,0,3,9,5,9,5,5,5,0,6,47,0,0,6,27,41
LGA12750,3,0,15,21,49,76,127,69,29,8,6,13,416,0,0,11,31,35,22,22,11,5,3,0,5,145,3,0,9,28,61,65,117,32,19,3,6,7,350,0,0,4,11,7,14,24,5,3,0,0,0,68,0,0,10,54,57,34,44,12,5,0,0,22,238,0,3,58,100,42,16,15,4,3,3,0,10,254,0,3,13,9,5,7,6,0,0,0,0,8,51,0,0,3,3,3,5,9,4,0,0,0,5,32,24,32,1151,731,411,153,125,42,9,5,3,127,2813,0,0,22,11,12,0,0,0,0,0,0,221,266,30,38,1296,999,682,392,489,179,73,22,15,418,4633,3,0,6,19,34,38,127,106,46,8,6,45,438,0,3,11,41,44,21,26,9,4,0,3,15,177,0,3,10,45,101,121,261,93,31,6,4,68,743,0,0,0,12,10,20,30,19,8,3,3,11,116,0,3,19,78,139
LGA12850,3,0,3,31,116,246,694,469,197,67,20,53,1899,3,0,11,25,37,27,39,17,5,0,0,7,171,0,0,4,41,97,144,240,100,37,9,0,30,702,0,0,5,10,19,32,64,41,10,3,0,12,196,5,7,45,328,342,193,240,61,4,3,3,142,1373,0,10,93,122,61,32,32,5,3,0,0,28,386,0,0,24,38,28,12,12,5,0,0,0,31,150,0,3,8,7,15,14,29,20,3,3,3,14,119,136,128,2994,769,426,100,95,25,7,0,4,264,4948,0,3,83,33,16,6,7,3,0,0,0,472,623,147,151,3270,1404,1157,806,1452,746,266,85,30,1053,10567,5,6,19,73,175,370,1327,1178,618,291,186,528,4776,3,3,12,42,78,71,168,73,37,19,18,71,595,0,3,10,74,250,399,1146,702,348,102,77,359,3470,3,3,7,26,56,68,212,159,58,33,12,92,729,3,13,143,750,1092
LGA12900,4,3,8,17,23,29,55,29,12,5,3,4,192,0,0,0,11,4,4,4,0,0,0,0,0,23,3,0,4,13,25,21,30,8,7,0,3,3,117,3,3,0,4,8,7,6,4,0,0,0,3,38,3,0,5,31,29,13,11,9,3,0,3,15,122,0,0,20,9,13,0,3,0,0,3,0,3,51,0,0,6,5,4,3,0,0,0,0,0,3,21,0,3,0,3,0,0,0,0,0,0,0,4,10,4,9,183,50,42,12,10,3,0,0,0,22,335,0,0,5,3,3,0,0,0,0,0,0,51,62,17,18,231,146,151,89,119,53,22,8,9,108,971,3,3,12,9,12,31,83,52,30,11,7,33,286,0,0,3,7,7,6,7,4,0,0,0,0,34,0,0,3,18,34,43,90,36,12,3,3,40,282,0,0,0,0,7,8,15,9,5,0,0,10,54,0,0,8,51,67
LGA12950,3,0,12,11,23,16,27,15,9,3,0,6,125,0,0,4,6,4,3,0,3,0,0,0,0,20,0,0,7,8,10,10,21,3,3,0,0,0,62,0,0,0,3,3,0,4,0,0,0,0,3,13,0,3,6,11,5,3,3,7,0,0,0,7,45,0,0,5,10,5,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,6,3,3,87,31,17,3,3,0,0,0,0,6,153,0,0,3,0,0,0,0,0,0,0,0,19,22,6,6,127,83,70,35,58,28,12,3,0,41,469,3,0,5,8,17,16,35,13,7,3,3,23,133,0,0,3,4,3,5,4,0,0,3,0,3,25,3,0,4,8,19,16,42,17,3,0,0,22,134,0,3,3,3,6,0,7,0,0,0,0,4,26,0,0,3,12,17
LGA13010,3,3,14,16,33,25,46,27,18,4,7,11,207,0,3,4,16,0,7,5,6,3,0,0,3,47,0,0,0,17,35,14,29,11,4,0,5,4,119,3,0,0,5,3,4,3,3,3,0,0,3,27,0,0,7,15,15,8,12,3,3,0,0,9,72,0,0,15,16,6,3,0,3,0,0,0,0,43,0,0,0,4,5,3,3,3,0,0,0,0,18,0,0,0,0,3,3,3,4,0,0,0,3,16,4,0,217,88,45,12,7,3,0,0,0,19,395,0,0,4,3,3,3,0,0,0,0,0,55,68,10,6,261,180,148,82,108,63,31,4,12,107,1012,0,3,7,11,8,19,35,32,12,7,6,28,168,0,0,3,8,4,6,7,3,0,0,0,0,31,0,0,8,16,35,49,64,20,7,4,0,20,223,0,0,3,4,6,6,10,7,5,0,0,6,47,0,3,5,34,46
LGA13050,0,0,10,11,14,16,32,14,5,0,3,4,109,0,3,3,6,7,6,4,3,3,0,0,0,35,0,3,3,13,15,10,21,7,4,0,0,3,79,0,0,0,3,3,3,5,0,3,0,0,0,17,0,0,3,10,10,8,7,5,0,0,0,0,43,0,0,4,13,4,3,0,3,0,0,0,3,30,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,6,0,3,133,55,30,10,9,3,0,0,4,17,264,0,0,7,3,3,0,0,0,0,0,0,42,55,0,9,166,114,92,56,78,35,15,0,7,72,644,0,0,3,5,10,18,39,13,6,3,3,10,110,0,0,0,6,3,5,0,3,0,0,0,3,20,0,0,0,9,25,21,25,14,6,3,3,16,122,0,0,0,3,3,5,3,0,0,0,0,0,14,3,3,3,15,30
LGA13100,5,3,10,29,95,232,880,891,432,161,57,63,2858,3,0,29,66,73,61,116,49,19,8,5,14,443,3,3,17,52,193,272,596,313,171,38,15,38,1711,0,0,5,19,30,49,96,75,40,15,5,18,352,3,5,21,142,274,199,320,173,30,14,4,98,1283,4,7,109,231,161,78,64,24,19,5,0,34,736,0,0,19,41,24,28,32,14,8,0,0,13,179,0,3,8,3,14,15,33,36,13,5,0,16,146,50,59,2533,2209,1162,419,367,110,47,20,16,379,7371,0,0,105,60,45,10,10,0,3,0,0,729,962,68,80,2856,2852,2071,1363,2514,1685,782,266,102,1402,16041,6,0,20,31,72,155,660,796,583,253,144,413,3133,3,3,7,60,86,98,179,98,67,11,13,77,702,3,5,17,91,291,641,1877,1171,694,198,81,528,5597,0,0,7,19,42,92,233,190,111,45,18,109,866,0,6,23,213,538
