region_id,C06_SH_3b_NPGH_4,C06_SH_3b_NPGH_5,C06_SH_3b_NPGH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPGH_2,C06_SH_4mb_NPGH_3,C06_SH_4mb_NPGH_4,C06_SH_4mb_NPGH_5,C06_SH_4mb_NPGH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPGH_2,C06_SH_NB_NS_NPGH_3,C06_SH_NB_NS_NPGH_4,C06_SH_NB_NS_NPGH_5,C06_SH_NB_NS_NPGH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPGH_2,C06_SH_Tot_NPGH_3,C06_SH_Tot_NPGH_4,C06_SH_Tot_NPGH_5,C06_SH_Tot_NPGH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPGH_2,C06_SDRTHT_0b_NPGH_3,C06_SDRTHT_0b_NPGH_4,C06_SDRTHT_0b_NPGH_5,C06_SDRTHT_0b_NPGH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPGH_2,C06_SDRTHT_1b_NPGH_3,C06_SDRTHT_1b_NPGH_4,C06_SDRTHT_1b_NPGH_5,C06_SDRTHT_1b_NPGH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPGH_2,C06_SDRTHT_2b_NPGH_3,C06_SDRTHT_2b_NPGH_4,C06_SDRTHT_2b_NPGH_5,C06_SDRTHT_2b_NPGH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPGH_2,C06_SDRTHT_3b_NPGH_3,C06_SDRTHT_3b_NPGH_4,C06_SDRTHT_3b_NPGH_5,C06_SDRTHT_3b_NPGH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPGH_2,C06_SDRTHT_4mb_NPGH_3,C06_SDRTHT_4mb_NPGH_4,C06_SDRTHT_4mb_NPGH_5,C06_SDRTHT_4mb_NPGH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPGH_2,C06_SDRTHT_NB_NS_NPGH_3,C06_SDRTHT_NB_NS_NPGH_4,C06_SDRTHT_NB_NS_NPGH_5,C06_SDRTHT_NB_NS_NPGH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPGH_2,C06_SDRTHT_Tot_NPGH_3,C06_SDRTHT_Tot_NPGH_4,C06_SDRTHT_Tot_NPGH_5,C06_SDRTHT_Tot_NPGH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPGH_2,C06_FUA_0b_NPGH_3,C06_FUA_0b_NPGH_4,C06_FUA_0b_NPGH_5,C06_FUA_0b_NPGH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPGH_2,C06_FUA_1b_NPGH_3,C06_FUA_1b_NPGH_4,C06_FUA_1b_NPGH_5,C06_FUA_1b_NPGH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPGH_2,C06_FUA_2b_NPGH_3,C06_FUA_2b_NPGH_4,C06_FUA_2b_NPGH_5,C06_FUA_2b_NPGH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPGH_2,C06_FUA_3b_NPGH_3,C06_FUA_3b_NPGH_4,C06_FUA_3b_NPGH_5,C06_FUA_3b_NPGH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPGH_2,C06_FUA_4mb_NPGH_3,C06_FUA_4mb_NPGH_4,C06_FUA_4mb_NPGH_5,C06_FUA_4mb_NPGH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPGH_2,C06_FUA_NB_NS_NPGH_3,C06_FUA_NB_NS_NPGH_4,C06_FUA_NB_NS_NPGH_5,C06_FUA_NB_NS_NPGH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPGH_2,C06_FUA_Tot_NPGH_3,C06_FUA_Tot_NPGH_4,C06_FUA_Tot_NPGH_5,C06_FUA_Tot_NPGH_6_mor,C06_FUA_T_T,C06_OD_0b_NPGH_2,C06_OD_0b_NPGH_3,C06_OD_0b_NPGH_4,C06_OD_0b_NPGH_5,C06_OD_0b_NPGH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPGH_2,C06_OD_1b_NPGH_3,C06_OD_1b_NPGH_4,C06_OD_1b_NPGH_5,C06_OD_1b_NPGH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPGH_2,C06_OD_2b_NPGH_3,C06_OD_2b_NPGH_4,C06_OD_2b_NPGH_5,C06_OD_2b_NPGH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPGH_2,C06_OD_3b_NPGH_3,C06_OD_3b_NPGH_4,C06_OD_3b_NPGH_5,C06_OD_3b_NPGH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPGH_2,C06_OD_4mb_NPGH_3,C06_OD_4mb_NPGH_4,C06_OD_4mb_NPGH_5,C06_OD_4mb_NPGH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPGH_2,C06_OD_NB_NS_NPGH_3,C06_OD_NB_NS_NPGH_4,C06_OD_NB_NS_NPGH_5,C06_OD_NB_NS_NPGH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPGH_2,C06_OD_Tot_NPGH_3,C06_OD_Tot_NPGH_4,C06_OD_Tot_NPGH_5,C06_OD_Tot_NPGH_6_mor,C06_OD_T_T,C06_DS_NS_NPGH_2,C06_DS_NS_NPGH_3,C06_DS_NS_NPGH_4,C06_DS_NS_NPGH_5,C06_DS_NS_NPGH_6_mor,C06_DS_NS_T,C06_Tot_NPGH_2,C06_Tot_NPGH_3,C06_Tot_NPGH_4,C06_Tot_NPGH_5,C06_Tot_NPGH_6_mor,C06_T_T,C11_SH_0b_NPGH_2,C11_SH_0b_NPGH_3,C11_SH_0b_NPGH_4,C11_SH_0b_NPGH_5,C11_SH_0b_NPGH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5
LGA43360,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0
LGA43650,3,0,0,22,11,3,3,0,0,17,3,0,0,0,0,3,48,3,6,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,6,0,0,60,0,0,0,0,0,0,0,5,0,0,0,5,12,0,0,0,0,12,29,3,3,0,0,35,20,0,3,0,0,23,3,0,0,0,0,3,64,8,6,0
LGA43710,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,13,8,0,0,0,0,8,0,0,0,0,0,0,28,0,0,0
LGA43790,3,0,0,36,5,3,0,0,0,8,0,0,0,0,0,0,56,3,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,3,0,0,0,3,68,6,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,26,6,0,0,0,32,13,0,0,0,0,13,3,0,0,0,0,3,55,6,0,0
LGA43920,0,0,0,41,6,0,0,0,0,6,0,0,0,0,0,0,53,5,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,56,5,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,41,3,0,0,0,44,15,3,0,0,0,18,0,0,0,0,0,0,62,6,3,0
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,20,7,4,547,55,24,24,15,3,121,19,4,5,0,0,28,631,135,52,22,7,847,3,0,0,0,0,3,0,0,0,0,0,0,101,6,3,0,0,110,81,17,6,0,0,104,3,0,3,0,0,6,3,0,0,0,0,3,191,23,12,0,0,226,0,0,0,0,0,0,6,0,0,0,0,6,92,5,0,0,0,97,21,9,7,4,0,41,0,0,0,0,0,0,5,3,3,0,0,11,124,17,10,4,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,175,74,26,7,1228,0,3,0,0,0,3,5,0,0,0,0,5,109,5,0,0,0,114,443,157,18,0,0,618,78,44,50,19,10,201,11,3,0,0,0,14,646,212,68,19
LGA44210,0,0,0,37,5,0,0,0,0,5,3,0,0,0,0,3,66,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,72,3,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,32,5,0,0,0,37,11,0,0,0,0,11,3,0,0,0,0,3,66,5,0,0
LGA44340,21,4,3,297,57,22,20,12,7,118,6,3,3,3,0,15,388,92,44,19,10,553,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,12,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,57,0,0,0,0,0,0,4,0,0,0,0,4,124,8,3,3,0,138,13,7,3,0,0,23,0,0,3,0,0,3,5,0,0,0,0,5,146,15,9,3,0,173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,592,112,53,22,10,789,0,3,0,0,0,3,3,0,0,0,0,3,82,4,0,4,0,90,201,78,9,0,0,288,72,43,41,14,5,175,8,3,0,3,0,14,366,131,50,21
LGA44550,8,0,0,129,28,4,5,0,0,37,11,3,0,0,0,14,181,20,16,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,20,16,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,138,18,3,0,0,159,32,9,3,3,0,47,7,0,0,0,0,7,212,27,6,3
LGA44620,3,0,0,116,14,5,3,0,0,22,0,3,0,0,0,3,148,17,6,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,21,0,0,0,0,21,0,0,3,0,0,3,0,0,0,0,0,0,26,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,53,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,59,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,21,9,0,0,263,0,0,0,0,0,0,5,0,0,0,0,5,24,0,0,0,0,24,128,21,0,0,0,149,16,7,4,0,0,27,3,0,0,0,0,3,176,28,4,0
LGA44830,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0
LGA45040,3,0,0,95,8,6,0,0,0,14,0,0,0,0,0,0,121,9,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,11,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,4,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,15,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,13,9,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,34,101,15,3,0,5,124,16,3,0,5,0,24,3,0,3,3,0,9,151,21,6,8
LGA45090,3,0,0,53,5,0,0,0,0,5,0,4,0,0,0,4,64,11,3,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,3,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,36,6,3,0,3,48,5,0,4,0,3,12,3,0,3,0,0,6,53,6,10,0
LGA45120,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,16,4,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,33,4,0,0
LGA45290,20,0,0,241,25,10,27,17,4,83,6,5,3,0,0,14,274,100,53,17,4,448,0,0,0,0,0,0,3,0,3,0,0,6,145,3,0,0,0,148,56,34,15,3,0,108,0,4,3,3,0,10,6,3,0,0,0,9,210,44,21,6,0,281,0,0,0,0,0,0,12,5,0,0,0,17,192,14,8,0,0,214,18,9,3,0,0,30,3,0,0,0,0,3,10,3,0,0,0,13,235,31,11,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,722,175,85,23,4,1009,0,0,0,0,0,0,3,0,0,0,3,6,76,5,0,0,0,81,126,82,10,8,3,229,25,34,45,17,3,124,0,3,0,0,0,3,230,124,55,25
LGA45340,31,0,0,871,129,34,9,5,0,177,21,3,0,0,0,24,1049,116,40,5,0,1210,0,0,0,0,0,0,4,0,0,0,0,4,37,0,0,0,0,37,22,5,0,4,0,31,0,0,0,0,0,0,3,0,0,0,0,3,66,5,0,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,0,0,47,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,56,0,3,0,0,59,3,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,1177,124,43,9,0,1353,3,0,0,0,0,3,7,0,0,0,0,7,128,3,3,0,0,134,851,127,11,0,0,989,176,42,18,8,4,248,26,6,3,0,0,35,1191,178,35,8
LGA45400,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0
LGA45540,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,26,0,0,0
LGA45680,6,0,0,320,47,12,6,0,0,65,8,0,0,0,0,8,377,38,12,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,22,101,10,3,3,0,117,0,4,0,0,0,4,3,0,0,0,0,3,123,17,3,3,0,146,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,524,55,15,3,0,597,3,0,0,0,0,3,4,0,0,0,0,4,38,0,0,0,0,38,444,44,5,0,0,493,82,22,17,7,0,128,12,0,0,0,0,12,583,66,22,7
LGA45890,35,30,12,719,49,25,29,11,7,121,23,6,3,0,0,32,841,151,72,48,24,1136,3,0,0,0,0,3,8,0,0,0,0,8,103,9,0,0,0,112,89,13,6,0,0,108,3,0,3,3,0,9,9,0,0,0,0,9,215,22,9,3,0,249,0,0,0,0,0,0,11,0,0,0,0,11,181,15,4,3,0,203,29,12,0,0,3,44,3,0,0,0,0,3,7,0,0,0,0,7,231,27,4,3,3,268,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,1296,200,85,54,27,1662,3,0,3,0,0,6,6,0,0,0,0,6,220,19,8,0,0,247,633,186,46,13,11,889,98,53,63,28,18,260,17,10,11,5,0,43,977,268,131,46
LGA46090,0,0,0,47,9,0,3,0,0,12,5,0,0,0,0,5,75,6,6,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,6,6,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,58,10,0,0,0,68,16,3,3,0,0,22,5,0,0,0,0,5,92,13,3,0
LGA46300,3,0,0,83,6,5,3,3,3,20,3,0,0,0,0,3,105,22,6,3,3,139,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,162,22,6,3,3,196,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,65,20,3,0,0,88,10,3,3,0,0,16,4,0,0,0,0,4,98,23,6,0
LGA46450,3,0,0,64,11,0,0,0,0,11,6,0,0,0,0,6,82,4,3,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,17,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,7,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,70,8,0,0,0,78,7,4,0,0,0,11,0,0,0,0,0,0,92,12,0,0
LGA46510,14,10,0,143,18,14,16,8,3,59,0,5,0,0,0,5,155,71,30,18,6,280,0,0,0,0,0,0,4,0,0,0,0,4,36,5,0,0,0,41,13,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,0,0,65,0,0,0,0,0,0,3,0,0,0,0,3,81,11,0,3,0,95,5,5,0,0,0,10,0,0,5,0,3,8,5,0,0,0,0,5,94,16,5,3,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,99,35,21,9,466,0,0,0,0,0,0,3,0,0,0,0,3,54,0,3,0,0,57,82,59,3,0,0,144,17,22,34,12,8,93,3,3,3,0,0,9,159,84,43,12
