region_id,Tot_p_Indig_M,Tot_p_Indig_F,Tot_p_Indig_P,Tot_p_NonInd_M,Tot_p_NonInd_F,Tot_p_NonInd_P,Tot_p_IndigStat_nsM,Tot_p_IndigStat_nsF,Tot_p_IndigStat_nsP,Tot_p_TotM,Tot_p_TotF,Tot_p_TotP,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_NonInd_M,A_0_4_NonInd_F,A_0_4_NonInd_P,A_0_4_IndigStat_nsM,A_0_4_IndigStat_nsF,A_0_4_IndigStat_nsP,A_0_4_TotM,A_0_4_TotF,A_0_4_TotP,A_5_14_Indig_M,A_5_14_Indig_F,A_5_14_Indig_P,A_5_14_NonInd_M,A_5_14_NonInd_F,A_5_14_NonInd_P,A_5_14_IndigStat_nsM,A_5_14_IndigStat_nsF,A_5_14_IndigStat_nsP,A_5_14_TotM,A_5_14_TotF,A_5_14_TotP,A_15_24_Indig_M,A_15_24_Indig_F,A_15_24_Indig_P,A_15_24_NonInd_M,A_15_24_NonInd_F,A_15_24_NonInd_P,A_15_24_IndigStat_nsM,A_15_24_IndigStat_nsF,A_15_24_IndigStat_nsP,A_15_24_TotM,A_15_24_TotF,A_15_24_TotP,A_25_44_Indig_M,A_25_44_Indig_F,A_25_44_Indig_P,A_25_44_NonInd_M,A_25_44_NonInd_F,A_25_44_NonInd_P,A_25_44_IndigStat_nsM,A_25_44_IndigStat_nsF,A_25_44_IndigStat_nsP,A_25_44_TotM,A_25_44_TotF,A_25_44_TotP,A_45_64_Indig_M,A_45_64_Indig_F,A_45_64_Indig_P,A_45_64_NonInd_M,A_45_64_NonInd_F,A_45_64_NonInd_P,A_45_64_IndigStat_nsM,A_45_64_IndigStat_nsF,A_45_64_IndigStat_nsP,A_45_64_TotM,A_45_64_TotF,A_45_64_TotP,A_65_over_Indig_M,A_65_over_Indig_F,A_65_over_Indig_P,A_65_ovr_NonInd_M,A_65_ovr_NonInd_F,A_65_ovr_NonInd_P,A_65ove_IndigStat_nsM,A_65ove_IndigStat_nsF,A_65ove_IndigStat_nsP,A_65_ovr_TotM,A_65_ovr_TotF,A_65_ovr_TotP,Cntd_CN_home_Indig_M,Cntd_CN_home_Indig_F,Cntd_CN_home_Indig_P,Cntd_CN_hme_NonInd_M,Cntd_CN_hme_NonInd_F,Cntd_CN_hme_NonInd_P,ctd_CN_hme_Indig_st_nsM,ctd_CN_hme_Indig_st_nsF,ctd_CN_hme_Indig_st_nsP,Cntd_CN_home_TotM,Cntd_CN_home_TotF,Cntd_CN_home_TotP,Cntd_CN_Ewre_Aus_Indig_M,Cntd_CN_Ewre_Aus_Indig_F,Cntd_CN_Ewre_Aus_Indig_P,Ctd_CN_Ewh_Aus_No_Indi_M,Ctd_CN_Ewh_Aus_No_Indi_F,Ctd_CN_Ewh_Aus_No_Indi_P,Ct_CN_Ew_Au_IndSt_nsM,Ct_CN_Ew_Au_IndSt_nsF,Ct_CN_Ew_Au_IndSt_nsP,Ctd_CN_Ewh_Aus_TotM,Ctd_CN_Ewh_Aus_TotF,Ctd_CN_Ewh_Aus_TotP,VfSme_SA2_Indig_M,VfSme_SA2_Indig_F,VfSme_SA2_Indig_P,VfSme_SA2_NonInd_M,VfSme_SA2_NonInd_F,VfSme_SA2_NonInd_P,VfSme_SA2_Indi_stat_nsM,VfSme_SA2_Indi_stat_nsF,VfSme_SA2_Indi_stat_nsP,VfSme_SA2_TotM,VfSme_SA2_TotF,VfSme_SA2_TotP,VfDif_SA2_NSW_Indig_M,VfDif_SA2_NSW_Indig_F,VfDif_SA2_NSW_Indig_P,VfDif_SA2_NSW_NonInd_M,VfDif_SA2_NSW_NonInd_F,VfDif_SA2_NSW_NonInd_P,VfDif_SA2_NSW_IndSt_nsM,VfDif_SA2_NSW_IndSt_nsF,VfDif_SA2_NSW_IndSt_nsP,VfDif_SA2_NSW_TotM,VfDif_SA2_NSW_TotF,VfDif_SA2_NSW_TotP,VfDif_SA2_Vic_Indig_M,VfDif_SA2_Vic_Indig_F,VfDif_SA2_Vic_Indig_P,VfDif_SA2_Vic_NonInd_M,VfDif_SA2_Vic_NonInd_F,VfDif_SA2_Vic_NonInd_P,VfDif_SA2_Vic_Ind_sta_nsM,VfDif_SA2_Vic_Ind_sta_nsF,VfDif_SA2_Vic_Ind_sta_nsP,VfDif_SA2_Vic_TotM,VfDif_SA2_Vic_TotF,VfDif_SA2_Vic_TotP,VfDif_SA2_Qld_Indig_M,VfDif_SA2_Qld_Indig_F,VfDif_SA2_Qld_Indig_P,VfDif_SA2_Qld_NonInd_M,VfDif_SA2_Qld_NonInd_F,VfDif_SA2_Qld_NonInd_P,VfDif_SA2_Qld_IndSt_nsM,VfDif_SA2_Qld_IndSt_nsF,VfDif_SA2_Qld_IndSt_nsP,VfDif_SA2_Qld_TotM,VfDif_SA2_Qld_TotF,VfDif_SA2_Qld_TotP,VfDif_SA2_SA_Indig_M,VfDif_SA2_SA_Indig_F,VfDif_SA2_SA_Indig_P,VfDif_SA2_SA_NonInd_M,VfDif_SA2_SA_NonInd_F,VfDif_SA2_SA_NonInd_P,VfDif_SA2_SA_IndSt_nsM,VfDif_SA2_SA_IndSt_nsF,VfDif_SA2_SA_IndSt_nsP,VfDif_SA2_SA_TotM,VfDif_SA2_SA_TotF,VfDif_SA2_SA_TotP,VfDif_SA2_WA_Indig_M,VfDif_SA2_WA_Indig_F,VfDif_SA2_WA_Indig_P,VfDif_SA2_WA_NonInd_M,VfDif_SA2_WA_NonInd_F,VfDif_SA2_WA_NonInd_P,VfDif_SA2_WA_IndSt_nsM,VfDif_SA2_WA_IndSt_nsF,VfDif_SA2_WA_IndSt_nsP,VfDif_SA2_WA_TotM,VfDif_SA2_WA_TotF,VfDif_SA2_WA_TotP,VfDif_SA2_Tas_Indig_M,VfDif_SA2_Tas_Indig_F,VfDif_SA2_Tas_Indig_P,VfDif_SA2_Tas_NonInd_M,VfDif_SA2_Tas_NonInd_F,VfDif_SA2_Tas_NonInd_P,VfDif_SA2_Tas_IndSt_nsM,VfDif_SA2_Tas_IndSt_nsF,VfDif_SA2_Tas_IndSt_nsP,VfDif_SA2_Tas_TotM,VfDif_SA2_Tas_TotF,VfDif_SA2_Tas_TotP,VfDif_SA2_NT_Indig_M,VfDif_SA2_NT_Indig_F,VfDif_SA2_NT_Indig_P,VfDif_SA2_NT_NonInd_M,VfDif_SA2_NT_NonInd_F,VfDif_SA2_NT_NonInd_P,VfDif_SA2_NT_IndSt_nsM,VfDif_SA2_NT_IndSt_nsF
ILOC10700501,293,320,613,18012,18415,36427,1181,1132,2313,19486,19867,39353,40,28,68,1254,1176,2430,63,89,152,1357,1293,2650,63,60,123,2166,1927,4093,133,142,275,2362,2129,4491,48,68,116,2218,2187,4405,166,121,287,2432,2376,4808,75,73,148,5757,5941,11698,364,336,700,6196,6350,12546,53,70,123,4279,4272,8551,278,251,529,4610,4593,9203,15,21,36,2337,2912,5249,177,192,369,2529,3125,5654,271,304,575,17469,17977,35446,1111,1081,2192,18851,19362,38213,23,16,39,543,437,980,69,51,120,635,504,1139,0,0,0,29,16,45,3,3,6,32,19,51,16,21,37,367,368,735,50,29,79,433,418,851,0,0,0,64,45,109,34,9,43,98,54,152,0,0,0,67,39,106,23,11,34,90,50,140,3,0,3,20,6,26,9,0,9,32,6,38,0,4,4,21,18,39,4,4,8,25,26,51,0,0,0,4,9,13,3,0,3,7,9,16,0,0,0,7,4,11,3,0
ILOC10700601,578,561,1139,27148,28309,55457,1075,978,2053,28801,29848,58649,79,75,154,2274,2160,4434,97,88,185,2450,2323,4773,164,138,302,4484,4402,8886,176,160,336,4824,4700,9524,110,103,213,3808,3674,7482,149,130,279,4067,3907,7974,132,142,274,7896,8561,16457,273,249,522,8301,8952,17253,71,87,158,6325,6532,12857,240,224,464,6636,6843,13479,20,16,36,2362,2979,5341,139,129,268,2521,3124,5645,566,544,1110,26301,27570,53871,967,910,1877,27834,29024,56858,12,17,29,848,738,1586,106,70,176,966,825,1791,0,0,0,31,28,59,0,3,3,31,31,62,9,12,21,471,501,972,28,31,59,508,544,1052,0,0,0,11,7,18,0,3,3,11,10,21,0,3,3,25,29,54,0,3,3,25,35,60,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,7,8,15,0,0,0,7,8,15,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,3,0,3,0,0
ILOC10700701,238,287,525,1237,1541,2778,110,93,203,1585,1921,3506,27,31,58,115,106,221,14,8,22,156,145,301,88,83,171,246,259,505,24,20,44,358,362,720,54,55,109,271,245,516,20,13,33,345,313,658,37,69,106,253,402,655,24,29,53,314,500,814,26,44,70,245,381,626,18,18,36,289,443,732,6,5,11,107,148,255,8,7,15,121,160,281,222,279,501,1186,1491,2677,107,87,194,1515,1857,3372,17,8,25,49,52,101,3,5,8,69,65,134,3,0,3,3,3,6,0,0,0,6,3,9,24,11,35,92,65,157,7,0,7,123,76,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700702,166,178,344,5370,5365,10735,418,439,857,5954,5982,11936,42,20,62,358,317,675,32,46,78,432,383,815,34,42,76,768,699,1467,61,61,122,863,802,1665,37,44,81,1005,882,1887,80,67,147,1122,993,2115,29,41,70,1304,1373,2677,91,107,198,1424,1521,2945,22,30,52,1574,1696,3270,112,115,227,1708,1841,3549,3,3,6,361,398,759,41,43,84,405,444,849,163,176,339,5201,5222,10423,393,427,820,5757,5825,11582,3,3,6,168,143,311,25,11,36,196,157,353,0,0,0,4,0,4,3,0,3,7,0,7,5,4,9,103,97,200,12,7,19,120,108,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700703,117,133,250,3865,4106,7971,262,256,518,4244,4495,8739,18,19,37,299,304,603,30,12,42,347,335,682,36,23,59,521,554,1075,25,40,65,582,617,1199,19,31,50,509,499,1008,42,44,86,570,574,1144,26,31,57,1091,1134,2225,73,68,141,1190,1233,2423,14,25,39,927,1051,1978,65,68,133,1006,1144,2150,5,3,8,518,564,1082,26,25,51,549,592,1141,110,124,234,3746,3993,7739,244,251,495,4100,4368,8468,7,10,17,120,112,232,18,6,24,145,128,273,0,0,0,3,4,7,0,0,0,3,4,7,3,0,3,57,77,134,3,3,6,63,80,143,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,4,6,10,0,0,0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0
ILOC10700704,29,18,47,1033,1080,2113,46,40,86,1108,1138,2246,0,3,3,44,46,90,3,5,8,47,54,101,12,7,19,108,117,225,9,3,12,129,127,256,3,0,3,153,130,283,5,5,10,161,135,296,9,4,13,172,199,371,10,9,19,191,212,403,5,3,8,327,291,618,8,6,14,340,300,640,0,0,0,229,297,526,13,11,24,242,308,550,29,18,47,986,1039,2025,40,38,78,1055,1095,2150,0,0,0,47,42,89,8,0,8,55,42,97,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,27,37,64,0,0,0,30,37,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700705,340,397,737,11281,11883,23164,674,588,1262,12295,12868,25163,44,49,93,862,791,1653,52,47,99,958,887,1845,91,87,178,1413,1399,2812,88,84,172,1592,1570,3162,60,88,148,1640,1752,3392,83,88,171,1783,1928,3711,86,105,191,3269,3349,6618,215,157,372,3570,3611,7181,52,51,103,2803,3065,5868,171,136,307,3026,3252,6278,8,19,27,1294,1526,2820,65,76,141,1367,1621,2988,324,389,713,10903,11584,22487,638,571,1209,11865,12544,24409,17,9,26,377,299,676,35,18,53,429,326,755,0,0,0,18,16,34,0,3,3,18,19,37,23,25,48,439,380,819,70,41,111,532,446,978,0,0,0,29,22,51,10,7,17,39,29,68,0,0,0,42,16,58,9,3,12,51,19,70,0,0,0,9,10,19,6,0,6,15,10,25,0,0,0,7,3,10,3,0,3,10,3,13,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0
ILOC10700706,220,263,483,4879,5230,10109,428,493,921,5527,5986,11513,44,53,97,426,424,850,41,53,94,511,530,1041,89,72,161,924,840,1764,111,111,222,1124,1023,2147,28,40,68,837,881,1718,80,94,174,945,1015,1960,43,68,111,1254,1483,2737,87,119,206,1384,1670,3054,15,24,39,1140,1315,2455,85,92,177,1240,1431,2671,0,6,6,298,288,586,24,24,48,322,318,640,206,259,465,4730,5083,9813,409,483,892,5345,5825,11170,12,4,16,148,148,296,21,10,31,181,162,343,3,0,3,9,14,23,3,0,3,15,14,29,27,10,37,205,116,321,12,12,24,244,138,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700707,139,161,300,7795,7833,15628,334,324,658,8268,8318,16586,22,26,48,510,481,991,28,26,54,560,533,1093,26,31,57,1005,903,1908,54,62,116,1085,996,2081,37,31,68,1198,1088,2286,61,46,107,1296,1165,2461,27,35,62,2082,2229,4311,75,73,148,2184,2337,4521,22,30,52,2275,2225,4500,71,65,136,2368,2320,4688,6,8,14,726,907,1633,43,53,96,775,968,1743,139,155,294,7602,7668,15270,319,312,631,8060,8135,16195,0,8,8,193,165,358,15,12,27,208,185,393,0,0,0,11,10,21,0,0,0,11,10,21,5,3,8,148,128,276,4,4,8,157,135,292,0,0,0,4,3,7,3,0,3,7,3,10,0,0,0,8,6,14,3,0,3,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
ILOC10700708,296,341,637,9416,10035,19451,386,458,844,10098,10834,20932,51,45,96,679,651,1330,38,48,86,768,744,1512,79,73,152,1350,1332,2682,86,94,180,1515,1499,3014,64,72,136,1449,1409,2858,45,67,112,1558,1548,3106,45,88,133,2565,2841,5406,70,102,172,2680,3031,5711,49,51,100,2383,2564,4947,110,94,204,2542,2709,5251,7,13,20,990,1239,2229,38,53,91,1035,1305,2340,282,333,615,9138,9825,18963,351,430,781,9771,10588,20359,14,8,22,278,209,487,36,29,65,328,246,574,0,0,0,15,11,26,0,0,0,15,11,26,14,17,31,209,176,385,6,6,12,229,199,428,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,8,7,15,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700709,154,208,362,5329,5574,10903,325,302,627,5808,6084,11892,29,22,51,422,391,813,27,22,49,478,435,913,35,49,84,828,774,1602,50,61,111,913,884,1797,41,43,84,826,820,1646,44,45,89,911,908,1819,28,46,74,1443,1631,3074,96,86,182,1567,1763,3330,18,39,57,1441,1474,2915,79,61,140,1538,1574,3112,3,9,12,370,484,854,27,28,55,400,521,921,148,197,345,5179,5452,10631,303,294,597,5630,5943,11573,6,11,17,150,122,272,21,9,30,177,142,319,0,0,0,5,4,9,0,0,0,5,4,9,12,7,19,77,76,153,6,3,9,95,86,181,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,6,6,0,3,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700710,187,212,399,7147,7107,14254,269,263,532,7603,7582,15185,38,33,71,441,488,929,25,17,42,504,538,1042,47,47,94,1035,888,1923,35,39,74,1117,974,2091,40,45,85,1258,1136,2394,55,52,107,1353,1233,2586,40,52,92,1892,1948,3840,62,56,118,1994,2056,4050,20,31,51,2085,2156,4241,82,75,157,2187,2262,4449,3,5,8,435,491,926,11,23,34,449,519,968,184,204,388,6927,6938,13865,242,245,487,7353,7387,14740,3,9,12,220,169,389,27,18,45,250,196,446,3,0,3,6,8,14,0,4,4,9,12,21,5,9,14,118,109,227,5,0,5,128,118,246,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,3,6,9,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700711,115,160,275,3423,3619,7042,166,153,319,3704,3932,7636,20,29,49,278,270,548,17,16,33,315,315,630,37,38,75,578,542,1120,37,22,59,652,602,1254,23,30,53,560,557,1117,26,30,56,609,617,1226,19,35,54,925,1070,1995,46,35,81,990,1140,2130,12,24,36,864,946,1810,28,42,70,904,1012,1916,3,4,7,218,234,452,12,9,21,233,247,480,108,148,256,3329,3528,6857,152,146,298,3589,3822,7411,6,11,17,94,91,185,14,7,21,114,109,223,0,0,0,0,4,4,3,0,3,3,4,7,4,9,13,83,60,143,7,3,10,94,72,166,0,0,0,3,3,6,0,3,3,3,6,9,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700712,90,88,178,2562,2564,5126,110,89,199,2762,2741,5503,4,7,11,185,160,345,6,14,20,195,181,376,27,24,51,342,322,664,18,16,34,387,362,749,26,14,40,355,298,653,19,8,27,400,320,720,20,26,46,689,711,1400,33,19,52,742,756,1498,11,16,27,750,816,1566,27,27,54,788,859,1647,3,0,3,241,257,498,6,5,11,250,262,512,85,85,170,2480,2496,4976,96,85,181,2661,2666,5327,4,3,7,83,67,150,14,4,18,101,74,175,0,0,0,0,3,3,0,0,0,0,3,3,7,5,12,58,47,105,0,4,4,65,56,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700713,101,108,209,2838,3077,5915,99,100,199,3038,3285,6323,14,20,34,270,255,525,15,8,23,299,283,582,32,23,55,505,510,1015,16,16,32,553,549,1102,19,15,34,407,484,891,19,11,30,445,510,955,26,33,59,929,1019,1948,33,36,69,988,1088,2076,9,17,26,575,640,1215,13,19,32,597,676,1273,0,0,0,153,170,323,4,9,13,157,179,336,92,104,196,2766,2995,5761,95,93,188,2953,3192,6145,9,3,12,71,84,155,5,7,12,85,94,179,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,63,42,105,4,0,4,67,42,109,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10700801,109,112,221,28012,28779,56791,2276,2095,4371,30397,30986,61383,18,13,31,2551,2268,4819,268,235,503,2837,2516,5353,18,19,37,4352,4154,8506,424,360,784,4794,4533,9327,20,20,40,4210,4170,8380,327,303,630,4557,4493,9050,22,26,48,7760,8558,16318,636,614,1250,8418,9198,17616,26,23,49,6178,6227,12405,418,378,796,6622,6628,13250,4,12,16,2962,3401,6363,203,205,408,3169,3618,6787,105,108,213,27397,28248,55645,2197,2051,4248,29699,30407,60106,4,5,9,615,531,1146,79,43,122,698,579,1277,0,0,0,51,53,104,6,3,9,57,56,113,14,13,27,559,461,1020,77,80,157,650,554,1204,0,0,0,31,3,34,3,0,3,34,3,37,0,0,0,30,15,45,11,6,17,41,21,62,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,0,0,0,0,0
ILOC10700802,230,288,518,30793,31353,62146,1868,1708,3576,32891,33349,66240,22,27,49,2288,2207,4495,158,116,274,2468,2350,4818,53,53,106,4588,4225,8813,324,274,598,4965,4552,9517,49,53,102,4448,4285,8733,292,213,505,4789,4551,9340,52,72,124,7903,8336,16239,397,393,790,8352,8801,17153,40,69,109,7486,7474,14960,443,355,798,7969,7898,15867,13,15,28,4080,4826,8906,255,356,611,4348,5197,9545,218,273,491,30115,30693,60808,1782,1641,3423,32115,32607,64722,10,15,25,680,660,1340,87,66,153,777,741,1518,0,0,0,34,41,75,7,6,13,41,47,88,17,4,21,564,511,1075,60,39,99,641,554,1195,0,0,0,28,12,40,15,7,22,43,19,62,0,0,0,23,15,38,8,0,8,31,15,46,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,8,3,11,0,0,0,8,3,11,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,3,0,3,0,3
ILOC10700803,306,338,644,25223,26669,51892,1113,1079,2192,26642,28086,54728,31,30,61,1762,1661,3423,70,66,136,1863,1757,3620,74,73,147,3286,3195,6481,140,146,286,3500,3414,6914,69,66,135,3406,3214,6620,151,136,287,3626,3416,7042,63,88,151,6581,7026,13607,279,263,542,6923,7377,14300,52,58,110,6551,6935,13486,293,255,548,6896,7248,14144,16,23,39,3637,4639,8276,179,213,392,3832,4875,8707,290,326,616,24604,26077,50681,1036,1018,2054,25930,27421,53351,15,13,28,619,593,1212,78,60,138,712,666,1378,4,0,4,31,24,55,0,0,0,35,24,59,5,16,21,393,400,793,28,30,58,426,446,872,0,0,0,7,7,14,0,0,0,7,7,14,0,0,0,16,16,32,0,0,0,16,16,32,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,5,9,3,0,3,7,5,12,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0
ILOC10700804,368,428,796,63813,64292,128105,4515,4038,8553,68696,68758,137454,41,54,95,4920,4664,9584,379,383,762,5340,5101,10441,62,67,129,8183,7586,15769,615,505,1120,8860,8158,17018,79,61,140,8249,7798,16047,611,483,1094,8939,8342,17281,93,135,228,19590,19796,39386,1386,1219,2605,21069,21150,42219,83,84,167,14770,15181,29951,975,873,1848,15828,16138,31966,11,27,38,8101,9267,17368,549,576,1125,8661,9870,18531,346,410,756,62461,63022,125483,4332,3913,8245,67139,67345,134484,22,20,42,1351,1270,2621,183,123,306,1556,1413,2969,4,3,7,83,87,170,4,3,7,91,93,184,13,12,25,1018,981,1999,85,60,145,1116,1053,2169,0,0,0,18,12,30,0,0,0,18,12,30,0,0,0,23,36,59,3,3,6,26,39,65,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,12,10,22,3,0,3,15,10,25,0,0,0,3,0,3,0,3,3,3,3,6,0,0,0,3,4,7,3,0
ILOC10700901,462,450,912,54376,56614,110990,3084,2990,6074,57922,60054,117976,67,54,121,3948,3732,7680,287,271,558,4302,4057,8359,104,91,195,7887,7508,15395,548,521,1069,8539,8120,16659,102,83,185,7999,7828,15827,398,373,771,8499,8284,16783,84,119,203,14769,16316,31085,729,773,1502,15582,17208,32790,85,70,155,13344,13464,26808,726,601,1327,14155,14135,28290,20,34,54,6429,7766,14195,396,451,847,6845,8251,15096,434,439,873,52986,55366,108352,2953,2889,5842,56373,58694,115067,27,13,40,1389,1249,2638,132,100,232,1548,1362,2910,4,0,4,108,115,223,5,11,16,117,126,243,14,9,23,1030,947,1977,68,55,123,1112,1011,2123,0,0,0,19,8,27,6,4,10,25,12,37,0,0,0,23,26,49,0,3,3,23,29,52,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0
ILOC10700902,211,208,419,33964,34640,68604,1343,1234,2577,35518,36082,71600,21,19,40,2027,1871,3898,93,69,162,2141,1959,4100,51,41,92,4586,4347,8933,207,196,403,4844,4584,9428,59,36,95,5817,5309,11126,216,182,398,6092,5527,11619,42,57,99,8576,8968,17544,309,291,600,8927,9316,18243,29,50,79,9376,10342,19718,341,337,678,9746,10729,20475,10,5,15,3582,3803,7385,176,159,335,3768,3967,7735,206,203,409,33269,34041,67310,1255,1169,2424,34730,35413,70143,5,6,11,694,599,1293,88,65,153,787,670,1457,0,0,0,41,36,77,7,4,11,48,40,88,11,8,19,564,559,1123,20,29,49,595,596,1191,0,0,0,12,13,25,0,3,3,12,16,28,0,5,5,14,11,25,0,3,3,14,19,33,0,0,0,5,4,9,0,0,0,5,4,9,0,0,0,5,8,13,3,0,3,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC10701001,226,203,429,11670,11417,23087,787,701,1488,12683,12321,25004,26,22,48,638,675,1313,38,46,84,702,743,1445,58,39,97,1814,1682,3496,118,114,232,1990,1835,3825,49,51,100,1708,1526,3234,103,74,177,1860,1651,3511,42,43,85,2708,2866,5574,170,166,336,2920,3075,5995,47,36,83,3445,3378,6823,235,198,433,3727,3612,7339,5,12,17,1357,1291,2648,123,103,226,1485,1406,2891,221,198,419,11131,10960,22091,706,654,1360,12058,11812,23870,5,6,11,540,457,997,82,46,128,627,509,1136,0,0,0,13,18,31,3,3,6,16,21,37,12,8,20,358,213,571,11,14,25,381,235,616,0,0,0,5,6,11,0,0,0,5,6,11,0,0,0,3,9,12,0,0,0,3,9,12,0,0,0,3,3,6,3,0,3,6,3,9,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,0,12,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0
ILOC10701002,166,182,348,5631,5983,11614,259,284,543,6056,6449,12505,16,15,31,416,350,766,18,21,39,450,386,836,40,38,78,671,691,1362,22,42,64,733,771,1504,39,37,76,926,839,1765,42,35,77,1007,911,1918,43,48,91,1614,1577,3191,78,66,144,1735,1691,3426,22,36,58,1250,1387,2637,64,59,123,1336,1482,2818,6,7,13,753,1140,1893,35,63,98,794,1210,2004,161,174,335,5407,5784,11191,237,259,496,5805,6217,12022,6,7,13,223,201,424,22,25,47,251,233,484,3,0,3,14,5,19,0,0,0,17,5,22,10,4,14,167,149,316,24,6,30,201,159,360,0,0,0,31,10,41,0,0,0,31,10,41,0,0,0,46,18,64,0,3,3,46,21,67,0,0,0,8,5,13,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,12,0,12,0,0
