region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
ILOC10702702,1628,3046,18,13,31,1446,1658,3104,5,9,14,421,513,934,7,8,15,433,530,963,0,7,7,672,926,1598,10,17,27,682,950,1632,0,0,0,212,319,531,0,5,5,212,324,536,25,33,58,8139,8666,16805,327,287,614,8491,8986,17477,0,0,0,0,0,0,0,0,0,0,0,0,17,18,35,5952,6155,12107,478,355,833,6447,6528,12975,42,51,93,14091,14821,28912,805,642,1447,14938,15514,30452,8,6,14,441,494,935,84,69,153,533,569,1102
ILOC10702703,5169,9451,33,37,70,4346,5236,9582,9,6,15,1041,1314,2355,8,10,18,1058,1330,2388,0,6,6,1334,1753,3087,21,23,44,1355,1782,3137,0,0,0,279,405,684,3,4,7,282,409,691,62,82,144,17667,18571,36238,677,625,1302,18406,19278,37684,0,0,0,0,0,0,0,0,0,0,0,0,51,65,116,15125,16713,31838,1577,1273,2850,16753,18051,34804,113,147,260,32792,35284,68076,2254,1898,4152,35159,37329,72488,0,4,4,275,414,689,14,21,35,289,439,728
ILOC10702704,1626,3070,20,19,39,1474,1659,3133,7,0,7,437,449,886,8,4,12,452,453,905,3,0,3,461,647,1108,5,10,15,469,657,1126,0,0,0,156,270,426,3,4,7,159,274,433,30,19,49,8538,8726,17264,461,454,915,9029,9199,18228,0,0,0,0,0,0,0,0,0,0,0,0,24,19,43,7110,6942,14052,799,711,1510,7933,7672,15605,54,38,92,15648,15668,31316,1260,1165,2425,16962,16871,33833,4,0,4,216,226,442,7,12,19,227,238,465
ILOC10702801,4435,7752,26,32,58,3361,4491,7852,7,3,10,966,1167,2133,7,19,26,980,1189,2169,3,3,6,708,1008,1716,8,12,20,719,1023,1742,0,0,0,172,260,432,4,3,7,176,263,439,40,59,99,26075,27134,53209,678,754,1432,26793,27947,54740,0,0,0,0,0,0,0,0,0,0,0,0,47,49,96,17357,19629,36986,1111,1094,2205,18515,20772,39287,87,108,195,43432,46763,90195,1789,1848,3637,45308,48719,94027,7,0,7,431,649,1080,48,59,107,486,708,1194
ILOC10702802,3915,6416,24,30,54,2537,3952,6489,3,5,8,620,798,1418,3,8,11,626,811,1437,0,0,0,308,396,704,5,8,13,313,404,717,0,0,0,53,82,135,3,3,6,56,85,141,12,5,17,10794,11679,22473,543,561,1104,11349,12245,23594,0,0,0,0,0,0,0,0,0,0,0,0,65,56,121,25493,29594,55087,2683,2630,5313,28241,32280,60521,77,61,138,36287,41273,77560,3226,3191,6417,39590,44525,84115,5,3,8,568,561,1129,80,34,114,653,598,1251
ILOC10702901,5515,11622,46,35,81,6281,5669,11950,32,33,65,1464,1401,2865,14,18,32,1510,1452,2962,19,14,33,841,721,1562,14,10,24,874,745,1619,3,3,6,49,41,90,0,3,3,52,47,99,460,489,949,18052,17973,36025,684,666,1350,19196,19128,38324,0,0,0,18,23,41,0,0,0,18,23,41,14,11,25,530,694,1224,32,37,69,576,742,1318,474,500,974,18600,18690,37290,716,703,1419,19790,19893,39683,3,0,3,70,116,186,10,21,31,83,137,220
ILOC10703001,21476,42772,206,189,395,21946,22125,44071,200,226,426,6043,6829,12872,68,103,171,6311,7158,13469,124,116,240,4860,5719,10579,82,117,199,5066,5952,11018,6,4,10,519,786,1305,11,19,30,536,809,1345,1460,1510,2970,66638,67849,134487,2105,2187,4292,70203,71546,141749,0,0,0,4,0,4,0,0,0,4,0,4,471,507,978,17457,18454,35911,1396,1118,2514,19324,20079,39403,1931,2017,3948,84099,86303,170402,3501,3305,6806,89531,91625,181156,26,23,49,1228,1696,2924,148,113,261,1402,1832,3234
ILOC10703101,2428,4656,35,33,68,2274,2471,4745,9,0,9,588,584,1172,15,12,27,612,596,1208,3,5,8,466,603,1069,7,11,18,476,619,1095,0,3,3,74,88,162,5,3,8,79,94,173,14,19,33,7055,7294,14349,484,472,956,7553,7785,15338,0,0,0,0,0,0,0,0,0,0,0,0,94,77,171,18874,20119,38993,2841,2512,5353,21809,22708,44517,108,96,204,25929,27413,53342,3325,2984,6309,29362,30493,59855,5,11,16,363,392,755,64,61,125,432,464,896
ILOC10703102,1952,3261,14,27,41,1331,1988,3319,3,0,3,393,476,869,5,10,15,401,486,887,0,0,0,191,287,478,4,5,9,195,292,487,0,0,0,27,36,63,0,0,0,27,36,63,14,11,25,6957,7318,14275,576,577,1153,7547,7906,15453,0,0,0,0,0,0,0,0,0,0,0,0,26,27,53,13302,16013,29315,1919,1888,3807,15247,17928,33175,40,38,78,20259,23331,43590,2495,2465,4960,22794,25834,48628,16,11,27,433,489,922,46,35,81,495,535,1030
ILOC19499494,952,2300,21,12,33,1455,1050,2505,61,39,100,435,320,755,11,5,16,507,364,871,51,17,68,332,164,496,8,5,13,391,186,577,6,4,10,56,26,82,5,3,8,67,33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC19799797,12,18,0,0,0,6,12,18,0,0,0,6,12,18,0,0,0,6,12,18,0,0,0,7,7,14,0,0,0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
