region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
ILOC10402003,9,103,26,138,3,74,9,86,12,89,3,104,21,81,8,110,15,75,8,98,7,53,3,63,6,43,13,62,73,518,70,661,5,97,11,113,7,41,6,54,18,94,7,119,20,110,9,139,33,76,8,117,16,52,4,72,8,41,12,61,107,511,57,675,14,200,37,251,10,115,15,140,30,183,10,223,41,191,17,249,48,151,16,215,23,105,7,135,14,84,25,123,180,1029,127,1336
ILOC10402101,16,176,25,217,11,109,11,131,12,119,9,140,32,123,8,163,24,91,7,122,12,61,4,77,7,37,8,52,114,716,72,902,19,134,19,172,11,96,5,112,41,124,11,176,67,124,8,199,40,106,11,157,23,57,4,84,15,50,10,75,216,691,68,975,35,310,44,389,22,205,16,243,53,243,20,316,99,247,16,362,64,197,18,279,35,118,8,161,22,87,18,127,330,1407,140,1877
ILOC10402102,6,90,21,117,7,99,5,111,14,105,5,124,12,87,10,109,14,88,5,107,3,47,4,54,6,34,10,50,62,550,60,672,10,101,19,130,16,86,5,107,22,137,15,174,40,93,4,137,31,94,6,131,20,51,5,76,0,27,11,38,139,589,65,793,16,191,40,247,23,185,10,218,36,242,20,298,52,180,14,246,45,182,11,238,23,98,9,130,6,61,21,88,201,1139,125,1465
ILOC10500101,0,6,3,9,0,4,0,4,0,8,0,8,3,6,3,12,3,6,3,12,3,5,3,11,0,0,0,0,9,35,12,56,4,8,0,12,0,10,0,10,0,11,0,11,0,14,0,14,0,4,0,4,0,3,0,3,0,0,0,0,4,50,0,54,4,14,3,21,0,14,0,14,0,19,0,19,3,20,3,26,3,10,3,16,3,8,3,14,0,0,0,0,13,85,12,110
ILOC10500102,0,50,8,58,7,35,4,46,7,41,3,51,0,29,4,33,8,24,3,35,0,19,3,22,0,8,4,12,22,206,29,257,8,43,0,51,3,36,6,45,10,49,10,69,12,26,9,47,12,25,4,41,7,16,4,27,0,10,7,17,52,205,40,297,8,93,8,109,10,71,10,91,17,90,13,120,12,55,13,80,20,49,7,76,7,35,7,49,0,18,11,29,74,411,69,554
ILOC10500201,0,7,0,7,0,4,0,4,0,0,0,0,0,6,0,6,0,0,0,0,0,7,0,7,0,5,0,5,0,29,0,29,0,6,0,6,0,3,0,3,0,10,0,10,6,3,0,9,0,7,0,7,0,3,0,3,0,3,0,3,6,35,0,41,0,13,0,13,0,7,0,7,0,10,0,10,6,9,0,15,0,7,0,7,0,10,0,10,0,8,0,8,6,64,0,70
ILOC10500202,0,10,0,10,5,9,0,14,4,11,0,15,3,6,0,9,3,13,3,19,5,3,3,11,0,6,0,6,20,58,6,84,0,12,3,15,0,12,0,12,3,12,5,20,8,8,0,16,0,16,0,16,4,7,0,11,0,3,0,3,15,70,8,93,0,22,3,25,5,21,0,26,7,23,5,35,11,14,0,25,3,29,3,35,9,10,3,22,0,9,0,9,35,128,14,177
ILOC10500203,0,5,0,5,0,5,0,5,0,7,0,7,0,9,0,9,0,8,0,8,0,0,0,0,0,0,0,0,0,34,0,34,0,12,0,12,0,3,0,3,3,5,0,8,0,8,0,8,0,10,0,10,0,4,0,4,0,3,0,3,3,45,0,48,0,17,0,17,0,8,0,8,3,12,0,15,0,17,0,17,0,18,0,18,0,4,0,4,0,3,0,3,3,79,0,82
ILOC10500204,0,9,6,15,0,4,0,4,3,3,3,9,3,11,0,14,3,9,0,12,0,0,0,0,0,7,0,7,9,43,9,61,3,13,3,19,3,6,0,9,3,5,0,8,3,12,3,18,3,13,0,16,0,0,0,0,3,3,0,6,18,52,6,76,3,22,9,34,3,10,0,13,6,8,3,17,6,23,3,32,6,22,0,28,0,0,0,0,3,10,0,13,27,95,15,137
ILOC10500205,0,7,0,7,4,8,0,12,0,4,0,4,3,3,0,6,0,8,0,8,0,4,0,4,0,6,0,6,7,40,0,47,0,7,5,12,0,0,0,0,3,8,0,11,3,8,0,11,7,10,0,17,0,5,0,5,0,0,0,0,13,38,5,56,0,14,5,19,4,8,0,12,3,12,0,15,6,11,0,17,7,18,0,25,0,9,0,9,0,6,0,6,20,78,5,103
ILOC10500301,7,83,21,111,14,52,38,104,7,61,73,141,13,57,35,105,8,28,8,44,4,25,0,29,0,20,6,26,53,326,181,560,10,73,5,88,16,63,6,85,18,67,6,91,23,72,3,98,14,34,3,51,11,28,3,42,0,13,8,21,92,350,34,476,17,156,26,199,30,115,44,189,25,128,79,232,36,129,38,203,22,62,11,95,15,53,3,71,0,33,14,47,145,676,215,1036
ILOC10500401,0,31,6,37,0,16,0,16,0,21,0,21,6,22,0,28,0,23,0,23,0,10,0,10,3,9,8,20,9,132,14,155,3,30,3,36,3,17,3,23,6,13,0,19,9,27,3,39,11,18,3,32,3,4,0,7,3,5,3,11,38,114,15,167,3,61,9,73,3,33,3,39,6,34,0,40,15,49,3,67,11,41,3,55,3,14,0,17,6,14,11,31,47,246,29,322
ILOC10500501,0,3,3,6,0,0,0,0,3,5,0,8,0,5,0,5,0,4,3,7,0,3,0,3,0,3,0,3,3,23,6,32,0,4,0,4,0,3,0,3,3,8,0,11,3,3,0,6,0,5,0,5,0,3,0,3,0,3,0,3,6,29,0,35,0,7,3,10,0,3,0,3,6,13,0,19,3,8,0,11,0,9,3,12,0,6,0,6,0,6,0,6,9,52,6,67
ILOC10500502,0,10,0,10,0,9,0,9,3,11,0,14,0,10,0,10,3,14,0,17,0,3,0,3,3,4,0,7,9,61,0,70,3,8,0,11,0,4,0,4,0,8,0,8,4,8,3,15,0,7,0,7,0,8,0,8,0,5,6,11,7,48,9,64,3,18,0,21,0,13,0,13,3,19,0,22,4,18,3,25,3,21,0,24,0,11,0,11,3,9,6,18,16,109,9,134
ILOC10500503,0,6,4,10,0,6,0,6,0,3,0,3,0,4,0,4,0,9,0,9,0,0,0,0,3,0,0,3,3,28,4,35,0,3,0,3,0,3,0,3,3,6,0,9,0,5,0,5,0,6,0,6,0,0,0,0,0,4,0,4,3,27,0,30,0,9,4,13,0,9,0,9,3,9,0,12,0,9,0,9,0,15,0,15,0,0,0,0,3,4,0,7,6,55,4,65
ILOC10500601,0,24,8,32,0,14,0,14,3,16,0,19,4,15,0,19,5,23,0,28,3,10,6,19,0,11,3,14,15,113,17,145,0,19,0,19,6,3,0,9,9,19,3,31,7,15,0,22,13,31,3,47,6,7,4,17,0,9,3,12,41,103,13,157,0,43,8,51,6,17,0,23,12,35,3,50,11,30,0,41,18,54,3,75,9,17,10,36,0,20,6,26,56,216,30,302
ILOC10500701,3,20,9,32,0,18,0,18,3,18,0,21,3,23,0,26,5,24,0,29,0,21,0,21,3,11,0,14,17,135,9,161,0,19,0,19,0,13,7,20,7,17,0,24,0,33,3,36,6,18,0,24,4,12,0,16,3,8,0,11,20,120,10,150,3,39,9,51,0,31,7,38,10,35,0,45,3,56,3,62,11,42,0,53,4,33,0,37,6,19,0,25,37,255,19,311
ILOC10500801,3,9,0,12,0,3,3,6,0,12,0,12,3,10,0,13,0,12,0,12,3,13,0,16,0,9,0,9,9,68,3,80,3,13,3,19,0,8,0,8,0,14,3,17,0,14,0,14,7,14,0,21,3,7,3,13,4,11,0,15,17,81,9,107,6,22,3,31,0,11,3,14,0,26,3,29,3,24,0,27,7,26,0,33,6,20,3,29,4,20,0,24,26,149,12,187
ILOC10500901,3,46,11,60,0,18,7,25,5,31,5,41,3,35,7,45,8,34,7,49,5,14,9,28,3,11,7,21,27,189,53,269,9,31,6,46,4,21,3,28,11,22,4,37,14,33,0,47,9,22,9,40,4,28,6,38,3,22,4,29,54,179,32,265,12,77,17,106,4,39,10,53,16,53,9,78,17,68,7,92,17,56,16,89,9,42,15,66,6,33,11,50,81,368,85,534
ILOC10501001,0,17,7,24,0,3,0,3,3,11,0,14,0,10,0,10,0,8,6,14,0,5,3,8,0,8,0,8,3,62,16,81,0,8,0,8,3,8,0,11,3,7,3,13,4,20,0,24,0,6,0,6,4,4,3,11,0,4,4,8,14,57,10,81,0,25,7,32,3,11,0,14,6,18,3,27,4,30,0,34,0,14,6,20,4,9,6,19,0,12,4,16,17,119,26,162
ILOC10501002,0,9,3,12,0,5,3,8,0,16,0,16,0,9,0,9,0,12,3,15,3,5,0,8,0,9,3,12,3,65,12,80,0,13,3,16,0,8,0,8,3,9,0,12,3,17,0,20,3,11,0,14,3,9,0,12,0,3,0,3,12,70,3,85,0,22,6,28,0,13,3,16,3,25,0,28,3,26,0,29,3,23,3,29,6,14,0,20,0,12,3,15,15,135,15,165
ILOC10501101,3,42,7,52,3,28,0,31,7,35,3,45,3,28,8,39,6,31,3,40,3,19,3,25,4,17,0,21,29,200,24,253,3,42,6,51,3,31,0,34,6,37,7,50,14,33,3,50,5,33,3,41,7,18,3,28,4,16,7,27,42,210,29,281,6,84,13,103,6,59,0,65,13,72,10,95,17,61,11,89,11,64,6,81,10,37,6,53,8,33,7,48,71,410,53,534
ILOC10501201,0,44,11,55,3,37,5,45,11,47,3,61,5,49,0,54,9,38,7,54,4,21,5,30,0,7,5,12,32,243,36,311,3,51,4,58,5,45,0,50,10,53,7,70,9,39,4,52,7,47,3,57,3,28,7,38,0,18,3,21,37,281,28,346,3,95,15,113,8,82,5,95,21,100,10,131,14,88,4,106,16,85,10,111,7,49,12,68,0,25,8,33,69,524,64,657
ILOC10501202,3,31,10,44,3,11,0,14,5,26,0,31,3,31,0,34,0,22,0,22,0,8,8,16,3,3,3,9,17,132,21,170,0,32,12,44,3,20,0,23,10,24,3,37,11,27,3,41,0,20,3,23,5,12,3,20,0,10,0,10,29,145,24,198,3,63,22,88,6,31,0,37,15,50,3,68,14,58,3,75,0,42,3,45,5,20,11,36,3,13,3,19,46,277,45,368
ILOC10501301,0,25,9,34,0,15,34,49,5,12,76,93,5,11,58,74,3,20,18,41,3,7,6,16,4,6,0,10,20,96,201,317,0,9,4,13,0,13,3,16,0,20,0,20,8,24,3,35,7,17,0,24,4,12,0,16,0,8,5,13,19,103,15,137,0,34,13,47,0,28,37,65,5,32,76,113,13,35,61,109,10,37,18,65,7,19,6,32,4,14,5,23,39,199,216,454
ILOC10501401,0,22,8,30,4,9,0,13,4,33,6,43,4,22,4,30,3,24,3,30,3,34,5,42,0,17,0,17,18,161,26,205,0,20,16,36,5,21,0,26,9,31,4,44,3,36,5,44,8,23,3,34,4,16,3,23,8,17,0,25,37,164,31,232,0,42,24,66,9,30,0,39,13,64,10,87,7,58,9,74,11,47,6,64,7,50,8,65,8,34,0,42,55,325,57,437
ILOC10501402,0,6,0,6,3,3,0,6,0,3,0,3,0,5,0,5,4,9,0,13,0,0,0,0,0,3,3,6,7,29,3,39,0,7,0,7,0,3,0,3,0,8,0,8,4,4,3,11,4,4,0,8,0,3,0,3,0,3,3,6,8,32,6,46,0,13,0,13,3,6,0,9,0,11,0,11,4,9,3,16,8,13,0,21,0,3,0,3,0,6,6,12,15,61,9,85
ILOC10501403,0,10,3,13,0,11,3,14,3,6,3,12,0,6,3,9,0,3,3,6,3,12,0,15,0,8,0,8,6,56,15,77,0,3,4,7,0,10,3,13,5,10,3,18,0,10,3,13,0,11,3,14,5,0,3,8,0,9,0,9,10,53,19,82,0,13,7,20,0,21,6,27,8,16,6,30,0,16,6,22,0,14,6,20,8,12,3,23,0,17,0,17,16,109,34,159
ILOC10501501,4,40,3,47,0,28,15,43,6,30,30,66,3,39,14,56,3,33,11,47,3,19,3,25,3,23,0,26,22,212,76,310,6,38,4,48,3,31,0,34,9,31,0,40,12,38,3,53,4,26,5,35,6,20,3,29,3,12,4,19,43,196,19,258,10,78,7,95,3,59,15,77,15,61,30,106,15,77,17,109,7,59,16,82,9,39,6,54,6,35,4,45,65,408,95,568
ILOC10501502,0,9,3,12,5,7,8,20,0,3,3,6,0,4,0,4,4,6,3,13,0,9,0,9,0,5,0,5,9,43,17,69,0,5,3,8,0,4,0,4,0,9,0,9,8,4,0,12,4,5,0,9,0,4,0,4,0,3,0,3,12,34,3,49,0,14,6,20,5,11,8,24,0,12,3,15,8,8,0,16,8,11,3,22,0,13,0,13,0,8,0,8,21,77,20,118
ILOC10501601,0,53,7,60,0,44,0,44,3,39,3,45,8,44,5,57,10,49,0,59,6,27,4,37,3,12,3,18,30,268,22,320,0,41,5,46,9,21,0,30,13,37,3,53,15,33,3,51,11,38,0,49,8,13,3,24,0,13,10,23,56,196,24,276,0,94,12,106,9,65,0,74,16,76,6,98,23,77,8,108,21,87,0,108,14,40,7,61,3,25,13,41,86,464,46,596
ILOC10501701,3,21,4,28,3,10,0,13,3,21,3,27,4,20,0,24,0,29,10,39,3,19,6,28,0,10,4,14,16,130,27,173,3,23,3,29,3,10,3,16,3,31,3,37,9,21,0,30,8,21,4,33,0,12,0,12,3,12,0,15,29,130,13,172,6,44,7,57,6,20,3,29,6,52,6,64,13,41,0,54,8,50,14,72,3,31,6,40,3,22,4,29,45,260,40,345
ILOC10501801,3,16,3,22,3,13,0,16,0,14,3,17,8,13,3,24,0,19,0,19,0,6,0,6,0,7,0,7,14,88,9,111,3,21,0,24,0,19,0,19,3,16,3,22,11,18,0,29,5,4,3,12,3,10,0,13,0,4,0,4,25,92,6,123,6,37,3,46,3,32,0,35,3,30,6,39,19,31,3,53,5,23,3,31,3,16,0,19,0,11,0,11,39,180,15,234
ILOC10501802,0,15,6,21,0,20,5,25,0,22,0,22,6,16,3,25,0,25,4,29,0,4,0,4,0,3,3,6,6,105,21,132,3,17,3,23,3,15,3,21,5,35,0,40,3,20,3,26,4,17,3,24,0,10,3,13,3,5,3,11,21,119,18,158,3,32,9,44,3,35,8,46,5,57,0,62,9,36,6,51,4,42,7,53,0,14,3,17,3,8,6,17,27,224,39,290
ILOC10501803,3,15,3,21,3,3,0,6,0,9,0,9,0,13,0,13,0,3,4,7,0,8,4,12,0,0,0,0,6,51,11,68,3,23,0,26,3,11,0,14,0,11,0,11,9,8,0,17,4,7,0,11,3,3,0,6,0,0,0,0,22,63,0,85,6,38,3,47,6,14,0,20,0,20,0,20,9,21,0,30,4,10,4,18,3,11,4,18,0,0,0,0,28,114,11,153
ILOC10501804,3,32,3,38,3,19,0,22,3,15,3,21,4,16,5,25,0,15,5,20,4,3,5,12,0,3,0,3,17,103,21,141,0,18,8,26,3,14,5,22,3,32,3,38,11,23,4,38,4,16,3,23,0,7,3,10,0,9,0,9,21,119,26,166,3,50,11,64,6,33,5,44,6,47,6,59,15,39,9,63,4,31,8,43,4,10,8,22,0,12,0,12,38,222,47,307
ILOC10501805,0,4,5,9,0,8,0,8,0,8,0,8,0,3,0,3,0,7,0,7,0,0,0,0,0,3,0,3,0,33,5,38,0,6,0,6,0,3,0,3,0,7,3,10,0,5,4,9,4,6,0,10,0,0,0,0,0,3,0,3,4,30,7,41,0,10,5,15,0,11,0,11,0,15,3,18,0,8,4,12,4,13,0,17,0,0,0,0,0,6,0,6,4,63,12,79
ILOC10501806,0,0,4,4,3,0,0,3,0,4,0,4,3,6,0,9,0,7,0,7,0,6,0,6,0,0,0,0,6,23,4,33,0,8,0,8,3,3,0,6,0,3,0,3,3,3,0,6,3,3,0,6,0,0,0,0,0,0,0,0,9,20,0,29,0,8,4,12,6,3,0,9,0,7,0,7,6,9,0,15,3,10,0,13,0,6,0,6,0,0,0,0,15,43,4,62
ILOC10501807,0,5,3,8,0,11,0,11,0,0,0,0,0,9,0,9,0,7,3,10,0,4,4,8,0,0,0,0,0,36,10,46,0,4,0,4,0,3,0,3,4,7,0,11,0,9,3,12,5,6,0,11,0,0,0,0,0,3,0,3,9,32,3,44,0,9,3,12,0,14,0,14,4,7,0,11,0,18,3,21,5,13,3,21,0,4,4,8,0,3,0,3,9,68,13,90
ILOC10501901,0,18,4,22,0,6,0,6,3,19,0,22,8,23,3,34,0,18,0,18,3,8,0,11,0,9,0,9,14,101,7,122,3,17,8,28,3,18,0,21,4,28,0,32,6,28,0,34,5,15,4,24,0,15,4,19,0,19,0,19,21,140,16,177,3,35,12,50,3,24,0,27,7,47,0,54,14,51,3,68,5,33,4,42,3,23,4,30,0,28,0,28,35,241,23,299
ILOC10502001,0,29,0,29,0,9,7,16,0,18,12,30,0,23,3,26,4,17,3,24,7,22,0,29,3,9,3,15,14,127,28,169,0,19,5,24,0,14,0,14,7,17,0,24,8,17,0,25,8,18,3,29,6,11,3,20,3,10,0,13,32,106,11,149,0,48,5,53,0,23,7,30,7,35,12,54,8,40,3,51,12,35,6,53,13,33,3,49,6,19,3,28,46,233,39,318
ILOC10502101,0,20,8,28,0,24,3,27,3,39,3,45,3,20,3,26,5,28,0,33,4,16,4,24,0,6,3,9,15,153,24,192,0,35,8,43,3,21,6,30,7,32,0,39,9,34,4,47,6,14,0,20,0,8,0,8,4,9,0,13,29,153,18,200,0,55,16,71,3,45,9,57,10,71,3,84,12,54,7,73,11,42,0,53,4,24,4,32,4,15,3,22,44,306,42,392
ILOC10502102,3,9,0,12,0,13,0,13,3,10,0,13,0,9,0,9,5,6,0,11,0,5,0,5,0,3,0,3,11,55,0,66,0,8,0,8,0,12,4,16,5,8,0,13,3,7,0,10,0,9,0,9,0,6,0,6,3,3,3,9,11,53,7,71,3,17,0,20,0,25,4,29,8,18,0,26,3,16,0,19,5,15,0,20,0,11,0,11,3,6,3,12,22,108,7,137
ILOC10502103,0,10,0,10,0,9,0,9,0,8,0,8,3,11,0,14,0,5,0,5,0,6,0,6,0,0,0,0,3,49,0,52,0,8,0,8,0,7,0,7,4,10,0,14,3,12,0,15,0,9,0,9,3,0,0,3,0,0,0,0,10,46,0,56,0,18,0,18,0,16,0,16,4,18,0,22,6,23,0,29,0,14,0,14,3,6,0,9,0,0,0,0,13,95,0,108
ILOC10502104,0,20,0,20,3,18,0,21,0,14,4,18,7,13,0,20,0,8,0,8,4,3,0,7,0,3,4,7,14,79,8,101,3,16,3,22,3,7,0,10,4,12,0,16,3,15,0,18,3,11,0,14,0,7,3,10,4,5,0,9,20,73,6,99,3,36,3,42,6,25,0,31,4,26,4,34,10,28,0,38,3,19,0,22,4,10,3,17,4,8,4,16,34,152,14,200
ILOC10502105,10,67,16,93,6,43,10,59,3,71,4,78,9,52,8,69,6,33,3,42,3,25,3,31,4,7,3,14,41,298,47,386,4,63,6,73,8,48,3,59,17,72,6,95,21,54,9,84,12,53,7,72,3,23,3,29,4,10,5,19,69,323,39,431,14,130,22,166,14,91,13,118,20,143,10,173,30,106,17,153,18,86,10,114,6,48,6,60,8,17,8,33,110,621,86,817
ILOC10502201,0,12,5,17,0,13,3,16,0,3,3,6,5,16,3,24,0,15,0,15,3,10,3,16,0,8,0,8,8,77,17,102,0,23,3,26,0,4,3,7,3,18,3,24,3,19,0,22,4,6,0,10,3,12,3,18,3,5,3,11,16,87,15,118,0,35,8,43,0,17,6,23,3,21,6,30,8,35,3,46,4,21,0,25,6,22,6,34,3,13,3,19,24,164,32,220
ILOC10600101,0,6,0,6,0,3,0,3,3,10,0,13,3,8,4,15,4,9,0,13,0,8,0,8,0,0,5,5,10,44,9,63,3,14,0,17,0,4,0,4,3,10,3,16,0,6,0,6,3,5,3,11,5,0,3,8,0,7,0,7,14,46,9,69,3,20,0,23,0,7,0,7,6,20,3,29,3,14,4,21,7,14,3,24,5,8,3,16,0,7,5,12,24,90,18,132
ILOC10600102,3,21,6,30,0,7,0,7,4,14,4,22,3,16,0,19,7,15,0,22,3,15,0,18,0,9,0,9,20,97,10,127,3,20,3,26,0,7,3,10,5,19,3,27,4,19,0,23,7,20,0,27,0,14,0,14,0,3,3,6,19,102,12,133,6,41,9,56,0,14,3,17,9,33,7,49,7,35,0,42,14,35,0,49,3,29,0,32,0,12,3,15,39,199,22,260
ILOC10600103,3,16,5,24,3,3,0,6,3,8,0,11,0,14,0,14,4,7,0,11,0,3,3,6,3,5,4,12,16,56,12,84,0,12,0,12,0,7,0,7,0,6,3,9,0,12,0,12,0,10,0,10,3,3,3,9,3,6,5,14,6,56,11,73,3,28,5,36,3,10,0,13,3,14,3,20,0,26,0,26,4,17,0,21,3,6,6,15,6,11,9,26,22,112,23,157
ILOC10600201,0,34,9,43,0,14,5,19,5,31,4,40,7,26,4,37,0,22,3,25,3,17,3,23,0,9,3,12,15,153,31,199,3,40,3,46,4,17,4,25,5,31,0,36,10,32,7,49,11,39,6,56,4,17,3,24,0,5,3,8,37,181,26,244,3,74,12,89,4,31,9,44,10,62,4,76,17,58,11,86,11,61,9,81,7,34,6,47,0,14,6,20,52,334,57,443
ILOC10600202,0,0,4,4,0,0,0,0,0,4,0,4,0,7,0,7,0,4,0,4,0,3,0,3,3,3,0,6,3,21,4,28,0,4,0,4,0,3,0,3,0,3,0,3,3,3,0,6,0,3,0,3,0,0,0,0,0,4,3,7,3,20,3,26,0,4,4,8,0,3,0,3,0,7,0,7,3,10,0,13,0,7,0,7,0,3,0,3,3,7,3,13,6,41,7,54
ILOC10600203,3,22,3,28,3,11,0,14,3,20,3,26,3,28,3,34,11,22,0,33,3,9,0,12,0,8,4,12,26,120,13,159,3,20,3,26,3,5,0,8,6,18,3,27,4,22,3,29,11,22,5,38,3,20,0,23,3,9,3,15,33,116,17,166,6,42,6,54,6,16,0,22,9,38,6,53,7,50,6,63,22,44,5,71,6,29,0,35,3,17,7,27,59,236,30,325
ILOC10600204,0,11,3,14,0,7,0,7,3,12,3,18,4,12,3,19,0,7,0,7,6,3,0,9,0,3,0,3,13,55,9,77,0,10,0,10,6,8,0,14,3,11,4,18,5,12,3,20,0,11,0,11,0,12,0,12,0,5,4,9,14,69,11,94,0,21,3,24,6,15,0,21,6,23,7,36,9,24,6,39,0,18,0,18,6,15,0,21,0,8,4,12,27,124,20,171
ILOC10600205,0,0,0,0,0,0,0,0,0,5,4,9,0,7,3,10,0,3,0,3,3,3,3,9,3,3,0,6,6,21,10,37,0,5,0,5,4,0,0,4,0,3,5,8,0,4,3,7,0,5,0,5,0,3,0,3,3,3,0,6,7,23,8,38,0,5,0,5,4,0,0,4,0,8,9,17,0,11,6,17,0,8,0,8,3,6,3,12,6,6,0,12,13,44,18,75
ILOC10600206,0,5,0,5,0,3,0,3,0,3,3,6,0,4,0,4,3,0,0,3,0,6,0,6,0,5,0,5,3,26,3,32,0,6,0,6,0,0,0,0,3,4,0,7,3,6,0,9,3,3,0,6,0,6,0,6,0,4,0,4,9,29,0,38,0,11,0,11,0,3,0,3,3,7,3,13,3,10,0,13,6,3,0,9,0,12,0,12,0,9,0,9,12,55,3,70
ILOC10600301,3,15,3,21,0,6,3,9,0,13,0,13,0,16,0,16,4,14,0,18,3,7,3,13,3,6,0,9,13,77,9,99,0,10,0,10,0,4,0,4,3,10,0,13,3,13,0,16,3,20,0,23,0,6,3,9,0,0,0,0,9,63,3,75,3,25,3,31,0,10,3,13,3,23,0,26,3,29,0,32,7,34,0,41,3,13,6,22,3,6,0,9,22,140,12,174
ILOC10600302,12,80,13,105,9,73,4,86,10,86,6,102,8,80,6,94,5,60,14,79,7,52,12,71,6,31,6,43,57,462,61,580,6,81,12,99,12,65,7,84,21,82,5,108,20,96,5,121,28,67,7,102,15,55,8,78,3,39,5,47,105,485,49,639,18,161,25,204,21,138,11,170,31,168,11,210,28,176,11,215,33,127,21,181,22,107,20,149,9,70,11,90,162,947,110,1219
ILOC10600303,11,96,12,119,8,55,20,83,18,70,43,131,14,72,20,106,17,78,11,106,8,59,3,70,10,34,3,47,86,464,112,662,15,88,9,112,7,47,0,54,20,91,5,116,30,85,3,118,34,75,3,112,12,33,3,48,10,39,12,61,128,458,35,621,26,184,21,231,15,102,20,137,38,161,48,247,44,157,23,224,51,153,14,218,20,92,6,118,20,73,15,108,214,922,147,1283
ILOC10600401,6,51,9,66,3,39,6,48,6,48,5,59,3,57,3,63,4,45,3,52,3,24,3,30,3,6,0,9,28,270,29,327,3,42,4,49,4,44,0,48,13,82,4,99,11,46,4,61,16,52,6,74,7,36,3,46,3,10,4,17,57,312,25,394,9,93,13,115,7,83,6,96,19,130,9,158,14,103,7,124,20,97,9,126,10,60,6,76,6,16,4,26,85,582,54,721
ILOC10600402,3,23,3,29,0,13,4,17,0,27,13,40,3,33,7,43,7,31,5,43,3,16,0,19,0,7,0,7,16,150,32,198,3,22,3,28,3,19,0,22,6,30,3,39,3,30,3,36,11,25,0,36,3,12,3,18,0,9,0,9,29,147,12,188,6,45,6,57,3,32,4,39,6,57,16,79,6,63,10,79,18,56,5,79,6,28,3,37,0,16,0,16,45,297,44,386
ILOC10600501,3,41,3,47,3,19,16,38,3,32,33,68,5,25,34,64,3,30,13,46,0,14,5,19,3,11,3,17,20,172,107,299,3,30,4,37,3,21,0,24,5,30,10,45,14,33,0,47,9,27,0,36,4,16,3,23,3,14,5,22,41,171,22,234,6,71,7,84,6,40,16,62,8,62,43,113,19,58,34,111,12,57,13,82,4,30,8,42,6,25,8,39,61,343,129,533
