region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,171,6,0,0,0,177,126,3,0,0,0,129,86,4,0,0,0,90,194,3,5,3,0,205,259,5,3,0,0,267,644,12,9,0,0,665,678,6,6,7,0,697,637,5,0,3,0,645,228,0,0,0,0,228,124,0,0,0,0,124,58,0,0,0,0,58,135,0,0,0,3,138,3340,44,23,13,3,3423
LGA40430,28,0,0,0,0,28,16,0,0,0,0,16,25,0,0,0,0,25,19,0,0,0,0,19,24,0,0,0,0,24,30,0,0,0,0,30,24,0,0,0,0,24,18,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,12,0,0,0,0,12,207,0,0,0,0,207
LGA40520,77,3,0,0,0,80,57,3,0,0,0,60,78,0,0,0,0,78,127,3,0,0,3,133,155,3,5,0,0,163,320,0,0,0,0,320,177,0,4,0,0,181,124,0,0,0,0,124,29,3,0,0,0,32,25,0,0,0,0,25,21,0,0,0,0,21,68,0,0,0,0,68,1258,15,9,0,3,1285
LGA40700,244,32,19,0,0,295,88,12,7,0,0,107,67,18,13,0,0,98,133,16,38,0,0,187,150,22,30,0,0,202,437,75,84,0,0,596,399,60,96,0,0,555,639,108,86,0,0,833,417,49,30,0,0,496,604,52,22,0,0,678,710,25,9,0,0,744,204,24,20,0,0,248,4092,493,454,0,0,5039
LGA40910,291,22,6,0,0,319,162,8,9,0,0,179,136,15,13,0,0,164,275,31,22,0,0,328,308,36,26,0,0,370,769,68,59,3,0,899,698,82,45,0,0,825,988,98,36,0,0,1122,524,53,7,0,0,584,371,31,6,0,0,408,164,17,0,0,0,181,247,25,4,0,0,276,4933,486,233,3,0,5655
LGA41010,12,0,0,0,0,12,12,0,0,0,0,12,11,0,0,0,0,11,32,0,0,0,0,32,31,0,0,0,0,31,74,0,0,0,0,74,54,0,0,0,0,54,37,0,0,3,0,40,12,0,0,0,0,12,7,0,0,0,0,7,6,0,0,0,0,6,24,0,0,0,0,24,312,0,0,3,0,315
LGA41060,482,36,33,4,0,555,317,36,27,0,0,380,285,30,28,0,0,343,524,80,46,0,0,650,664,74,46,3,3,790,1567,212,169,3,0,1951,1472,242,170,0,0,1884,2109,297,110,3,0,2519,1075,174,28,0,0,1277,838,119,25,0,0,982,385,74,13,0,0,472,465,56,23,0,0,544,10183,1430,718,13,3,12347
LGA41140,74,0,0,3,0,77,54,0,0,0,0,54,54,0,0,0,0,54,105,0,0,0,0,105,113,0,0,0,0,113,243,0,0,0,0,243,193,0,0,0,0,193,131,0,0,0,0,131,50,0,0,4,0,54,40,0,0,0,0,40,19,3,0,3,0,25,42,0,0,3,0,45,1118,3,0,13,0,1134
LGA41190,34,0,0,0,3,37,14,0,0,0,0,14,20,0,0,0,0,20,25,0,0,0,0,25,22,0,0,0,0,22,31,0,0,0,0,31,15,0,0,0,0,15,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,6,11,0,0,0,0,11,191,0,0,0,3,194
LGA41330,23,0,0,0,0,23,19,0,0,0,0,19,20,0,0,0,0,20,12,0,0,0,0,12,18,0,0,0,0,18,12,0,0,0,0,12,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,0,0,0,8,125,4,0,0,0,129
LGA41560,79,0,0,0,0,79,104,0,0,0,0,104,85,0,0,0,0,85,143,0,0,0,0,143,172,3,0,0,0,175,300,4,0,0,0,304,210,4,0,0,0,214,180,6,0,3,0,189,37,3,0,0,0,40,30,0,0,0,0,30,9,0,0,0,0,9,70,3,0,0,3,76,1419,23,0,3,3,1448
LGA41750,12,0,0,0,0,12,7,0,0,0,0,7,4,0,0,0,0,4,13,0,0,0,0,13,6,0,0,0,0,6,16,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,3,3,6,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,85,0,0,0,3,88
LGA41830,15,0,0,0,0,15,13,0,0,0,0,13,25,0,0,0,0,25,33,0,0,0,0,33,16,0,0,3,0,19,44,0,0,0,0,44,33,0,0,0,0,33,26,0,0,0,0,26,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,16,233,0,0,3,0,236
LGA41960,9,0,0,0,0,9,10,0,0,0,0,10,3,0,0,0,0,3,15,0,0,0,0,15,9,0,0,0,0,9,26,0,0,0,0,26,28,0,0,0,0,28,4,0,0,3,0,7,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,117,0,0,3,0,120
LGA42030,122,3,0,0,0,125,109,5,10,0,0,124,93,5,0,0,0,98,181,16,0,0,0,197,242,16,4,3,0,265,591,32,12,0,3,638,618,11,9,0,0,638,572,4,0,0,3,579,174,3,0,0,0,177,84,3,0,0,0,87,36,0,0,0,0,36,134,5,0,0,0,139,2956,103,35,3,6,3103
LGA42110,58,0,0,0,0,58,47,0,0,0,0,47,44,3,0,0,0,47,60,0,0,0,0,60,51,0,3,0,0,54,98,0,0,3,0,101,50,4,0,0,0,54,39,0,0,0,0,39,4,0,0,0,0,4,7,0,0,0,0,7,9,0,0,0,0,9,30,0,0,3,0,33,497,7,3,6,0,513
LGA42250,61,0,0,0,0,61,40,0,0,0,0,40,50,0,0,0,0,50,85,0,0,0,0,85,122,3,0,0,0,125,233,0,0,0,0,233,185,4,0,0,4,193,156,0,0,0,0,156,55,0,0,0,0,55,34,0,0,0,0,34,25,0,0,0,0,25,86,0,0,0,0,86,1132,7,0,0,4,1143
LGA42600,162,37,28,0,0,227,89,22,17,0,0,128,60,18,24,0,0,102,140,21,29,0,0,190,151,38,38,3,0,230,378,72,84,3,0,537,300,73,115,3,0,491,512,145,105,0,0,762,358,51,34,0,0,443,329,55,34,0,0,418,251,47,30,0,0,328,135,25,15,0,0,175,2865,604,553,9,0,4031
LGA42750,41,0,0,0,0,41,32,0,0,0,0,32,29,0,0,0,0,29,60,0,0,0,0,60,46,0,3,0,0,49,99,0,0,3,0,102,79,0,0,0,0,79,67,0,0,0,0,67,19,0,0,0,0,19,20,0,0,0,0,20,13,0,0,0,0,13,27,0,0,0,0,27,532,0,3,3,0,538
LGA43080,15,0,0,0,0,15,7,0,0,0,0,7,8,0,0,0,0,8,18,0,0,0,0,18,20,0,0,0,0,20,10,0,0,0,0,10,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,100,0,0,4,0,104
LGA43220,24,0,0,0,0,24,7,0,0,0,0,7,6,0,0,0,0,6,12,0,0,0,0,12,7,0,0,0,3,10,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,79,0,0,0,3,82
LGA43360,20,0,0,0,0,20,13,0,0,0,0,13,14,0,0,0,0,14,20,0,0,0,0,20,16,0,0,0,0,16,49,0,0,0,0,49,29,0,0,0,0,29,22,0,0,3,0,25,3,0,0,0,0,3,9,0,0,0,0,9,5,0,0,0,0,5,14,0,0,3,0,17,214,0,0,6,0,220
LGA43650,93,0,3,0,0,96,77,0,0,3,0,80,91,0,0,0,0,91,155,0,0,0,0,155,186,0,0,0,3,189,466,3,3,0,0,472,446,3,3,3,0,455,417,7,0,0,0,424,201,0,0,0,0,201,90,0,0,0,0,90,55,0,0,0,0,55,126,0,0,0,0,126,2403,13,9,6,3,2434
LGA43710,49,0,0,0,0,49,39,0,0,0,0,39,23,0,0,0,0,23,58,0,0,4,0,62,57,0,3,3,0,63,122,0,0,5,0,127,95,0,0,0,0,95,78,0,0,0,0,78,35,0,0,0,0,35,26,0,0,0,0,26,10,4,0,0,0,14,38,0,0,0,0,38,630,4,3,12,0,649
LGA43790,85,3,0,0,3,91,80,3,0,0,0,83,95,4,0,3,0,102,135,3,0,3,0,141,183,3,0,0,0,186,301,3,0,3,0,307,189,0,0,0,0,189,133,3,0,0,0,136,29,0,0,0,0,29,28,0,0,0,0,28,7,0,0,0,0,7,67,0,0,0,0,67,1332,22,0,9,3,1366
LGA43920,45,0,0,0,0,45,70,0,0,0,0,70,64,0,0,0,0,64,107,3,0,0,0,110,136,0,0,0,0,136,324,3,0,3,0,330,282,0,0,4,0,286,272,0,0,3,0,275,113,3,0,0,0,116,55,0,0,0,0,55,20,0,0,0,0,20,82,0,0,0,0,82,1570,9,0,10,0,1589
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,458,51,16,0,0,525,324,39,16,0,0,379,337,48,27,0,0,412,567,57,43,0,0,667,680,89,39,0,0,808,1643,196,114,0,0,1953,1659,239,117,0,0,2015,2307,300,97,0,0,2704,1067,183,27,0,0,1277,579,93,11,0,0,683,250,30,4,0,0,284,417,67,19,0,0,503,10288,1392,530,0,0,12210
LGA44210,67,3,0,0,0,70,71,0,0,0,0,71,81,3,0,0,0,84,101,3,0,3,0,107,105,8,0,3,0,116,219,4,0,0,0,223,130,3,0,0,0,133,84,0,0,0,0,84,35,0,0,0,0,35,20,0,0,0,0,20,12,0,0,3,0,15,57,0,0,3,0,60,982,24,0,12,0,1018
LGA44340,392,22,16,0,0,430,235,10,5,0,0,250,194,14,19,0,0,227,372,26,20,0,0,418,473,21,29,0,0,523,1145,62,81,0,0,1288,1102,52,99,0,0,1253,1682,72,64,0,0,1818,998,26,16,0,0,1040,871,17,8,0,0,896,532,14,3,0,0,549,327,11,10,0,0,348,8323,347,370,0,0,9040
LGA44550,194,0,4,0,0,198,130,3,0,0,3,136,149,0,0,3,0,152,256,3,10,3,0,272,332,4,4,0,0,340,792,13,10,3,0,818,869,11,13,0,0,893,1052,8,15,0,3,1078,466,0,0,0,0,466,280,4,0,0,0,284,165,3,0,0,0,168,187,0,0,0,0,187,4872,49,56,9,6,4992
LGA44620,106,3,4,0,0,113,97,5,11,0,0,113,129,4,11,0,0,144,273,14,15,0,0,302,383,15,24,0,0,422,956,29,36,3,0,1024,691,10,4,0,0,705,358,5,5,0,0,368,88,0,0,0,0,88,59,0,0,0,0,59,40,0,6,0,0,46,132,4,3,0,0,139,3312,89,119,3,0,3523
LGA44830,26,0,0,0,0,26,23,0,0,0,0,23,24,0,0,0,0,24,40,0,0,0,0,40,39,0,0,0,0,39,57,0,0,0,0,57,32,0,0,0,0,32,14,0,0,0,0,14,13,0,0,0,0,13,4,0,0,0,0,4,6,0,0,0,0,6,15,0,0,0,0,15,293,0,0,0,0,293
LGA45040,128,3,0,0,0,131,108,3,4,0,0,115,99,6,0,0,0,105,204,4,4,0,0,212,227,9,0,3,0,239,504,7,0,0,0,511,414,3,0,3,0,420,255,0,0,0,0,255,66,0,0,0,0,66,30,0,0,0,0,30,26,0,0,0,0,26,122,3,0,0,0,125,2183,38,8,6,0,2235
LGA45090,77,0,0,0,0,77,42,0,0,0,0,42,57,0,0,0,0,57,104,0,0,0,0,104,115,0,0,0,0,115,269,3,0,0,0,272,151,0,0,0,0,151,78,0,0,0,0,78,21,0,0,0,0,21,10,0,0,0,0,10,18,0,0,0,0,18,69,0,3,0,0,72,1011,3,3,0,0,1017
LGA45120,61,0,0,0,0,61,62,0,0,0,0,62,48,0,0,0,0,48,74,0,0,0,0,74,65,3,0,0,0,68,126,0,0,0,0,126,55,0,0,0,0,55,36,0,0,3,0,39,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,34,0,0,0,0,34,572,3,0,3,0,578
LGA45290,146,39,16,0,0,201,58,12,13,0,0,83,57,19,11,0,0,87,116,29,23,0,0,168,143,32,43,0,0,218,346,120,104,0,0,570,290,98,104,0,0,492,428,168,98,3,0,697,306,107,21,0,0,434,316,70,13,0,0,399,311,53,9,0,0,373,121,31,7,0,0,159,2638,778,462,3,0,3881
LGA45340,1160,29,23,0,0,1212,952,14,23,0,0,989,900,18,22,3,3,946,1691,25,17,3,0,1736,2074,25,30,0,0,2129,4846,119,99,3,4,5071,5085,104,85,4,3,5281,5244,80,42,0,0,5366,1728,16,12,0,3,1759,881,16,6,0,0,903,376,6,7,0,0,389,1030,16,14,0,0,1060,25967,468,380,13,13,26841
LGA45400,12,0,0,0,0,12,3,0,0,0,0,3,10,0,0,0,0,10,12,0,0,0,0,12,12,0,0,0,0,12,13,0,0,0,0,13,6,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,3,0,74
LGA45540,43,0,0,0,0,43,50,0,0,0,0,50,37,0,0,0,0,37,33,0,0,3,0,36,19,0,0,0,0,19,21,3,0,0,0,24,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,223,3,3,3,0,232
LGA45680,345,32,3,0,0,380,392,88,5,0,0,485,386,64,7,0,0,457,826,95,5,0,0,926,991,126,7,7,0,1131,2397,176,20,0,0,2593,2350,51,3,0,3,2407,1838,16,0,0,0,1854,430,10,0,0,0,440,222,7,0,0,0,229,127,6,0,0,0,133,469,27,3,0,0,499,10773,698,53,7,3,11534
LGA45890,522,54,26,0,0,602,367,43,35,0,0,445,373,57,36,0,0,466,654,85,51,0,0,790,773,96,80,3,0,952,1996,260,183,3,0,2442,2016,334,141,6,0,2497,2700,303,92,3,3,3101,1200,108,29,0,0,1337,734,62,12,0,4,812,280,30,10,3,0,323,474,46,20,0,0,540,12089,1478,715,18,7,14307
LGA46090,60,3,3,0,0,66,55,4,0,0,0,59,64,5,0,0,0,69,167,3,3,0,0,173,156,3,3,0,0,162,352,11,0,0,0,363,287,3,0,0,0,290,171,4,0,3,0,178,62,0,0,0,0,62,40,3,0,0,0,43,18,0,0,0,0,18,69,4,0,0,0,73,1501,43,9,3,0,1556
LGA46300,50,4,5,0,0,59,39,4,3,0,0,46,52,7,0,0,0,59,120,10,5,0,0,135,128,16,4,0,0,148,379,35,5,3,0,422,293,14,11,0,0,318,277,11,4,0,0,292,97,3,0,0,0,100,39,3,3,0,0,45,17,0,0,0,0,17,63,6,3,0,0,72,1554,113,43,3,0,1713
LGA46450,104,4,0,0,0,108,161,19,0,0,0,180,163,10,0,0,0,173,242,12,0,0,0,254,275,10,0,0,0,285,508,7,0,3,0,518,275,0,0,8,0,283,217,0,0,0,0,217,50,0,0,0,0,50,34,0,0,0,0,34,17,0,0,0,0,17,83,0,0,0,0,83,2129,62,0,11,0,2202
LGA46510,102,9,6,0,0,117,65,5,0,0,0,70,60,8,3,0,0,71,84,7,15,0,4,110,125,6,21,0,0,152,300,35,49,0,0,384,291,28,54,0,0,373,392,47,38,3,0,480,264,16,4,0,0,284,287,15,0,0,0,302,173,7,0,0,0,180,102,5,7,0,0,114,2245,188,197,3,4,2637
LGA46670,68,3,0,0,0,71,52,0,3,0,0,55,57,0,0,0,0,57,123,3,0,0,0,126,133,0,0,0,3,136,293,0,0,0,0,293,161,0,0,0,0,161,105,0,0,3,0,108,33,0,0,0,0,33,26,0,0,0,0,26,16,0,0,0,3,19,66,0,0,3,0,69,1133,6,3,6,6,1154
LGA46860,20,0,0,0,0,20,9,0,0,0,0,9,3,0,0,0,0,3,9,0,0,0,0,9,11,4,0,0,0,15,28,0,0,0,0,28,25,0,0,0,0,25,13,0,0,0,0,13,5,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,141,4,0,0,0,145
LGA46970,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,3,9,29,0,0,0,0,29,41,0,0,0,0,41,73,0,0,0,0,73,85,0,5,0,0,90,51,0,0,0,0,51,15,0,0,0,0,15,10,0,0,0,0,10,331,0,5,0,3,339
LGA47140,713,33,16,0,3,765,662,48,6,3,0,719,664,38,18,3,0,723,1257,63,48,0,0,1368,1479,92,43,0,0,1614,3814,222,120,0,0,4156,4033,216,109,0,0,4358,3458,206,53,0,0,3717,942,38,12,0,0,992,566,32,6,0,0,604,243,12,5,0,0,260,827,39,10,0,0,876,18658,1039,446,6,3,20152
LGA47290,34,0,0,0,0,34,28,0,0,0,0,28,20,0,0,0,0,20,36,0,0,0,0,36,32,0,0,0,0,32,20,0,0,0,0,20,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,209,0,0,0,0,209
LGA47490,13,0,0,3,0,16,15,0,0,0,0,15,11,0,0,3,0,14,14,0,0,0,0,14,12,0,0,0,0,12,41,0,0,3,0,44,20,0,0,4,0,24,31,0,0,0,0,31,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,171,0,0,13,0,184
LGA47630,77,0,0,0,0,77,38,0,0,0,0,38,52,0,0,0,0,52,87,0,0,0,0,87,136,0,0,0,0,136,168,3,0,0,0,171,96,0,0,0,0,96,62,0,0,0,0,62,19,0,0,0,0,19,14,0,0,0,0,14,27,0,0,0,0,27,37,0,0,0,0,37,813,3,0,0,0,816
LGA47700,635,22,7,0,0,664,482,19,15,0,0,516,447,10,8,0,0,465,895,18,22,0,0,935,1110,21,26,0,0,1157,2679,98,39,0,0,2816,2759,107,59,0,0,2925,3385,80,33,0,0,3498,1224,20,0,0,0,1244,650,8,5,0,0,663,298,5,0,0,0,303,641,18,5,0,0,664,15205,426,219,0,0,15850
LGA47800,72,0,0,0,0,72,51,0,0,0,0,51,54,0,0,0,0,54,63,0,0,3,0,66,81,0,0,0,0,81,120,3,0,0,0,123,55,0,0,0,0,55,27,0,0,0,0,27,13,3,0,0,0,16,10,0,0,0,0,10,12,0,0,0,0,12,37,0,0,0,0,37,595,6,0,3,0,604
LGA47910,19,0,0,0,0,19,8,0,0,0,0,8,14,0,0,0,0,14,30,0,0,0,0,30,21,0,0,0,0,21,48,0,0,0,0,48,30,0,0,0,0,30,36,0,0,0,0,36,13,0,0,0,0,13,4,0,0,0,0,4,5,0,0,0,0,5,18,3,0,0,0,21,246,3,0,0,0,249
LGA47980,207,27,16,0,0,250,89,23,13,0,0,125,69,23,16,0,3,111,125,32,23,0,0,180,156,36,30,0,0,222,383,107,74,0,0,564,365,98,105,0,0,568,547,131,80,0,0,758,382,79,25,0,0,486,473,88,21,0,0,582,474,44,13,0,0,531,164,18,16,0,0,198,3434,706,432,0,3,4575
LGA48050,98,0,0,0,0,98,68,0,4,0,0,72,69,3,3,0,0,75,102,3,0,0,0,105,128,6,0,3,0,137,241,5,6,0,0,252,241,3,3,0,0,247,196,5,0,0,0,201,76,3,0,0,0,79,57,0,0,0,0,57,29,5,0,0,0,34,48,4,3,0,0,55,1353,37,19,3,0,1412
LGA48130,62,0,0,0,0,62,80,0,0,0,0,80,54,0,0,0,0,54,108,0,0,0,0,108,108,0,0,0,0,108,195,0,0,3,0,198,102,0,0,0,0,102,64,0,0,0,0,64,19,0,0,0,0,19,8,0,0,0,0,8,10,0,0,3,0,13,44,0,0,0,0,44,854,0,0,6,0,860
LGA48260,48,3,3,0,0,54,14,0,3,4,0,21,15,0,0,0,0,15,24,4,0,0,0,28,22,3,3,0,0,28,54,12,3,0,0,69,60,6,5,0,0,71,89,16,7,0,0,112,50,7,5,0,0,62,78,8,0,0,0,86,112,5,0,0,0,117,42,3,0,0,0,45,608,67,29,4,0,708
LGA48340,107,0,0,3,0,110,120,0,3,0,0,123,96,4,0,0,0,100,229,4,0,3,0,236,225,0,3,0,0,228,340,3,0,0,0,343,193,0,0,0,0,193,139,0,0,0,3,142,43,0,0,0,0,43,26,0,0,0,0,26,23,0,0,3,0,26,63,0,0,0,0,63,1604,11,6,9,3,1633
LGA48410,211,23,25,0,0,259,138,18,27,0,0,183,139,15,27,0,0,181,235,25,50,0,0,310,303,59,60,0,0,422,719,113,203,0,0,1035,692,94,234,0,0,1020,1007,177,120,0,0,1304,597,49,44,0,0,690,487,44,13,0,0,544,184,15,10,0,0,209,225,13,28,0,0,266,4937,645,841,0,0,6423
LGA48540,65,29,0,0,0,94,105,49,3,0,0,157,100,46,0,3,0,149,181,87,0,0,0,268,231,108,3,0,0,342,473,214,3,0,0,690,452,56,3,0,0,511,418,22,0,0,0,440,138,5,0,0,0,143,80,3,0,0,0,83,31,0,0,0,0,31,108,23,0,0,0,131,2382,642,12,3,0,3039
LGA48640,17,0,0,0,0,17,10,0,0,0,0,10,11,0,0,0,0,11,15,0,0,0,0,15,10,0,0,0,0,10,15,0,0,0,0,15,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,99,0,0,0,0,99
LGA48750,53,0,3,0,0,56,32,0,3,0,0,35,38,0,0,0,0,38,44,0,0,0,0,44,49,0,0,0,0,49,125,0,3,0,0,128,91,4,0,0,0,95,85,0,0,3,0,88,23,0,0,0,0,23,22,0,0,0,0,22,10,0,0,0,0,10,25,0,0,0,0,25,597,4,9,3,0,613
LGA48830,93,0,0,0,0,93,73,0,0,0,0,73,79,0,0,0,0,79,111,0,0,5,0,116,99,0,0,0,0,99,206,4,0,3,0,213,126,0,0,0,0,126,77,0,0,0,0,77,21,0,0,0,0,21,13,0,0,0,0,13,14,0,0,0,0,14,57,0,0,0,0,57,969,4,0,8,0,981
LGA49399,28,0,0,0,0,28,11,0,0,4,0,15,10,0,0,3,0,13,7,0,0,0,0,7,12,0,0,0,0,12,17,0,0,0,0,17,9,0,0,0,0,9,9,0,0,3,0,12,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,124,0,0,10,0,134
LGA49499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA50080,169,3,3,3,0,178,117,4,3,0,0,124,118,3,0,0,0,121,176,4,4,0,0,184,254,3,0,0,0,257,646,7,0,3,0,656,579,14,3,3,0,599,706,13,7,0,0,726,351,8,6,0,0,365,242,0,0,0,0,242,139,6,0,0,0,145,192,0,4,0,0,196,3689,65,30,9,0,3793
LGA50210,297,10,3,0,0,310,237,10,6,0,0,253,224,14,0,0,0,238,441,16,5,0,0,462,526,13,16,0,0,555,1316,64,26,0,0,1406,1463,93,43,3,0,1602,2201,103,38,5,0,2347,1397,19,5,0,0,1421,961,9,5,0,0,975,453,3,0,0,0,456,452,12,12,0,0,476,9968,366,159,8,0,10501
LGA50250,28,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,3,0,7,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,5,0,0,0,0,5,64,0,0,3,0,67
LGA50280,56,0,0,0,0,56,36,0,0,0,0,36,30,3,0,0,0,33,62,0,0,0,0,62,71,0,0,0,0,71,202,3,3,0,0,208,202,3,0,0,0,205,253,7,0,0,0,260,167,3,0,0,0,170,128,3,0,0,0,131,72,0,0,3,0,75,74,0,0,0,0,74,1353,22,3,3,0,1381
LGA50350,91,5,10,0,0,106,38,6,3,0,0,47,45,3,3,0,0,51,93,8,9,0,0,110,94,3,4,0,0,101,264,21,16,0,0,301,250,19,17,0,0,286,388,35,24,0,0,447,255,31,15,0,0,301,208,12,7,0,0,227,80,5,7,0,0,92,92,3,3,0,0,98,1898,151,118,0,0,2167
LGA50420,290,47,18,0,0,355,133,23,14,0,4,174,128,20,14,0,0,162,266,50,22,0,0,338,272,62,33,0,0,367,766,164,101,0,0,1031,743,177,137,3,0,1060,1249,273,143,0,0,1665,817,185,48,0,0,1050,866,139,45,0,0,1050,433,64,16,0,0,513,297,39,27,0,0,363,6260,1243,618,3,4,8128
LGA50490,148,19,13,0,0,180,61,13,4,0,0,78,59,10,6,0,0,75,119,19,10,0,0,148,178,21,8,0,0,207,441,41,41,0,3,526,406,69,50,0,0,525,694,97,77,0,0,868,551,72,50,0,0,673,419,63,28,0,0,510,209,29,15,0,0,253,175,22,10,0,0,207,3460,475,312,0,3,4250
