region_id,VfDif_SA2_NT_IndSt_nsP,VfDif_SA2_NT_TotM,VfDif_SA2_NT_TotF,VfDif_SA2_NT_TotP,VfDif_SA2_ACT_Indig_M,VfDif_SA2_ACT_Indig_F,VfDif_SA2_ACT_Indig_P,VfDif_SA2_ACT_NonInd_M,VfDif_SA2_ACT_NonInd_F,VfDif_SA2_ACT_NonInd_P,VfDif_SA2_ACT_IndSt_nsM,VfDif_SA2_ACT_IndSt_nsF,VfDif_SA2_ACT_IndSt_nsP,VfDif_SA2_ACT_TotM,VfDif_SA2_ACT_TotF,VfDif_SA2_ACT_TotP,VfDif_SA2_OT_Indig_M,VfDif_SA2_OT_Indig_F,VfDif_SA2_OT_Indig_P,VfDif_SA2_OT_NonInd_M,VfDif_SA2_OT_NonInd_F,VfDif_SA2_OT_NonInd_P,VfDif_SA2_OT_IndSt_nsM,VfDif_SA2_OT_IndSt_nsF,VfDif_SA2_OT_IndSt_nsP,VfDif_SA2_OT_TotM,VfDif_SA2_OT_TotF,VfDif_SA2_OT_TotP,VfDif_SA2_T_Indig_M,VfDif_SA2_T_Indig_F,VfDif_SA2_T_Indig_P,VfDif_SA2_T_NonInd_M,VfDif_SA2_T_NonInd_F,VfDif_SA2_T_NonInd_P,VfDif_SA2_T_IndSt_nsM,VfDif_SA2_T_IndSt_nsF,VfDif_SA2_T_IndSt_nsP,VfDif_SA2_T_TotM,VfDif_SA2_T_TotF,VfDif_SA2_T_TotP,Vis_Tot_vis_Indig_M,Vis_Tot_vis_Indig_F,Vis_Tot_vis_Indig_P,Vis_Tot_vis_NonInd_M,Vis_Tot_vis_NonInd_F,Vis_Tot_vis_NonInd_P,Vis_Tot_vis_IndigStat_nsM,Vis_Tot_vis_IndigStat_nsF,Vis_Tot_vis_IndigStat_nsP,Vis_Tot_visitors_TotM,Vis_Tot_visitors_TotF,Vis_Tot_visitors_TotP,LSaH_Eng_onl_Indig_M,LSaH_Eng_onl_Indig_F,LSaH_Eng_onl_Indig_P,LSaH_Eng_onl_NonInd_M,LSaH_Eng_onl_NonInd_F,LSaH_Eng_onl_NonInd_P,LSaH_Eng_on_Ind_sta_nsM,LSaH_Eng_on_Ind_sta_nsF,LSaH_Eng_on_Ind_sta_nsP,LSaH_Eng_only_TotM,LSaH_Eng_only_TotF,LSaH_Eng_only_TotP,LSaH_Aus_Ind_Lang_Ind_M,LSaH_Aus_Ind_Lang_Ind_F,LSaH_Aus_Ind_Lang_Ind_P,LSaH_Aus_Ind_Lan_No_Ind_M,LSaH_Aus_Ind_Lan_No_Ind_F,LSaH_Aus_Ind_Lan_No_Ind_P,Lsh_Aus_Ind_Lan_IndSt_nsM,Lsh_Aus_Ind_Lan_IndSt_nsF,Lsh_Aus_Ind_Lan_IndSt_nsP,Lsh_Austn_Indig_Lang_TotM,Lsh_Austn_Indig_Lang_TotF,Lsh_Austn_Indig_Lang_TotP,SAIndL_SE_Nw_Na_In_M,SAIndL_SE_Nw_Na_In_F,SAIndL_SE_Nw_Na_In_P,SAIndL_SE_Nw_Na_No_In_M,SAIndL_SE_Nw_Na_No_In_F,SAIndL_SE_Nw_Na_No_In_P,SAIndL_SE_Nw_Na_In_st_nsM,SAIndL_SE_Nw_Na_In_st_nsF,SAIndL_SE_Nw_Na_In_st_nsP,SAIndL_SE_Nw_Na_TotM,SAIndL_SE_Nw_Na_TotF,SAIndL_SE_Nw_Na_TotP,SAIndL_SE_Vw_wel_In_M,SAIndL_SE_Vw_wel_In_F,SAIndL_SE_Vw_wel_In_P,SAIndL_SE_Vw_we_No_In_M,SAIndL_SE_Vw_we_No_In_F,SAIndL_SE_Vw_we_No_In_P,SAIndL_SE_Vw_we_I_st_nsM,SAIndL_SE_Vw_we_I_st_nsF,SAIndL_SE_Vw_we_I_st_nsP,SAIndL_SE_Vw_we_TotM,SAIndL_SE_Vw_we_TotF,SAIndL_SE_Vw_we_TotP,AuAbrigTrRl_Indig_M,AuAbrigTrRl_Indig_F,AuAbrigTrRl_Indig_P,AuAbrigTrRl_No_Ind_M,AuAbrigTrRl_No_Ind_F,AuAbrigTrRl_No_Ind_P,AuAbrigTrRl_IndSt_nsM,AuAbrigTrRl_IndSt_nsF,AuAbrigTrRl_IndSt_nsP,AuAbrigTrRl_TotM,AuAbrigTrRl_TotF,AuAbrigTrRl_TotP,APAEI_0_4_Ind_M,APAEI_0_4_Ind_F,APAEI_0_4_Ind_P,APAEI_0_4_No_Ind_M,APAEI_0_4_No_Ind_F,APAEI_0_4_No_Ind_P,APAEI_0_4_In_st_nsM,APAEI_0_4_In_st_nsF,APAEI_0_4_In_st_nsP,APAEI_0_4_TotM,APAEI_0_4_TotF,APAEI_0_4_TotP,APAEI_5_14_Ind_M,APAEI_5_14_Ind_F,APAEI_5_14_Ind_P,APAEI_5_14_No_In_M,APAEI_5_14_No_In_F,APAEI_5_14_No_In_P,APAEI_5_14_In_st_nsM,APAEI_5_14_In_st_nsF,APAEI_5_14_In_st_nsP,APAEI_5_14_TotM,APAEI_5_14_TotF,APAEI_5_14_TotP,APAEI_15_19_Ind_M,APAEI_15_19_Ind_F,APAEI_15_19_Ind_P,APAEI_15_19_No_In_M,APAEI_15_19_No_In_F,APAEI_15_19_No_In_P,APAEI_15_19_i_st_nsM,APAEI_15_19_i_st_nsF,APAEI_15_19_i_st_nsP,APAEI_15_19_TotM,APAEI_15_19_TotF,APAEI_15_19_TotP,APAEI_20_24_Ind_M,APAEI_20_24_Ind_F,APAEI_20_24_Ind_P,APAEI_20_24_No_Ind_M,APAEI_20_24_No_Ind_F,APAEI_20_24_No_Ind_P,APAEI_20_24_In_st_nsM,APAEI_20_24_In_st_nsF,APAEI_20_24_In_st_nsP,APAEI_20_24_TotM,APAEI_20_24_TotF,APAEI_20_24_TotP,APAEI_25ov_Ind_M,APAEI_25ov_Ind_F,APAEI_25ov_Ind_P,APAEI_25ov_No_Ind_M,APAEI_25ov_No_Ind_F,APAEI_25ov_No_Ind_P,APAEI_25ov_In_st_nsM,APAEI_25ov_In_st_nsF,APAEI_25ov_In_st_nsP,APAEI_25ov_TotM,APAEI_25ov_TotF,APAEI_25ov_TotP,HYSC_Y12_e_Ind_M,HYSC_Y12_e_Ind_F,HYSC_Y12_e_Ind_P,HYSC_Y12_e_No_In_M,HYSC_Y12_e_No_In_F,HYSC_Y12_e_No_In_P,HYSC_Y12_e_In_st_nsM,HYSC_Y12_e_In_st_nsF,HYSC_Y12_e_In_st_nsP,HYSC_Y12_e_TotM,HYSC_Y12_e_TotF,HYSC_Y12_e_TotP,HYSC_Y11_e_Ind_M,HYSC_Y11_e_Ind_F,HYSC_Y11_e_Ind_P,HYSC_Y11_e_No_In_M,HYSC_Y11_e_No_In_F,HYSC_Y11_e_No_In_P,HYSC_Y11_e_In_s_nsM,HYSC_Y11_e_In_s_nsF,HYSC_Y11_e_In_s_nsP,HYSC_Y11_e_TotM,HYSC_Y11_e_TotF,HYSC_Y11_e_TotP,HYSC_Y10_e_Ind_M,HYSC_Y10_e_Ind_F,HYSC_Y10_e_Ind_P,HYSC_Y10_e_No_In_M
LGA17000,0,5,6,11,0,0,0,5,0,5,3,0,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,21,48,776,318,1094,104,35,139,907,374,1281,32,21,53,792,334,1126,104,35,139,928,390,1318,403,426,829,10327,9852,20179,104,105,209,10834,10383,21217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,26,203,170,373,3,8,11,218,192,410,89,108,197,1440,1384,2824,25,22,47,1554,1514,3068,26,30,56,545,549,1094,5,5,10,576,584,1160,0,9,9,156,138,294,0,0,0,156,147,303,11,13,24,200,381,581,0,3,3,211,397,608,38,61,99,2594,2909,5503,9,12,21,2641,2982,5623,33,22,55,814,644,1458,15,3,18,862,669,1531,97,88,185,3323
LGA17050,3,9,3,12,3,0,3,222,214,436,47,27,74,272,241,513,0,0,0,0,3,3,0,0,0,0,3,3,53,37,90,5562,4208,9770,1020,662,1682,6635,4907,11542,53,37,90,5578,4225,9803,1023,665,1688,6654,4927,11581,42,30,72,3215,2873,6088,23,22,45,3280,2925,6205,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,48,102,0,4,4,54,52,106,4,5,9,438,366,804,4,4,8,446,375,821,3,0,3,190,136,326,0,0,0,193,136,329,0,0,0,21,43,64,0,0,0,21,43,64,5,4,9,94,180,274,0,0,0,99,184,283,11,6,17,1248,1331,2579,12,10,22,1271,1347,2618,3,3,6,236,218,454,4,0,4,243,221,464,16,7,23,835
LGA17100,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,265,258,523,26,19,45,295,283,578,4,6,10,283,278,561,29,22,51,316,306,622,56,40,96,5722,5360,11082,68,61,129,5846,5461,11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,174,368,0,0,0,194,174,368,15,5,20,1717,1595,3312,22,19,41,1754,1619,3373,3,3,6,1017,968,1985,15,10,25,1035,981,2016,4,0,4,876,742,1618,12,7,19,892,749,1641,4,5,9,846,933,1779,15,8,23,865,946,1811,19,13,32,9910,9658,19568,79,82,161,10008,9753,19761,5,0,5,574,505,1079,8,7,15,587,512,1099,11,13,24,1444
LGA17150,3,3,7,10,0,0,0,10,15,25,7,0,7,17,15,32,0,0,0,0,0,0,0,0,0,0,0,0,37,28,65,2156,2168,4324,125,86,211,2318,2282,4600,37,31,68,2227,2255,4482,131,96,227,2395,2382,4777,871,795,1666,86611,89816,176427,744,836,1580,88226,91447,179673,3,5,8,3,0,3,0,0,0,6,5,11,3,0,3,0,0,0,0,0,0,3,0,3,0,4,4,4,0,4,0,0,0,4,4,8,3,4,7,0,0,0,0,0,0,3,4,7,24,24,48,1870,1818,3688,24,17,41,1918,1859,3777,173,131,304,12352,11723,24075,132,136,268,12657,11990,24647,71,53,124,5454,5304,10758,48,59,107,5573,5416,10989,35,26,61,2470,2579,5049,27,15,42,2532,2620,5152,28,52,80,2434,3782,6216,24,28,52,2486,3862,6348,258,251,509,42024,44619,86643,266,268,534,42548,45138,87686,44,43,87,5202,4601,9803,54,54,108,5300,4698,9998,198,187,385,21906
LGA17200,25,46,50,96,3,6,9,281,187,468,128,71,199,412,264,676,0,0,0,0,0,0,0,0,0,0,0,0,184,184,368,7503,6013,13516,3131,2074,5205,10818,8271,19089,192,188,380,7640,6164,13804,3145,2090,5235,10977,8442,19419,1001,1020,2021,51216,42960,94176,362,300,662,52579,44280,96859,25,22,47,0,3,3,0,0,0,25,25,50,0,3,3,0,0,0,0,0,0,0,3,3,23,18,41,0,3,3,0,0,0,23,21,44,27,18,45,0,3,3,0,0,0,27,21,48,14,10,24,458,450,908,3,3,6,475,463,938,122,124,246,2270,2268,4538,26,32,58,2418,2424,4842,37,66,103,1804,2171,3975,11,23,34,1852,2260,4112,28,40,68,4736,5635,10371,29,27,56,4793,5702,10495,59,71,130,7193,7772,14965,63,66,129,7315,7909,15224,334,322,656,57084,51682,108766,330,251,581,57748,52255,110003,68,59,127,2830,2279,5109,21,18,39,2919,2356,5275,212,216,428,5957
LGA17310,0,0,0,0,0,0,0,13,7,20,0,3,3,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,126,124,250,1133,1068,2201,214,151,365,1473,1343,2816,136,136,272,1202,1124,2326,219,151,370,1557,1411,2968,2191,2357,4548,23151,24331,47482,266,313,579,25608,27001,52609,9,8,17,0,0,0,0,0,0,9,8,17,3,0,3,0,0,0,0,0,0,3,0,3,7,8,15,0,0,0,0,0,0,7,8,15,10,9,19,3,0,3,0,0,0,13,9,22,85,51,136,407,412,819,0,9,9,492,472,964,493,512,1005,3131,2829,5960,38,41,79,3662,3382,7044,122,151,273,1153,1047,2200,8,15,23,1283,1213,2496,16,25,41,245,325,570,3,0,3,264,350,614,37,82,119,497,984,1481,4,8,12,538,1074,1612,211,315,526,6087,7524,13611,43,48,91,6341,7887,14228,118,156,274,1301,1445,2746,14,14,28,1433,1615,3048,466,514,980,6878
LGA17350,0,0,0,0,0,0,0,5,7,12,0,0,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,99,200,10,3,13,111,102,213,0,0,0,110,106,216,10,3,13,120,109,229,53,45,98,2642,2686,5328,34,36,70,2729,2767,5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,43,46,89,0,0,0,46,46,92,8,6,14,384,331,715,3,8,11,395,345,740,3,3,6,144,119,263,3,3,6,150,125,275,0,0,0,14,23,37,0,0,0,14,23,37,3,0,3,42,98,140,0,0,0,45,98,143,4,4,8,502,651,1153,5,0,5,511,655,1166,4,0,4,146,145,291,3,4,7,153,149,302,9,15,24,857
LGA17400,0,3,0,3,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,200,158,358,17,7,24,223,175,398,9,10,19,216,169,385,17,7,24,242,186,428,206,219,425,2860,2915,5775,41,36,77,3107,3170,6277,5,12,17,0,0,0,0,0,0,5,12,17,0,3,3,0,0,0,0,0,0,0,3,3,6,7,13,0,0,0,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,33,38,71,0,0,0,42,41,83,39,48,87,333,338,671,6,5,11,378,391,769,12,11,23,99,110,209,4,0,4,115,121,236,0,3,3,13,20,33,0,0,0,13,23,36,0,6,6,38,142,180,0,3,3,38,151,189,10,24,34,701,828,1529,8,4,12,719,856,1575,5,16,21,191,165,356,3,4,7,199,185,384,41,51,92,866
LGA17420,0,0,4,4,0,0,0,16,10,26,4,3,7,20,13,33,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36,1371,1463,2834,121,55,176,1509,1537,3046,17,19,36,1436,1518,2954,124,58,182,1577,1595,3172,286,316,602,57532,57982,115514,452,472,924,58270,58770,117040,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15,1607,1535,3142,21,14,35,1640,1552,3192,65,55,120,12026,11231,23257,119,124,243,12210,11410,23620,30,23,53,5577,5068,10645,41,35,76,5648,5126,10774,9,13,22,2593,2650,5243,23,15,38,2625,2678,5303,4,19,23,2228,3320,5548,20,13,33,2252,3352,5604,75,94,169,40318,41452,81770,268,231,499,40661,41777,82438,16,18,34,3713,3579,7292,26,26,52,3755,3623,7378,75,83,158,12604
LGA17450,0,0,0,0,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,78,68,146,4,3,7,85,71,156,3,0,3,86,73,159,4,3,7,93,76,169,34,27,61,1491,1417,2908,24,33,57,1549,1477,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,38,0,0,0,22,16,38,7,7,14,184,178,362,4,7,11,195,192,387,3,0,3,60,70,130,0,3,3,63,73,136,0,0,0,7,7,14,0,0,0,7,7,14,0,0,0,24,47,71,0,3,3,24,50,74,3,4,7,322,408,730,3,5,8,328,417,745,3,3,6,141,121,262,0,0,0,144,124,268,7,4,11,431
LGA17500,0,0,0,0,0,0,0,4,5,9,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15,273,201,474,37,20,57,319,227,546,12,6,18,288,217,505,37,20,57,337,243,580,200,277,477,4886,4718,9604,47,43,90,5133,5038,10171,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,70,71,141,0,0,0,79,80,159,43,52,95,641,576,1217,3,12,15,687,640,1327,11,19,30,218,199,417,0,0,0,229,218,447,3,3,6,42,45,87,0,0,0,45,48,93,3,11,14,90,172,262,0,3,3,93,186,279,20,40,60,1081,1269,2350,10,9,19,1111,1318,2429,14,11,25,324,319,643,0,0,0,338,330,668,41,53,94,1504
LGA17550,0,5,6,11,0,0,0,30,29,59,0,0,0,30,29,59,0,0,0,0,0,0,0,0,0,0,0,0,77,63,140,2359,2559,4918,189,174,363,2625,2796,5421,88,67,155,2450,2622,5072,198,181,379,2736,2870,5606,1407,1393,2800,35732,38522,74254,433,505,938,37572,40420,77992,13,16,29,0,0,0,0,0,0,13,16,29,3,3,6,0,0,0,0,0,0,3,3,6,9,14,23,0,0,0,0,0,0,9,14,23,8,6,14,0,0,0,0,0,0,8,6,14,41,33,74,496,466,962,8,7,15,545,506,1051,328,331,659,4288,4212,8500,62,75,137,4678,4618,9296,111,118,229,1708,1657,3365,26,23,49,1845,1798,3643,26,17,43,426,541,967,8,5,13,460,563,1023,29,67,96,758,1692,2450,7,14,21,794,1773,2567,217,253,470,11002,12354,23356,94,85,179,11313,12692,24005,102,97,199,2613,2688,5301,25,30,55,2740,2815,5555,285,312,597,10204
LGA17620,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,354,265,619,59,22,81,427,290,717,14,3,17,375,274,649,63,25,88,452,302,754,272,255,527,6111,6134,12245,65,74,139,6448,6463,12911,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,107,90,197,0,3,3,111,101,212,80,66,146,793,775,1568,11,4,15,884,845,1729,27,14,41,262,255,517,0,7,7,289,276,565,0,4,4,52,57,109,0,3,3,52,64,116,4,11,15,81,191,272,3,0,3,88,202,290,24,47,71,1377,1842,3219,11,16,27,1412,1905,3317,15,14,29,326,362,688,6,3,9,347,379,726,67,52,119,1915
LGA17640,0,0,0,0,0,3,3,11,6,17,0,0,0,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,120,104,224,7,3,10,130,113,243,3,6,9,132,113,245,7,3,10,142,122,264,53,65,118,3293,3277,6570,45,38,83,3391,3380,6771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,4,3,7,0,0,0,0,0,0,4,3,7,0,0,0,38,51,89,0,3,3,38,54,92,11,19,30,415,390,805,8,7,15,434,416,850,7,6,13,165,159,324,3,0,3,175,165,340,0,0,0,18,30,48,0,0,0,18,30,48,4,0,4,46,127,173,0,3,3,50,130,180,3,13,16,848,1058,1906,3,6,9,854,1077,1931,5,0,5,174,190,364,0,0,0,179,190,369,14,17,31,1015
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18,107,79,186,3,6,9,120,93,213,13,8,21,119,93,212,3,9,12,135,110,245,166,183,349,2593,2674,5267,34,29,63,2793,2886,5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,5,8,47,45,92,3,0,3,53,50,103,26,40,66,383,362,745,6,11,17,415,413,828,15,14,29,143,136,279,3,0,3,161,150,311,0,3,3,30,45,75,0,0,0,30,48,78,0,5,5,69,141,210,0,0,0,69,146,215,18,31,49,736,950,1686,4,7,11,758,988,1746,12,9,21,150,133,283,0,0,0,162,142,304,32,40,72,736
LGA17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,7,18,0,3,3,11,13,24,0,3,3,11,11,22,0,3,3,11,17,28,19,15,34,541,481,1022,7,8,15,567,504,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25,0,0,0,10,15,25,3,0,3,67,53,120,0,4,4,70,57,127,0,0,0,24,19,43,0,0,0,24,19,43,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,5,12,17,0,0,0,5,15,20,4,0,4,97,118,215,0,0,0,101,118,219,0,0,0,33,38,71,4,0,4,37,38,75,3,4,7,162
LGA17750,0,12,6,18,0,0,0,50,56,106,9,6,15,59,62,121,0,0,0,0,0,0,0,0,0,0,0,0,110,73,183,1750,1542,3292,199,113,312,2059,1728,3787,110,73,183,1809,1584,3393,204,118,322,2123,1775,3898,1274,1337,2611,25136,26490,51626,263,300,563,26673,28127,54800,12,10,22,0,3,3,0,3,3,12,16,28,0,0,0,0,3,3,0,0,0,0,3,3,11,9,20,0,3,3,0,0,0,11,12,23,0,3,3,0,0,0,0,3,3,0,6,6,40,45,85,447,450,897,0,0,0,487,495,982,302,293,595,3460,3326,6786,37,50,87,3799,3669,7468,96,90,186,1501,1493,2994,19,22,41,1616,1605,3221,21,37,58,857,1143,2000,5,8,13,883,1188,2071,36,64,100,953,1409,2362,10,16,26,999,1489,2488,176,207,383,8705,10096,18801,64,62,126,8945,10365,19310,51,85,136,1683,1621,3304,10,13,23,1744,1719,3463,276,256,532,6648
LGA17800,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,130,261,14,9,23,145,139,284,0,0,0,146,148,294,14,9,23,160,157,317,45,49,94,1760,1696,3456,30,30,60,1835,1775,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,52,0,0,0,27,25,52,7,4,11,205,205,410,6,5,11,218,214,432,9,5,14,79,88,167,0,0,0,88,93,181,0,0,0,13,14,27,0,0,0,13,14,27,0,5,5,13,43,56,4,0,4,17,48,65,4,8,12,389,492,881,5,6,11,398,506,904,3,4,7,235,256,491,3,3,6,241,263,504,13,11,24,424
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,84,80,164,9,0,9,100,80,180,7,0,7,90,83,173,12,0,12,109,83,192,103,112,215,1318,1330,2648,23,13,36,1444,1455,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,19,26,45,0,0,0,22,29,51,25,21,46,135,148,283,0,0,0,160,169,329,9,6,15,52,58,110,0,0,0,61,64,125,0,0,0,10,15,25,0,0,0,10,15,25,0,5,5,14,40,54,0,0,0,14,45,59,6,15,21,347,406,753,3,3,6,356,424,780,6,8,14,78,85,163,4,0,4,88,93,181,15,21,36,412
LGA17900,0,0,0,0,0,0,0,6,6,12,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,62,67,129,402,293,695,45,32,77,509,392,901,75,77,152,415,307,722,50,32,82,540,416,956,808,902,1710,2101,1655,3756,39,32,71,2948,2589,5537,3,4,7,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,4,3,7,0,0,0,0,0,0,4,3,7,20,28,48,47,27,74,0,0,0,67,55,122,158,159,317,194,162,356,7,4,11,359,325,684,24,47,71,36,34,70,0,0,0,60,81,141,5,5,10,7,21,28,0,3,3,12,29,41,8,28,36,38,76,114,3,0,3,49,104,153,82,100,182,614,651,1265,3,0,3,699,751,1450,44,77,121,116,112,228,3,3,6,163,192,355,177,189,366,639
LGA17950,0,4,0,4,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12,3,15,101,67,168,15,3,18,128,73,201,12,3,15,104,71,175,15,3,18,131,77,208,152,213,365,1136,1078,2214,21,15,36,1309,1306,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,3,3,6,18,24,42,0,0,0,21,27,48,26,47,73,98,132,230,4,4,8,128,183,311,5,7,12,42,32,74,0,0,0,47,39,86,0,5,5,10,10,20,0,0,0,10,15,25,3,15,18,13,36,49,0,0,0,16,51,67,11,37,48,338,387,725,3,0,3,352,424,776,3,17,20,65,48,113,0,0,0,68,65,133,25,31,56,346
LGA18000,0,7,5,12,0,0,0,17,10,27,3,0,3,20,10,30,0,0,0,0,0,0,0,0,0,0,0,0,22,19,41,1398,1389,2787,68,65,133,1488,1473,2961,22,19,41,1458,1457,2915,74,72,146,1554,1548,3102,280,286,566,54962,56279,111241,420,455,875,55662,57020,112682,6,7,13,0,0,0,0,0,0,6,7,13,0,3,3,0,0,0,0,0,0,0,3,3,7,4,11,0,0,0,0,0,0,7,4,11,3,3,6,0,0,0,0,0,0,3,3,6,8,8,16,1388,1309,2697,13,4,17,1409,1321,2730,59,55,114,8565,8009,16574,92,75,167,8716,8139,16855,8,18,26,3257,3069,6326,32,26,58,3297,3113,6410,4,7,11,1490,1464,2954,8,11,19,1502,1482,2984,6,12,18,2000,2940,4940,20,16,36,2026,2968,4994,86,100,186,32574,33641,66215,176,215,391,32836,33956,66792,15,15,30,3202,3178,6380,14,22,36,3231,3215,6446,64,48,112,10336
LGA18020,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,17,34,241,199,440,24,14,38,282,230,512,23,28,51,268,219,487,27,14,41,318,261,579,411,420,831,3941,3940,7881,66,59,125,4418,4419,8837,6,4,10,0,3,3,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,3,3,0,0,0,7,6,13,3,0,3,3,0,3,0,0,0,6,0,6,8,14,22,80,58,138,3,3,6,91,75,166,118,86,204,500,451,951,5,3,8,623,540,1163,29,34,63,174,158,332,6,0,6,209,192,401,4,8,12,24,32,56,0,0,0,28,40,68,12,24,36,73,183,256,0,4,4,85,211,296,39,55,94,859,1162,2021,14,9,23,912,1226,2138,12,32,44,191,230,421,0,0,0,203,262,465,74,76,150,1185
LGA18050,0,7,3,10,0,0,0,10,11,21,3,0,3,13,11,24,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,750,768,1518,107,85,192,866,865,1731,9,12,21,795,809,1604,115,85,200,919,906,1825,117,111,228,21798,22312,44110,207,202,409,22122,22625,44747,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,0,0,0,6,0,6,0,3,3,528,508,1036,5,6,11,533,517,1050,15,20,35,2452,2295,4747,33,24,57,2500,2339,4839,8,8,16,902,884,1786,11,8,19,921,900,1821,5,5,10,678,812,1490,5,4,9,688,821,1509,4,10,14,1313,1833,3146,13,7,20,1330,1850,3180,53,63,116,17898,19086,36984,125,127,252,18076,19276,37352,15,8,23,961,943,1904,10,4,14,986,955,1941,12,10,22,2228
