region_id,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,InfPrim_Indig_M,InfPrim_Indig_F,InfPrim_Indig_P,InfPrim_NonInd_M,InfPrim_NonInd_F,InfPrim_NonInd_P,InfPrim_Indig_st_nsM,InfPrim_Indig_st_nsF,InfPrim_Indig_st_nsP,InfPrim_TotM,InfPrim_TotF,InfPrim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TFEI_FT_St_15_24_In_M,TFEI_FT_St_15_24_Id_F,TFEI_FT_St_15_24_Id_P,TFEI_FT_St_15_24_No_Id_M,TFEI_FT_St_15_24_No_Id_F,TFEI_FT_St_15_24_No_I_P,TFEI_FT_St_15_24_I_s_n_s_M,TFEI_FT_St_15_24_I_s_n_s_F,TFEI_FT_St_15_24_I_s_n_s_P,TFEI_FT_St_15_24_TotM,TFEI_FT_St_15_24_TotF,TFEI_FT_St_15_24_TotP,TFEI_FT_St_25over_Id_M,TFEI_FT_St_25over_Id_F,TFEI_FT_St_25over_Id_P,TFEI_FT_St_25ov_Non_Id_M,TFEI_FT_St_25ov_Non_Id_F,TFEI_FT_St_25ov_Non_Id_P,TFEI_FT_St_25ov_I_s_n_st_M,TFEI_FT_St_25ov_I_s_n_st_F,TFEI_FT_St_25ov_I_s_n_st_P,TFEI_FT_St_25ov_TotM,TFEI_FT_St_25ov_TotF,TFEI_FT_St_25ov_TotP,TFEI_PT_St_15_24_Id_M,TFEI_PT_St_15_24_Id_F,TFEI_PT_St_15_24_Id_P,TFEI_PT_St_15_24_Non_Id_M,TFEI_PT_St_15_24_No_Id_F,TFEI_PT_St_15_24_No_Id_P,TFEI_PT_St_15_24_I_s_n_s_M,TFEI_PT_St_15_24_I_s_n_s_F,TFEI_PT_St_15_24_I_s_n_s_P,TFEI_PT_St_15_24_TotM,TFEI_PT_St_15_24_TotF,TFEI_PT_St_15_24_TotP,TFEI_PT_St_25ov_Id_M,TFEI_PT_St_25ov_Id_F,TFEI_PT_St_25ov_Id_P,TFEI_PT_St_25ov_Non_Id_M,TFEI_PT_St_25ov_Non_Id_F,TFEI_PT_St_25ov_Non_Id_P,TFEI_PT_St_25ov_I_s_n_s_M,TFEI_PT_St_25ov_I_s_n_s_F,TFEI_PT_St_25ov_Id_s_n_s_P,TFEI_PT_St_25ov_TotM,TFEI_PT_St_25ov_TotF,TFEI_PT_St_25ov_TotP,TFEI_FT_PT_s_s_nt_st_Id_M,TFEI_FT_PT_s_s_nt_st_Id_F,TFEI_FT_PT_s_s_nt_st_Id_P,TFEI_FT_PT_s_s_nt_s_N_I_M,TFEI_FT_PT_s_s_n_st_N_I_F,TFEI_FT_PT_s_s_n_s_No_Id_P,TFEI_F_P_s_s_n_s_I_s_n_s_M,TFEI_F_P_s_s_n_s_I_s_n_s_F,TFEI_F_P_s_s_n_s_I_s_n_s_P,TFEI_FT_PT_s_s_nt_st_To_M,TFEI_FT_PT_s_s_nt_st_To_F,TFEI_FT_PT_s_s_nt_st_To_P,TFEI_Tot_Indig_M,TFEI_Tot_Indig_F,TFEI_Tot_Indig_P,TFEI_Tot_NonInd_M,TFEI_Tot_NonInd_F,TFEI_Tot_NonInd_P,TFEI_Tot_IndSt_nsM,TFEI_Tot_IndSt_nsF,TFEI_Tot_IndSt_nsP,TFEI_Tot_TotM,TFEI_Tot_TotF,TFEI_Tot_TotP,UT_FT_S_15_24_Ind_M,UT_FT_S_15_24_Ind_F,UT_FT_S_15_24_Ind_P,UT_FT_S_15_24_NonInd_M,UT_FT_S_15_24_NonInd_F,UT_FT_S_15_24_NonInd_P,UT_FT_S_15_24_In_st_nsM,UT_FT_S_15_24_In_st_nsF,UT_FT_S_15_24_In_st_nsP,UT_FT_S_15_24_TotM,UT_FT_S_15_24_TotF,UT_FT_S_15_24_TotP,UT_FT_S_25_over_Ind_M,UT_FT_S_25_over_Ind_F,UT_FT_S_25_over_Ind_P,UT_FT_S_25ov_NonInd_M,UT_FT_S_25ov_NonInd_F,UT_FT_S_25ov_NonInd_P,UT_FT_S_25ov_IndSt_nsM,UT_FT_S_25ov_IndSt_nsF,UT_FT_S_25ov_IndSt_nsP,UT_FT_S_25ov_TotM,UT_FT_S_25ov_TotF,UT_FT_S_25ov_TotP,UT_PT_S_15_24_Ind_M,UT_PT_S_15_24_Ind_F,UT_PT_S_15_24_Ind_P,UT_PT_S_15_24_No_Ind_M,UT_PT_S_15_24_NonInd_F,UT_PT_S_15_24_NonInd_P,UT_PT_S_15_24_In_st_nsM,UT_PT_S_15_24_In_st_nsF,UT_PT_S_15_24_In_st_nsP,UT_PT_S_15_24_TotM,UT_PT_S_15_24_TotF,UT_PT_S_15_24_TotP,UT_PT_S_25over_In_M,UT_PT_S_25over_In_F,UT_PT_S_25over_In_P,UT_PT_S_25over_Non_In_M,UT_PT_S_25over_Non_In_F,UT_PT_S_25over_Non_In_P,UT_PT_S_25ov_In_s_nsM,UT_PT_S_25ov_In_s_nsF,UT_PT_S_25ov_In_s_nsP,UT_PT_S_25over_TotM,UT_PT_S_25over_TotF,UT_PT_S_25over_TotP,UT_FT_PT_stud_st_ns_Ind_M,UT_FT_PT_stud_st_ns_Ind_F,UT_FT_PT_stud_st_ns_Ind_P,UT_FT_PT_stu_st_ns_NonInd_M,UT_FT_PT_stu_st_ns_NonInd_F,UT_FT_PT_stu_st_ns_NonInd_P,UT_FT_PT_st_st_ns_In_st_nsM,UT_FT_PT_st_st_ns_In_st_nsF,UT_FT_PT_st_st_ns_In_st_nsP,UT_FT_PT_stu_st_ns_TotM,UT_FT_PT_stu_st_ns_TotF,UT_FT_PT_stu_st_ns_TotP,UT_Tot_Indig_M,UT_Tot_Indig_F,UT_Tot_Indig_P,UT_Tot_NonInd_M,UT_Tot_NonInd_F,UT_Tot_NonInd_P,UT_Tot_IndigStat_nsM,UT_Tot_IndigStat_nsF,UT_Tot_IndigStat_nsP,UT_Tot_TotM,UT_Tot_TotF,UT_Tot_TotP,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF,OEI_IndSt_nsP,OEI_TotM,OEI_TotF,OEI_TotP,T_EI_ns_Ind_M,T_EI_ns_Ind_F,T_EI_ns_Ind_P,T_EI_ns_NonInd_M,T_EI_ns_NonInd_F,T_EI_ns_NonInd_P,T_EI_ns_IndSt_nsM,T_EI_ns_IndSt_nsF
IARE103004,16,18,34,24,27,51,0,0,0,40,45,85,70,75,145,96,93,189,3,7,10,169,175,344,57,62,119,47,79,126,0,3,3,104,144,248,0,0,0,0,5,5,0,3,3,0,8,8,0,3,3,0,4,4,0,0,0,0,7,7,3,6,9,13,4,17,0,0,0,16,10,26,5,7,12,8,17,25,0,0,0,13,24,37,0,0,0,0,0,0,0,0,0,0,0,0,8,16,24,21,30,51,0,3,3,29,49,78,0,3,3,3,7,10,0,0,0,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,10,16,0,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,20,29,0,0,0,9,23,32,3,3,6,6,4,10,0,0,0,9,7,16,44,51,95,46,45,91,103,79
IARE103005,22,35,57,136,142,278,3,3,6,161,180,341,150,144,294,646,604,1250,16,8,24,812,756,1568,116,116,232,513,487,1000,3,4,7,632,607,1239,4,8,12,22,25,47,0,0,0,26,33,59,3,9,12,25,41,66,0,0,0,28,50,78,13,7,20,70,80,150,3,0,3,86,87,173,7,15,22,105,147,252,0,3,3,112,165,277,0,0,0,3,3,6,0,0,0,3,3,6,27,39,66,225,296,521,3,3,6,255,338,593,3,3,6,6,39,45,0,0,0,9,42,51,3,3,6,6,27,33,0,0,0,9,30,39,0,4,4,12,9,21,0,0,0,12,13,25,4,7,11,35,97,132,0,0,0,39,104,143,0,0,0,0,0,0,0,3,3,0,3,3,10,17,27,59,172,231,0,3,3,69,192,261,3,13,16,29,57,86,0,0,0,32,70,102,158,94,252,416,436,852,471,465
IARE103006,25,31,56,57,31,88,0,0,0,82,62,144,121,119,240,157,127,284,5,3,8,283,249,532,50,84,134,59,59,118,3,0,3,112,143,255,3,0,3,4,3,7,0,0,0,7,3,10,0,6,6,0,4,4,0,0,0,0,10,10,4,6,10,7,0,7,0,0,0,11,6,17,7,7,14,15,42,57,0,0,0,22,49,71,0,0,0,0,0,0,3,0,3,3,0,3,14,19,33,26,49,75,3,0,3,43,68,111,0,3,3,4,16,20,0,0,0,4,19,23,4,4,8,0,8,8,0,0,0,4,12,16,0,0,0,0,7,7,0,3,3,0,10,10,0,4,4,12,19,31,0,0,0,12,23,35,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,16,50,66,0,3,3,20,64,84,0,4,4,7,8,15,0,0,0,7,12,19,111,93,204,97,75,172,224,153
IARE104001,16,17,33,333,300,633,3,6,9,352,323,675,71,95,166,1488,1420,2908,13,20,33,1572,1535,3107,67,73,140,1265,1251,2516,15,16,31,1347,1340,2687,3,5,8,29,38,67,0,0,0,32,43,75,3,6,9,33,78,111,0,0,0,36,84,120,3,3,6,124,73,197,0,5,5,127,81,208,3,13,16,168,294,462,0,3,3,171,310,481,4,3,7,5,4,9,0,0,0,9,7,16,16,30,46,359,487,846,0,8,8,375,525,900,5,7,12,127,199,326,0,3,3,132,209,341,0,8,8,95,123,218,0,0,0,95,131,226,0,0,0,15,40,55,3,0,3,18,40,58,4,3,7,116,256,372,0,0,0,120,259,379,0,0,0,0,0,0,0,0,0,0,0,0,9,18,27,353,618,971,3,3,6,365,639,1004,3,0,3,62,123,185,3,3,6,68,126,194,46,56,102,507,611,1118,556,486
IARE104002,6,10,16,269,258,527,4,3,7,279,271,550,46,47,93,1164,1104,2268,24,11,35,1234,1162,2396,32,24,56,931,900,1831,20,20,40,983,944,1927,4,3,7,39,26,65,0,0,0,43,29,72,0,4,4,40,101,141,0,0,0,40,105,145,3,3,6,74,38,112,0,0,0,77,41,118,5,6,11,117,257,374,0,0,0,122,263,385,0,0,0,0,0,0,0,0,0,0,0,0,12,16,28,270,422,692,0,0,0,282,438,720,4,0,4,94,128,222,0,0,0,98,128,226,0,3,3,118,172,290,0,0,0,118,175,293,0,0,0,9,17,26,0,0,0,9,17,26,0,5,5,113,257,370,0,0,0,113,262,375,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,334,574,908,0,0,0,338,582,920,0,0,0,82,177,259,0,0,0,82,177,259,14,12,26,364,410,774,747,601
IARE104003,33,43,76,511,448,959,10,7,17,554,498,1052,188,182,370,2038,1855,3893,39,31,70,2265,2068,4333,137,157,294,1450,1569,3019,33,21,54,1620,1747,3367,9,6,15,56,91,147,3,0,3,68,97,165,3,4,7,33,57,90,4,0,4,40,61,101,21,12,33,288,156,444,3,0,3,312,168,480,10,16,26,181,257,438,0,3,3,191,276,467,0,0,0,10,5,15,0,0,0,10,5,15,43,38,81,568,566,1134,10,3,13,621,607,1228,3,11,14,111,183,294,0,0,0,114,194,308,0,4,4,17,112,129,0,0,0,17,116,133,3,3,6,31,59,90,0,0,0,34,62,96,4,6,10,95,166,261,0,0,0,99,172,271,0,0,0,3,0,3,0,0,0,3,0,3,10,24,34,257,520,777,0,0,0,267,544,811,9,12,21,88,140,228,0,4,4,97,156,253,182,85,267,1143,849,1992,868,810
IARE104004,45,51,96,417,343,760,8,3,11,470,397,867,221,211,432,1744,1623,3367,28,34,62,1993,1868,3861,149,155,304,1509,1562,3071,23,32,55,1681,1749,3430,8,11,19,49,86,135,0,3,3,57,100,157,0,12,12,42,107,149,3,0,3,45,119,164,10,9,19,174,120,294,3,0,3,187,129,316,10,21,31,174,349,523,0,0,0,184,370,554,0,4,4,9,7,16,0,0,0,9,11,20,28,57,85,448,669,1117,6,3,9,482,729,1211,3,4,7,66,126,192,0,0,0,69,130,199,0,9,9,35,104,139,0,0,0,35,113,148,0,0,0,28,39,67,0,3,3,28,42,70,3,8,11,82,202,284,0,3,3,85,213,298,0,0,0,0,0,0,0,0,0,0,0,0,6,21,27,211,471,682,0,6,6,217,498,715,8,12,20,87,126,213,0,3,3,95,141,236,200,122,322,849,776,1625,698,666
IARE104005,107,100,207,814,793,1607,12,15,27,933,908,1841,351,385,736,3718,3469,7187,61,53,114,4130,3907,8037,243,266,509,3257,3173,6430,45,51,96,3545,3490,7035,17,28,45,158,193,351,0,0,0,175,221,396,10,17,27,115,250,365,3,5,8,128,272,400,32,28,60,427,266,693,6,0,6,465,294,759,19,39,58,463,916,1379,10,7,17,492,962,1454,0,0,0,16,14,30,3,0,3,19,14,33,78,112,190,1179,1639,2818,22,12,34,1279,1763,3042,13,20,33,280,500,780,3,0,3,296,520,816,0,18,18,146,274,420,3,3,6,149,295,444,0,5,5,46,88,134,0,0,0,46,93,139,4,18,22,236,505,741,3,3,6,243,526,769,0,0,0,3,5,8,0,0,0,3,5,8,17,61,78,711,1372,2083,9,6,15,737,1439,2176,11,19,30,160,359,519,0,0,0,171,378,549,139,165,304,1477,1727,3204,1511,1368
IARE104006,9,9,18,114,108,222,0,7,7,123,124,247,30,30,60,485,478,963,4,9,13,519,517,1036,35,34,69,395,395,790,10,0,10,440,429,869,0,0,0,28,16,44,0,0,0,28,16,44,0,4,4,4,18,22,0,0,0,4,22,26,0,0,0,68,21,89,0,0,0,68,21,89,6,4,10,30,46,76,0,0,0,36,50,86,0,0,0,0,4,4,0,0,0,0,4,4,6,8,14,130,105,235,0,0,0,136,113,249,0,6,6,29,62,91,0,0,0,29,68,97,0,3,3,10,15,25,0,0,0,10,18,28,0,0,0,5,11,16,0,0,0,5,11,16,0,4,4,22,55,77,0,0,0,22,59,81,0,0,0,3,0,3,0,0,0,3,0,3,0,13,13,69,143,212,0,0,0,69,156,225,0,3,3,14,35,49,0,0,0,14,38,52,17,19,36,195,214,409,189,154
IARE104007,57,57,114,1612,1491,3103,24,16,40,1693,1564,3257,264,215,479,6175,5962,12137,89,99,188,6528,6276,12804,257,217,474,5252,5252,10504,64,74,138,5573,5543,11116,26,16,42,211,237,448,4,0,4,241,253,494,0,13,13,112,232,344,0,0,0,112,245,357,29,25,54,776,361,1137,6,7,13,811,393,1204,11,26,37,538,878,1416,8,4,12,557,908,1465,0,0,0,13,23,36,0,0,0,13,23,36,66,80,146,1650,1731,3381,18,11,29,1734,1822,3556,15,29,44,938,1385,2323,10,7,17,963,1421,2384,6,27,33,314,554,868,0,3,3,320,584,904,3,5,8,208,228,436,3,0,3,214,233,447,13,17,30,563,1090,1653,3,9,12,579,1116,1695,0,0,0,6,15,21,0,0,0,6,15,21,37,78,115,2029,3272,5301,16,19,35,2082,3369,5451,7,16,23,332,663,995,6,4,10,345,683,1028,92,106,198,2224,2770,4994,3099,2851
IARE104008,17,22,39,261,228,489,4,5,9,282,255,537,111,84,195,1070,981,2051,16,24,40,1197,1089,2286,78,77,155,838,874,1712,14,22,36,930,973,1903,0,6,6,41,32,73,0,0,0,41,38,79,5,5,10,25,68,93,0,0,0,30,73,103,6,5,11,85,54,139,3,0,3,94,59,153,3,10,13,91,196,287,0,0,0,94,206,300,0,3,3,6,7,13,0,0,0,6,10,16,14,29,43,248,357,605,3,0,3,265,386,651,3,3,6,27,54,81,0,0,0,30,57,87,3,3,6,17,43,60,0,0,0,20,46,66,0,4,4,12,19,31,0,0,0,12,23,35,3,5,8,48,112,160,0,0,0,51,117,168,0,0,0,0,0,0,0,0,0,0,0,0,9,15,24,104,228,332,0,0,0,113,243,356,3,3,6,26,77,103,0,0,0,29,80,109,40,39,79,568,653,1221,711,676
IARE104009,61,61,122,208,203,411,3,5,8,272,269,541,218,234,452,956,842,1798,18,14,32,1192,1090,2282,156,167,323,773,767,1540,29,17,46,958,951,1909,5,3,8,21,48,69,0,3,3,26,54,80,10,7,17,29,58,87,0,3,3,39,68,107,3,11,14,83,55,138,0,0,0,86,66,152,13,13,26,66,150,216,0,3,3,79,166,245,0,0,0,3,4,7,0,0,0,3,4,7,31,34,65,202,315,517,0,9,9,233,358,591,0,0,0,15,51,66,0,0,0,15,51,66,4,5,9,11,32,43,0,0,0,15,37,52,0,0,0,8,13,21,0,4,4,8,17,25,5,7,12,24,84,108,0,0,0,29,91,120,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21,58,180,238,0,4,4,67,196,263,4,16,20,20,75,95,0,3,3,24,94,118,302,164,466,704,446,1150,473,470
IARE104010,3,7,10,69,71,140,5,0,5,77,78,155,37,31,68,337,317,654,6,3,9,380,351,731,27,42,69,290,309,599,0,6,6,317,357,674,0,0,0,5,15,20,0,0,0,5,15,20,0,0,0,9,16,25,0,0,0,9,16,25,0,4,4,26,20,46,3,0,3,29,24,53,3,0,3,27,71,98,0,0,0,30,71,101,0,0,0,3,4,7,0,0,0,3,4,7,3,4,7,70,126,196,3,0,3,76,130,206,0,0,0,5,17,22,0,0,0,5,17,22,0,0,0,6,18,24,0,0,0,6,18,24,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,19,44,63,0,3,3,19,47,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,82,115,0,3,3,33,85,118,0,0,0,17,25,42,0,0,0,17,25,42,24,12,36,144,157,301,172,143
IARE104011,76,89,165,1738,1583,3321,24,18,42,1838,1690,3528,441,460,901,7339,6869,14208,117,94,211,7897,7423,15320,296,319,615,5977,5950,11927,100,55,155,6373,6324,12697,15,23,38,268,314,582,0,3,3,283,340,623,10,12,22,113,248,361,0,0,0,123,260,383,35,23,58,1011,466,1477,9,4,13,1055,493,1548,10,29,39,676,922,1598,0,7,7,686,958,1644,0,0,0,25,18,43,3,3,6,28,21,49,70,87,157,2093,1968,4061,12,17,29,2175,2072,4247,25,35,60,1195,1634,2829,11,5,16,1231,1674,2905,5,23,28,361,531,892,0,3,3,366,557,923,0,3,3,225,312,537,3,3,6,228,318,546,13,17,30,617,1094,1711,0,7,7,630,1118,1748,3,0,3,9,14,23,0,0,0,12,14,26,46,78,124,2407,3585,5992,14,18,32,2467,3681,6148,12,28,40,307,542,849,0,5,5,319,575,894,177,165,342,2502,2844,5346,2244,2022
IARE104012,49,35,84,366,324,690,8,0,8,423,359,782,158,134,292,1706,1621,3327,24,32,56,1888,1787,3675,112,125,237,1428,1481,2909,16,15,31,1556,1621,3177,4,8,12,66,65,131,0,0,0,70,73,143,9,16,25,53,133,186,0,0,0,62,149,211,7,8,15,160,118,278,0,4,4,167,130,297,5,9,14,190,300,490,0,3,3,195,312,507,0,3,3,6,4,10,0,0,0,6,7,13,25,44,69,475,620,1095,0,7,7,500,671,1171,7,16,23,358,477,835,0,0,0,365,493,858,9,13,22,185,271,456,4,8,12,198,292,490,0,4,4,51,71,122,3,0,3,54,75,129,7,11,18,196,357,553,0,6,6,203,374,577,0,0,0,0,3,3,0,0,0,0,3,3,23,44,67,790,1179,1969,7,14,21,820,1237,2057,9,4,13,82,157,239,0,0,0,91,161,252,69,83,152,486,507,993,673,567
IARE104013,41,38,79,683,712,1395,9,8,17,733,758,1491,200,196,396,3018,2781,5799,41,35,76,3259,3012,6271,124,134,258,2138,2269,4407,28,27,55,2290,2430,4720,9,13,22,124,140,264,3,3,6,136,156,292,3,8,11,42,88,130,0,0,0,45,96,141,14,9,23,423,195,618,5,3,8,442,207,649,6,8,14,274,356,630,0,3,3,280,367,647,0,0,0,6,10,16,0,0,0,6,10,16,32,38,70,869,789,1658,8,9,17,909,836,1745,3,12,15,313,515,828,3,3,6,319,530,849,3,9,12,83,181,264,0,3,3,86,193,279,0,0,0,84,118,202,3,0,3,87,118,205,5,9,14,229,381,610,3,0,3,237,390,627,0,0,0,5,3,8,0,0,0,5,3,8,11,30,41,714,1198,1912,9,6,15,734,1234,1968,3,8,11,118,213,331,0,0,0,121,221,342,84,94,178,884,973,1857,1023,881
IARE104014,47,50,97,1286,1116,2402,19,17,36,1352,1183,2535,258,212,470,5135,4862,9997,124,112,236,5517,5186,10703,158,166,324,3827,3643,7470,51,38,89,4036,3847,7883,18,13,31,281,300,581,3,3,6,302,316,618,8,16,24,172,258,430,0,0,0,180,274,454,17,17,34,587,361,948,4,0,4,608,378,986,30,20,50,639,827,1466,6,16,22,675,863,1538,4,0,4,20,22,42,0,0,0,24,22,46,77,66,143,1699,1768,3467,13,19,32,1789,1853,3642,53,62,115,2505,3069,5574,16,7,23,2574,3138,5712,12,27,39,994,1026,2020,14,8,22,1020,1061,2081,8,9,17,295,387,682,0,0,0,303,396,699,17,32,49,948,1344,2292,3,5,8,968,1381,2349,0,0,0,17,16,33,0,3,3,17,19,36,90,130,220,4759,5842,10601,33,23,56,4882,5995,10877,7,19,26,298,493,791,6,5,11,311,517,828,157,156,313,1918,2204,4122,2650,2149
IARE104015,44,40,84,623,590,1213,11,8,19,678,638,1316,208,178,386,2647,2553,5200,47,36,83,2902,2767,5669,139,136,275,2223,2270,4493,29,30,59,2391,2436,4827,8,8,16,116,144,260,3,3,6,127,155,282,5,19,24,60,175,235,3,0,3,68,194,262,18,11,29,274,147,421,3,0,3,295,158,453,5,21,26,278,421,699,3,3,6,286,445,731,0,0,0,13,6,19,0,0,0,13,6,19,36,59,95,741,893,1634,12,6,18,789,958,1747,3,9,12,77,221,298,0,0,0,80,230,310,3,6,9,57,119,176,0,0,0,60,125,185,0,0,0,30,61,91,0,4,4,30,65,95,7,6,13,171,361,532,0,5,5,178,372,550,0,0,0,4,0,4,0,0,0,4,0,4,13,21,34,339,762,1101,0,9,9,352,792,1144,0,17,17,111,237,348,0,0,0,111,254,365,75,73,148,1018,1197,2215,1108,977
IARE104016,39,45,84,623,595,1218,6,0,6,668,640,1308,178,199,377,2567,2403,4970,41,29,70,2786,2631,5417,132,127,259,1980,1983,3963,20,33,53,2132,2143,4275,7,5,12,78,111,189,0,5,5,85,121,206,6,3,9,31,92,123,0,3,3,37,98,135,20,11,31,279,137,416,4,0,4,303,148,451,15,13,28,194,361,555,3,0,3,212,374,586,0,0,0,11,0,11,0,0,0,11,0,11,48,32,80,593,701,1294,7,8,15,648,741,1389,3,11,14,247,337,584,0,4,4,250,352,602,3,5,8,56,136,192,0,0,0,59,141,200,0,3,3,48,89,137,0,0,0,48,92,140,8,10,18,161,308,469,3,0,3,172,318,490,0,0,0,3,3,6,0,0,0,3,3,6,14,29,43,515,873,1388,3,4,7,532,906,1438,5,16,21,91,236,327,4,0,4,100,252,352,60,67,127,853,991,1844,1340,1191
IARE104017,25,23,48,180,173,353,0,4,4,205,200,405,120,115,235,824,835,1659,11,13,24,955,963,1918,71,75,146,690,663,1353,17,10,27,778,748,1526,0,12,12,20,28,48,0,0,0,20,40,60,0,14,14,23,44,67,0,0,0,23,58,81,10,6,16,65,44,109,0,0,0,75,50,125,3,5,8,81,127,208,0,4,4,84,136,220,0,0,0,5,0,5,0,0,0,5,0,5,13,37,50,194,243,437,0,4,4,207,284,491,0,4,4,40,79,119,0,0,0,40,83,123,0,0,0,16,40,56,3,3,6,19,43,62,0,0,0,12,21,33,0,0,0,12,21,33,0,0,0,24,93,117,0,0,0,24,93,117,0,0,0,0,4,4,0,0,0,0,4,4,0,4,4,92,237,329,3,3,6,95,244,339,7,4,11,22,68,90,0,0,0,29,72,101,77,79,156,352,380,732,355,311
IARE104018,18,11,29,243,203,446,5,8,13,266,222,488,65,80,145,1017,978,1995,16,19,35,1098,1077,2175,42,41,83,796,818,1614,10,8,18,848,867,1715,0,0,0,29,16,45,0,0,0,29,16,45,0,0,0,10,20,30,0,0,0,10,20,30,0,15,15,184,103,287,3,0,3,187,118,305,8,9,17,92,170,262,0,0,0,100,179,279,0,0,0,0,6,6,0,0,0,0,6,6,8,24,32,315,315,630,3,0,3,326,339,665,0,4,4,49,81,130,0,0,0,49,85,134,0,3,3,10,30,40,0,0,0,10,33,43,0,0,0,14,24,38,0,0,0,14,24,38,0,3,3,61,99,160,0,3,3,61,105,166,0,0,0,0,3,3,0,0,0,0,3,3,0,10,10,134,237,371,0,3,3,134,250,384,6,3,9,36,73,109,0,0,0,42,76,118,38,32,70,284,287,571,406,300
IARE104019,58,38,96,388,343,731,4,10,14,450,391,841,230,196,426,1601,1565,3166,26,31,57,1857,1792,3649,160,142,302,1466,1451,2917,25,16,41,1651,1609,3260,6,15,21,58,65,123,3,0,3,67,80,147,3,9,12,44,110,154,0,0,0,47,119,166,10,7,17,155,110,265,0,0,0,165,117,282,6,17,23,149,282,431,3,0,3,158,299,457,0,0,0,4,4,8,0,0,0,4,4,8,25,48,73,410,571,981,6,0,6,441,619,1060,0,10,10,57,101,158,0,0,0,57,111,168,3,9,12,29,76,105,0,0,0,32,85,117,3,3,6,10,30,40,0,0,0,13,33,46,3,7,10,62,183,245,3,0,3,68,190,258,0,0,0,0,0,0,0,0,0,0,0,0,9,29,38,158,390,548,3,0,3,170,419,589,0,14,14,65,118,183,3,0,3,68,132,200,69,86,155,671,747,1418,827,781
IARE104020,41,37,78,610,561,1171,9,7,16,660,605,1265,241,230,471,3025,2987,6012,45,50,95,3311,3267,6578,184,183,367,2506,2454,4960,39,44,83,2729,2681,5410,4,17,21,113,137,250,3,0,3,120,154,274,5,10,15,95,183,278,0,0,0,100,193,293,15,9,24,255,165,420,3,3,6,273,177,450,14,11,25,273,557,830,0,6,6,287,574,861,0,0,0,14,11,25,3,0,3,17,11,28,38,47,85,750,1053,1803,9,9,18,797,1109,1906,13,22,35,302,441,743,3,5,8,318,468,786,3,10,13,102,273,375,3,3,6,108,286,394,3,4,7,54,58,112,0,3,3,57,65,122,4,18,22,176,437,613,0,0,0,180,455,635,0,0,0,3,5,8,0,3,3,3,8,11,23,54,77,637,1214,1851,6,14,20,666,1282,1948,10,13,23,148,299,447,3,3,6,161,315,476,110,101,211,1310,1651,2961,1490,1448
IARE104021,104,86,190,1552,1500,3052,20,20,40,1676,1606,3282,451,461,912,5966,5700,11666,90,74,164,6507,6235,12742,335,315,650,4761,4720,9481,67,47,114,5163,5082,10245,9,16,25,213,267,480,3,0,3,225,283,508,8,17,25,75,257,332,0,0,0,83,274,357,32,23,55,641,390,1031,12,0,12,685,413,1098,18,26,44,455,855,1310,7,7,14,480,888,1368,0,0,0,20,22,42,0,0,0,20,22,42,67,82,149,1404,1791,3195,22,7,29,1493,1880,3373,27,28,55,592,842,1434,0,3,3,619,873,1492,9,21,30,188,427,615,5,0,5,202,448,650,6,9,15,118,181,299,3,0,3,127,190,317,8,31,39,310,719,1029,0,3,3,318,753,1071,0,0,0,9,14,23,0,0,0,9,14,23,50,89,139,1217,2183,3400,8,6,14,1275,2278,3553,13,27,40,236,503,739,0,0,0,249,530,779,183,171,354,2378,2863,5241,2314,2208
