region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
IARE104021,21179,40933,226,194,420,20538,22004,42542,258,265,523,6097,6972,13069,66,79,145,6421,7316,13737,141,137,278,3467,3770,7237,53,59,112,3661,3966,7627,9,6,15,232,173,405,4,8,12,245,187,432,2204,2379,4583,56250,59289,115539,2269,2185,4454,60723,63853,124576,3,0,3,6,3,9,3,0,3,12,3,15,320,315,635,6648,8236,14884,438,500,938,7406,9051,16457,2527,2694,5221,62904,67528,130432,2710,2685,5395,68141,72907,141048,12,6,18,598,1088,1686,72,81,153,682,1175,1857
IARE105001,5054,10153,48,43,91,5247,5203,10450,44,50,94,1574,1570,3144,27,23,50,1645,1643,3288,43,54,97,1074,1148,2222,24,33,57,1141,1235,2376,0,0,0,87,89,176,8,4,12,95,93,188,421,443,864,17140,18334,35474,696,655,1351,18257,19432,37689,0,0,0,0,0,0,0,0,0,0,0,0,77,84,161,2890,3256,6146,230,186,416,3197,3526,6723,498,527,1025,20030,21590,41620,926,841,1767,21454,22958,44412,7,0,7,324,538,862,34,46,80,365,584,949
IARE105002,742,1608,7,7,14,949,819,1768,61,71,132,400,318,718,4,0,4,465,389,854,69,52,121,405,258,663,8,5,13,482,315,797,4,8,12,20,16,36,0,0,0,24,24,48,322,388,710,3465,3309,6774,239,163,402,4026,3860,7886,0,0,0,0,0,0,4,0,4,4,0,4,32,39,71,168,144,312,25,17,42,225,200,425,354,427,781,3633,3453,7086,268,180,448,4255,4060,8315,5,0,5,115,56,171,6,0,6,126,56,182
IARE105003,4189,8555,44,33,77,4527,4363,8890,77,83,160,1219,1224,2443,12,12,24,1308,1319,2627,40,42,82,763,687,1450,15,9,24,818,738,1556,3,0,3,45,39,84,0,4,4,48,43,91,553,618,1171,14147,14565,28712,585,573,1158,15285,15756,31041,0,0,0,3,5,8,0,0,0,3,5,8,60,98,158,1405,1573,2978,170,157,327,1635,1828,3463,613,716,1329,15555,16143,31698,755,730,1485,16923,17589,34512,189,16,205,1051,624,1675,25,30,55,1265,670,1935
IARE105004,2345,5013,19,27,46,2753,2446,5199,26,21,47,799,670,1469,3,3,6,828,694,1522,21,11,32,590,408,998,7,3,10,618,422,1040,0,0,0,18,20,38,0,0,0,18,20,38,241,254,495,8128,8108,16236,243,269,512,8612,8631,17243,0,0,0,16,12,28,3,0,3,19,12,31,17,7,24,211,218,429,8,3,11,236,228,464,258,261,519,8355,8338,16693,254,272,526,8867,8871,17738,4,6,10,84,116,200,6,10,16,94,132,226
IARE105005,501,1164,10,11,21,723,551,1274,21,25,46,228,170,398,3,5,8,252,200,452,25,13,38,208,123,331,4,4,8,237,140,377,0,5,5,14,7,21,0,0,0,14,12,26,176,172,348,2004,1758,3762,105,109,214,2285,2039,4324,0,0,0,8,3,11,0,0,0,8,3,11,13,8,21,87,71,158,3,3,6,103,82,185,189,180,369,2099,1832,3931,108,112,220,2396,2124,4520,0,3,3,25,32,57,3,0,3,28,35,63
IARE105006,1704,3697,23,18,41,2058,1774,3832,21,15,36,885,709,1594,16,10,26,922,734,1656,27,15,42,796,575,1371,13,13,26,836,603,1439,3,3,6,40,17,57,3,4,7,46,24,70,222,214,436,7125,6988,14113,324,275,599,7671,7477,15148,0,0,0,7,0,7,0,0,0,7,0,7,13,18,31,440,426,866,49,52,101,502,496,998,235,232,467,7572,7414,14986,373,327,700,8180,7973,16153,0,0,0,126,147,273,12,16,28,138,163,301
IARE105007,2658,5483,27,32,59,2908,2752,5660,26,16,42,994,870,1864,13,16,29,1033,902,1935,24,19,43,740,593,1333,12,3,15,776,615,1391,0,0,0,22,9,31,0,3,3,22,12,34,225,233,458,8101,8118,16219,258,244,502,8584,8595,17179,0,0,0,9,12,21,3,5,8,12,17,29,15,4,19,280,330,610,23,19,42,318,353,671,240,237,477,8390,8460,16850,284,268,552,8914,8965,17879,0,0,0,74,161,235,7,0,7,81,161,242
IARE105008,1056,2067,8,7,15,1040,1094,2134,18,27,45,346,311,657,3,3,6,367,341,708,16,13,29,271,261,532,3,3,6,290,277,567,0,3,3,12,7,19,0,0,0,12,10,22,134,146,280,2900,3123,6023,148,126,274,3182,3395,6577,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,121,129,250,10,8,18,131,140,271,134,149,283,3021,3252,6273,158,134,292,3313,3535,6848,0,0,0,48,84,132,0,0,0,48,84,132
IARE105009,1690,3363,12,9,21,1756,1780,3536,40,45,85,617,526,1143,7,8,15,664,579,1243,57,36,93,480,379,859,9,5,14,546,420,966,3,6,9,19,12,31,0,0,0,22,18,40,353,344,697,4781,4883,9664,286,278,564,5420,5505,10925,0,0,0,9,0,9,0,0,0,9,0,9,39,20,59,241,249,490,23,23,46,303,292,595,392,364,756,5031,5132,10163,309,301,610,5732,5797,11529,3,0,3,65,108,173,3,5,8,71,113,184
IARE105010,1428,2902,19,11,30,1535,1492,3027,36,27,63,692,594,1286,3,4,7,731,625,1356,25,19,44,539,524,1063,8,5,13,572,548,1120,3,3,6,21,29,50,0,0,0,24,32,56,215,218,433,5337,5573,10910,261,233,494,5813,6024,11837,3,0,3,0,0,0,0,0,0,3,0,3,20,9,29,421,452,873,44,24,68,485,485,970,238,227,465,5758,6025,11783,305,257,562,6301,6509,12810,0,3,3,81,131,212,5,4,9,86,138,224
IARE105011,1134,2280,10,12,22,1229,1242,2471,52,60,112,393,344,737,6,5,11,451,409,860,38,31,69,315,231,546,7,9,16,360,271,631,0,0,0,12,15,27,0,0,0,12,15,27,370,380,750,3367,3430,6797,96,102,198,3833,3912,7745,0,0,0,6,4,10,0,0,0,6,4,10,13,19,32,192,191,383,16,16,32,221,226,447,383,399,782,3565,3625,7190,112,118,230,4060,4142,8202,21,30,51,73,136,209,9,13,22,103,179,282
IARE105012,4262,8712,53,45,98,4669,4489,9158,92,117,209,1250,1157,2407,22,17,39,1364,1291,2655,67,63,130,1300,1151,2451,24,39,63,1391,1253,2644,3,3,6,126,152,278,4,6,10,133,161,294,667,746,1413,13344,13315,26659,758,766,1524,14769,14827,29596,0,0,0,5,9,14,0,0,0,5,9,14,73,62,135,1321,1420,2741,223,161,384,1617,1643,3260,740,808,1548,14670,14744,29414,981,927,1908,16391,16479,32870,7,12,19,374,489,863,31,27,58,412,528,940
