region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
IARE105012,8,154,162,15,230,245,54,355,409,72,787,859,90,1264,1354,72,1162,1234,61,991,1052,70,986,1056,33,989,1022,71,1387,1458,37,874,911,25,523,548,7,583,590,56,825,881,51,435,486,722,11545,12267
IARE105013,3,80,83,3,88,91,12,158,170,15,467,482,30,590,620,38,469,507,16,384,400,16,375,391,12,333,345,15,440,455,7,267,274,6,138,144,7,179,186,17,372,389,3,180,183,200,4520,4720
IARE105014,9,66,75,4,67,71,16,78,94,40,216,256,45,282,327,58,220,278,37,218,255,21,180,201,21,153,174,32,226,258,15,107,122,7,65,72,10,87,97,51,163,214,33,122,155,399,2250,2649
IARE105015,3,102,105,12,179,191,20,407,427,35,879,914,46,1230,1276,51,913,964,35,766,801,38,687,725,24,560,584,54,907,961,20,530,550,22,551,573,22,614,636,47,600,647,22,310,332,451,9235,9686
IARE105016,5,116,121,6,160,166,11,293,304,32,839,871,58,1091,1149,41,854,895,38,710,748,33,567,600,34,519,553,49,770,819,22,492,514,22,524,546,22,525,547,35,683,718,22,328,350,430,8471,8901
IARE105017,0,29,29,9,44,53,7,90,97,20,209,229,35,274,309,39,209,248,18,200,218,17,142,159,8,140,148,21,160,181,13,116,129,5,50,55,4,49,53,23,143,166,17,83,100,236,1938,2174
IARE105018,9,120,129,27,194,221,42,398,440,59,994,1053,105,1269,1374,76,1138,1214,59,984,1043,73,1027,1100,46,950,996,79,1518,1597,36,1039,1075,43,892,935,42,1146,1188,75,961,1036,54,410,464,825,13040,13865
IARE105019,3,45,48,7,88,95,11,142,153,14,378,392,32,481,513,31,402,433,16,353,369,22,317,339,11,336,347,10,437,447,11,255,266,8,195,203,3,173,176,22,259,281,11,128,139,212,3989,4201
IARE105020,6,157,163,7,241,248,4,355,359,18,930,948,40,1442,1482,28,1111,1139,32,1043,1075,17,878,895,13,842,855,23,1012,1035,16,618,634,7,377,384,3,356,359,23,734,757,9,419,428,246,10515,10761
IARE105021,11,191,202,36,286,322,73,590,663,68,1393,1461,156,1951,2107,126,1910,2036,125,1682,1807,97,1783,1880,70,1664,1734,124,2603,2727,75,1803,1878,43,1173,1216,26,1380,1406,100,1613,1713,54,531,585,1184,20553,21737
IARE105022,7,58,65,6,86,92,7,169,176,14,450,464,36,595,631,20,530,550,17,430,447,13,331,344,7,292,299,9,414,423,5,209,214,3,149,152,0,146,146,18,350,368,12,155,167,174,4364,4538
IARE106001,0,135,135,14,245,259,22,427,449,29,1137,1166,54,1756,1810,47,1480,1527,30,1365,1395,44,1085,1129,19,849,868,21,1148,1169,10,683,693,12,373,385,8,363,371,38,924,962,29,375,404,377,12345,12722
IARE106002,10,154,164,18,259,277,49,504,553,54,1312,1366,98,2283,2381,97,1697,1794,68,1536,1604,70,1164,1234,42,904,946,48,1088,1136,18,592,610,10,393,403,11,327,338,66,982,1048,44,456,500,703,13651,14354
IARE106003,21,344,365,43,664,707,90,1197,1287,134,3283,3417,261,5327,5588,251,4006,4257,163,3466,3629,172,2709,2881,123,2351,2474,177,2932,3109,104,1762,1866,51,1100,1151,38,1266,1304,166,2458,2624,81,1126,1207,1875,33991,35866
IARE106004,11,223,234,15,311,326,30,570,600,42,1480,1522,78,1866,1944,64,1799,1863,46,1788,1834,54,1890,1944,63,1831,1894,99,3046,3145,79,2318,2397,48,2172,2220,90,3774,3864,55,1922,1977,36,569,605,810,25559,26369
IARE106005,11,386,397,14,605,619,36,988,1024,54,2582,2636,94,3732,3826,99,3191,3290,76,3006,3082,79,2932,3011,59,2538,2597,101,3845,3946,55,2628,2683,38,2174,2212,61,2677,2738,91,2744,2835,29,974,1003,897,35002,35899
IARE107001,3,551,554,4,458,462,10,618,628,4,1058,1062,18,1992,2010,6,2087,2093,4,1782,1786,4,1899,1903,9,1617,1626,17,2403,2420,9,1722,1731,12,1464,1476,9,1864,1873,13,1799,1812,8,635,643,130,21949,22079
IARE107002,5,550,555,0,537,537,5,588,593,6,1312,1318,21,2484,2505,17,2600,2617,13,2913,2926,14,3011,3025,25,3217,3242,43,6058,6101,24,5117,5141,29,6889,6918,70,12208,12278,28,4786,4814,7,762,769,307,53032,53339
