region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
ILOC20100701,9738,20219,104,88,192,10630,9862,20492,24,19,43,4097,3975,8072,38,37,75,4159,4031,8190,13,13,26,2606,3399,6005,30,68,98,2649,3480,6129,3,0,3,306,440,746,5,9,14,314,449,763,255,230,485,62766,64151,126917,1652,1402,3054,64673,65783,130456,0,0,0,0,0,0,0,0,0,0,0,0,23,21,44,5232,6410,11642,228,246,474,5483,6677,12160,278,251,529,67998,70561,138559,1880,1648,3528,70156,72460,142616,0,0,0,507,1014,1521,17,17,34,524,1031,1555
ILOC20100801,2226,4943,29,28,57,2772,2267,5039,13,12,25,1154,1218,2372,17,24,41,1184,1254,2438,7,10,17,1819,2476,4295,35,49,84,1861,2535,4396,3,0,3,477,760,1237,10,15,25,490,775,1265,97,101,198,21242,21484,42726,1438,1180,2618,22777,22765,45542,0,0,0,0,0,0,0,0,0,0,0,0,54,46,100,10233,9870,20103,1363,973,2336,11650,10889,22539,151,147,298,31475,31354,62829,2801,2153,4954,34427,33654,68081,5,0,5,531,397,928,66,32,98,602,429,1031
ILOC20100802,4650,9410,64,47,111,4848,4711,9559,8,10,18,1975,2138,4113,30,25,55,2013,2173,4186,4,3,7,2971,4140,7111,40,69,109,3015,4212,7227,8,3,11,515,858,1373,14,15,29,537,876,1413,98,93,191,35316,36732,72048,1281,1295,2576,36695,38120,74815,0,0,0,0,0,0,0,0,0,0,0,0,52,55,107,11814,13559,25373,1143,1038,2181,13009,14652,27661,150,148,298,47130,50291,97421,2424,2333,4757,49704,52772,102476,0,4,4,453,639,1092,50,75,125,503,718,1221
ILOC20100901,6662,13488,79,80,159,6937,6779,13716,9,21,30,2658,2616,5274,26,29,55,2693,2666,5359,15,5,20,1777,2323,4100,32,40,72,1824,2368,4192,6,6,12,221,260,481,7,9,16,234,275,509,146,160,306,39410,40519,79929,974,1007,1981,40530,41686,82216,0,0,0,0,0,0,0,0,0,0,0,0,39,41,80,6759,8309,15068,274,268,542,7072,8618,15690,185,201,386,46169,48828,94997,1248,1275,2523,47602,50304,97906,4,4,8,509,974,1483,49,125,174,562,1103,1665
ILOC20101001,3934,7119,43,56,99,3238,4005,7243,6,3,9,1229,1449,2678,11,17,28,1246,1469,2715,0,4,4,951,1408,2359,23,23,46,974,1435,2409,0,0,0,112,151,263,3,4,7,115,155,270,36,46,82,30832,32453,63285,1099,1070,2169,31967,33569,65536,0,0,0,0,0,0,0,0,0,0,0,0,31,30,61,8627,10542,19169,541,681,1222,9199,11253,20452,67,76,143,39459,42995,82454,1640,1751,3391,41166,44822,85988,0,5,5,354,903,1257,51,120,171,405,1028,1433
ILOC20101002,4979,9025,32,57,89,4087,5048,9135,10,7,17,1815,2064,3879,22,23,45,1847,2094,3941,0,10,10,1707,2558,4265,22,36,58,1729,2604,4333,0,3,3,279,369,648,8,6,14,287,378,665,53,56,109,50914,53576,104490,1381,1392,2773,52348,55024,107372,0,0,0,0,0,0,0,0,0,0,0,0,35,43,78,18087,21210,39297,1188,1068,2256,19310,22321,41631,88,99,187,69001,74786,143787,2569,2460,5029,71658,77345,149003,13,12,25,1225,1982,3207,56,64,120,1294,2058,3352
ILOC20101003,6984,13575,62,80,142,6685,7078,13763,10,6,16,2588,2756,5344,44,53,97,2642,2815,5457,13,8,21,2994,4218,7212,51,73,124,3058,4299,7357,3,0,3,480,619,1099,9,6,15,492,625,1117,94,82,176,57242,59527,116769,2185,2158,4343,59521,61767,121288,0,0,0,5,0,5,3,0,3,8,0,8,105,100,205,39866,44439,84305,3263,2905,6168,43234,47444,90678,199,182,381,97113,103966,201079,5451,5063,10514,102763,109211,211974,6,3,9,1044,1781,2825,103,121,224,1153,1905,3058
ILOC20101101,2883,5630,35,28,63,2806,2944,5750,14,12,26,1261,1322,2583,16,11,27,1291,1345,2636,11,13,24,1270,2027,3297,20,32,52,1301,2072,3373,0,0,0,171,227,398,7,3,10,178,230,408,111,117,228,22727,23642,46369,844,713,1557,23682,24472,48154,0,0,0,3,0,3,0,0,0,3,0,3,39,55,94,5219,6045,11264,325,332,657,5583,6432,12015,150,172,322,27949,29687,57636,1169,1045,2214,29268,30904,60172,6,3,9,509,647,1156,96,75,171,611,725,1336
ILOC20101102,5419,10271,52,52,104,4917,5485,10402,4,4,8,2110,2281,4391,25,29,54,2139,2314,4453,8,3,11,2648,3563,6211,35,57,92,2691,3623,6314,0,3,3,387,612,999,9,16,25,396,631,1027,60,62,122,43796,45296,89092,1177,1088,2265,45033,46446,91479,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,6375,7745,14120,271,289,560,6655,8045,14700,69,73,142,50171,53041,103212,1448,1377,2825,51688,54491,106179,0,0,0,348,833,1181,20,116,136,368,949,1317
ILOC20101103,3149,6826,31,33,64,3722,3200,6922,3,4,7,1336,1215,2551,9,8,17,1348,1227,2575,3,3,6,758,838,1596,11,14,25,772,855,1627,3,0,3,63,51,114,3,4,7,69,55,124,78,91,169,27007,27386,54393,661,672,1333,27746,28149,55895,0,0,0,3,0,3,0,0,0,3,0,3,3,4,7,745,955,1700,25,37,62,773,996,1769,81,95,176,27755,28341,56096,686,709,1395,28522,29145,57667,0,0,0,92,244,336,0,0,0,92,244,336
ILOC20101104,3274,6605,35,24,59,3384,3315,6699,13,4,17,1377,1392,2769,23,24,47,1413,1420,2833,0,7,7,1069,1470,2539,18,24,42,1087,1501,2588,0,0,0,119,137,256,5,6,11,124,143,267,118,122,240,22513,23596,46109,544,558,1102,23175,24276,47451,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,1763,2290,4053,68,104,172,1836,2400,4236,123,128,251,24276,25886,50162,612,662,1274,25011,26676,51687,0,3,3,187,393,580,7,6,13,194,402,596
ILOC20101201,1683,3443,17,26,43,1789,1723,3512,12,4,16,606,566,1172,11,13,24,629,583,1212,6,3,9,597,820,1417,15,14,29,618,837,1455,3,0,3,201,384,585,3,9,12,207,393,600,16,6,22,2464,2500,4964,110,114,224,2590,2620,5210,0,0,0,0,0,0,0,0,0,0,0,0,95,68,163,34109,35359,69468,4657,4072,8729,38861,39499,78360,111,74,185,36573,37859,74432,4767,4186,8953,41451,42119,83570,44,18,62,2657,2427,5084,504,319,823,3205,2764,5969
ILOC20101202,2392,5013,32,21,53,2673,2429,5102,11,11,22,926,808,1734,17,15,32,954,834,1788,9,10,19,1090,1219,2309,18,20,38,1117,1249,2366,3,0,3,182,251,433,6,8,14,191,259,450,18,7,25,7855,8073,15928,423,399,822,8296,8479,16775,0,0,0,4,5,9,0,0,0,4,5,9,115,110,225,30158,32005,62163,2953,2334,5287,33226,34449,67675,133,117,250,38017,40083,78100,3376,2733,6109,41526,42933,84459,10,8,18,1009,419,1428,367,332,699,1386,759,2145
ILOC20101203,1712,3549,20,21,41,1878,1759,3637,10,9,19,731,734,1465,12,8,20,753,751,1504,7,4,11,1185,1758,2943,23,29,52,1215,1791,3006,6,3,9,318,635,953,6,15,21,330,653,983,20,25,45,7750,8126,15876,345,317,662,8115,8468,16583,0,0,0,3,0,3,0,0,0,3,0,3,109,116,225,22887,24822,47709,2201,1986,4187,25197,26924,52121,129,141,270,30640,32948,63588,2546,2303,4849,33315,35392,68707,16,0,16,679,514,1193,122,45,167,817,559,1376
ILOC20101301,6380,13707,64,76,140,7447,6509,13956,26,26,52,3062,2686,5748,32,20,52,3120,2732,5852,24,20,44,2111,2476,4587,36,41,77,2171,2537,4708,3,0,3,356,440,796,10,8,18,369,448,817,313,327,640,45958,46607,92565,2155,2040,4195,48426,48974,97400,0,0,0,3,4,7,0,0,0,3,4,7,26,32,58,3284,3801,7085,251,281,532,3561,4114,7675,339,359,698,49245,50412,99657,2406,2321,4727,51990,53092,105082,48,18,66,744,534,1278,15,41,56,807,593,1400
ILOC20101401,3009,5572,24,34,58,2593,3054,5647,6,6,12,1149,1277,2426,6,13,19,1161,1296,2457,0,3,3,1201,1658,2859,19,23,42,1220,1684,2904,0,0,0,209,285,494,0,7,7,209,292,501,41,45,86,24067,24708,48775,829,699,1528,24937,25452,50389,0,0,0,0,0,0,3,0,3,3,0,3,13,17,30,5616,6309,11925,325,305,630,5954,6631,12585,54,62,116,29683,31017,60700,1157,1004,2161,30894,32083,62977,3,0,3,341,590,931,25,29,54,369,619,988
ILOC20101402,1395,2980,18,14,32,1613,1414,3027,4,0,4,689,705,1394,11,6,17,704,711,1415,3,0,3,1242,1683,2925,22,33,55,1267,1716,2983,3,0,3,230,378,608,3,6,9,236,384,620,40,41,81,14025,13818,27843,674,483,1157,14739,14342,29081,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24,6716,6680,13396,466,353,819,7194,7045,14239,52,53,105,20741,20498,41239,1140,836,1976,21933,21387,43320,4,5,9,717,823,1540,36,46,82,757,874,1631
ILOC20101403,2844,5494,28,34,62,2681,2884,5565,4,6,10,1116,1204,2320,18,17,35,1138,1227,2365,0,0,0,1168,1611,2779,23,31,54,1191,1642,2833,3,0,3,189,317,506,3,3,6,195,320,515,53,51,104,24301,24879,49180,671,675,1346,25025,25605,50630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,1851,3336,49,52,101,1534,1903,3437,53,51,104,25786,26730,52516,720,727,1447,26559,27508,54067,0,0,0,173,448,621,22,38,60,195,486,681
ILOC20101501,3292,6996,47,44,91,3781,3368,7149,20,25,45,1963,1837,3800,34,38,72,2017,1900,3917,14,13,27,2839,3457,6296,63,69,132,2916,3539,6455,3,4,7,685,1112,1797,14,18,32,702,1134,1836,160,172,332,24395,24816,49211,1824,1811,3635,26379,26799,53178,0,0,0,3,0,3,0,0,0,3,0,3,20,31,51,3333,3484,6817,309,339,648,3662,3854,7516,180,203,383,27731,28300,56031,2133,2150,4283,30044,30653,60697,3,0,3,170,178,348,26,19,45,199,197,396
ILOC20101502,1039,2250,14,24,38,1234,1070,2304,5,6,11,507,476,983,4,13,17,516,495,1011,7,6,13,1171,1560,2731,22,35,57,1200,1601,2801,0,3,3,270,406,676,5,7,12,275,416,691,37,33,70,9995,10868,20863,355,387,742,10387,11288,21675,0,0,0,3,3,6,0,0,0,3,3,6,44,58,102,9357,10006,19363,853,683,1536,10254,10747,21001,81,91,172,19355,20877,40232,1208,1070,2278,20644,22038,42682,8,11,19,255,162,417,58,74,132,321,247,568
ILOC20101503,1873,3959,39,15,54,2141,1899,4040,6,9,15,895,870,1765,18,11,29,919,890,1809,8,10,18,1787,2453,4240,18,42,60,1813,2505,4318,0,0,0,354,553,907,9,16,25,363,569,932,89,69,158,18205,19002,37207,875,734,1609,19169,19805,38974,0,0,0,0,0,0,0,0,0,0,0,0,29,33,62,4451,4776,9227,440,370,810,4920,5179,10099,118,102,220,22656,23778,46434,1315,1104,2419,24089,24984,49073,0,0,0,150,289,439,36,22,58,186,311,497
ILOC20101504,2350,4937,39,26,65,2651,2398,5049,10,11,21,1226,1240,2466,21,24,45,1257,1275,2532,10,7,17,2180,2959,5139,38,53,91,2228,3019,5247,0,0,0,398,591,989,9,8,17,407,599,1006,98,95,193,17929,18177,36106,1144,967,2111,19171,19239,38410,0,0,0,3,0,3,0,0,0,3,0,3,30,23,53,4424,4762,9186,383,370,753,4837,5155,9992,128,118,246,22356,22939,45295,1527,1337,2864,24011,24394,48405,3,0,3,297,559,856,13,39,52,313,598,911
ILOC20101601,3079,6674,33,26,59,3660,3120,6780,17,12,29,1419,1301,2720,4,16,20,1440,1329,2769,8,7,15,810,853,1663,10,12,22,828,872,1700,3,0,3,41,30,71,0,3,3,44,33,77,169,139,308,14835,15160,29995,628,542,1170,15632,15841,31473,0,0,0,3,7,10,0,0,0,3,7,10,11,14,25,1288,1703,2991,65,89,154,1364,1806,3170,180,153,333,16126,16870,32996,693,631,1324,16999,17654,34653,12,6,18,651,284,935,23,8,31,686,298,984
ILOC20101602,3979,8192,32,42,74,4283,4052,8335,21,17,38,1865,1834,3699,16,24,40,1902,1875,3777,11,14,25,1421,1713,3134,23,38,61,1455,1765,3220,0,0,0,90,102,192,3,0,3,93,102,195,165,179,344,18886,19664,38550,1095,1101,2196,20146,20944,41090,0,0,0,3,3,6,0,0,0,3,3,6,6,20,26,1684,2166,3850,112,144,256,1802,2330,4132,171,199,370,20573,21833,42406,1207,1245,2452,21951,23277,45228,0,0,0,231,442,673,14,31,45,245,473,718
ILOC20101603,3756,7527,31,36,67,3817,3814,7631,9,11,20,1400,1473,2873,15,17,32,1424,1501,2925,4,7,11,823,1040,1863,14,16,30,841,1063,1904,0,0,0,54,70,124,0,0,0,54,70,124,84,83,167,21942,23284,45226,789,856,1645,22815,24223,47038,0,0,0,0,0,0,0,0,0,0,0,0,7,18,25,2279,3293,5572,105,128,233,2391,3439,5830,91,101,192,24221,26577,50798,894,984,1878,25206,27662,52868,3,0,3,201,402,603,85,244,329,289,646,935
ILOC20101701,1220,2689,13,14,27,1501,1266,2767,15,12,27,627,584,1211,3,10,13,645,606,1251,7,16,23,1406,1920,3326,19,35,54,1432,1971,3403,0,3,3,277,437,714,4,9,13,281,449,730,61,93,154,14301,15447,29748,563,546,1109,14925,16086,31011,0,0,0,0,0,0,0,0,0,0,0,0,61,64,125,6689,7395,14084,541,419,960,7291,7878,15169,122,157,279,20990,22842,43832,1104,965,2069,22216,23964,46180,7,4,11,141,301,442,4,11,15,152,316,468
ILOC20101702,3439,7089,58,45,103,3777,3547,7324,25,30,55,1794,1862,3656,36,28,64,1855,1920,3775,33,28,61,3489,4783,8272,56,85,141,3578,4896,8474,8,3,11,646,1000,1646,17,22,39,671,1025,1696,280,300,580,29216,30145,59361,1538,1468,3006,31034,31913,62947,0,0,0,0,0,0,0,0,0,0,0,0,90,109,199,8599,9227,17826,898,714,1612,9587,10050,19637,370,409,779,37815,39372,77187,2436,2182,4618,40621,41963,82584,7,7,14,962,1290,2252,167,134,301,1136,1431,2567
ILOC20101703,8059,17222,123,81,204,9371,8222,17593,47,39,86,3956,3565,7521,46,48,94,4049,3652,7701,24,32,56,5182,6185,11367,75,99,174,5281,6316,11597,3,3,6,1033,1559,2592,27,31,58,1063,1593,2656,471,498,969,64762,65778,130540,2917,2549,5466,68150,68825,136975,0,0,0,8,5,13,0,0,0,8,5,13,49,61,110,5753,6277,12030,353,333,686,6155,6671,12826,520,559,1079,70523,72060,142583,3270,2882,6152,74313,75501,149814,3,0,3,303,602,905,137,155,292,443,757,1200
ILOC20101801,2084,3816,14,14,28,1749,2101,3850,3,3,6,754,922,1676,3,10,13,760,935,1695,5,3,8,818,1278,2096,13,23,36,836,1304,2140,3,0,3,144,234,378,3,4,7,150,238,388,29,43,72,17328,18538,35866,533,449,982,17890,19030,36920,0,0,0,0,0,0,0,0,0,0,0,0,18,13,31,5994,7292,13286,509,450,959,6521,7755,14276,47,56,103,23322,25830,49152,1042,899,1941,24411,26785,51196,3,0,3,371,621,992,28,30,58,402,651,1053
ILOC20101802,2497,4679,30,15,45,2217,2519,4736,0,4,4,891,915,1806,13,15,28,904,934,1838,0,0,0,778,1088,1866,9,23,32,787,1111,1898,3,0,3,127,211,338,3,3,6,133,214,347,43,38,81,17760,18411,36171,454,428,882,18257,18877,37134,0,0,0,0,3,3,0,0,0,0,3,3,4,5,9,2690,3208,5898,107,136,243,2801,3349,6150,47,43,90,20450,21622,42072,561,564,1125,21058,22229,43287,0,0,0,147,295,442,3,3,6,150,298,448
ILOC20101803,2413,4635,18,30,48,2251,2447,4698,4,5,9,923,1073,1996,7,16,23,934,1094,2028,5,9,14,999,1500,2499,13,23,36,1017,1532,2549,0,0,0,186,300,486,0,6,6,186,306,492,43,55,98,19944,20785,40729,584,506,1090,20571,21346,41917,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,2861,3666,6527,165,190,355,3029,3859,6888,46,58,104,22805,24451,47256,749,696,1445,23600,25205,48805,3,0,3,243,382,625,114,203,317,360,585,945
ILOC20101901,4006,8568,72,39,111,4677,4068,8745,19,11,30,1906,1965,3871,31,32,63,1956,2008,3964,9,13,22,2328,2957,5285,48,60,108,2385,3030,5415,0,0,0,391,557,948,10,10,20,401,567,968,130,111,241,28823,29362,58185,1434,1369,2803,30387,30842,61229,0,0,0,3,0,3,0,0,0,3,0,3,46,44,90,6623,7016,13639,486,404,890,7155,7464,14619,176,155,331,35449,36378,71827,1920,1773,3693,37545,38306,75851,0,0,0,253,445,698,17,39,56,270,484,754
ILOC20101902,4195,8911,50,41,91,4807,4274,9081,18,12,30,1804,1766,3570,20,22,42,1842,1800,3642,13,6,19,1367,1626,2993,22,29,51,1402,1661,3063,0,3,3,223,318,541,3,7,10,226,328,554,189,192,381,31879,32124,64003,1750,1621,3371,33818,33937,67755,0,0,0,0,0,0,3,0,3,3,0,3,14,16,30,2428,2520,4948,191,174,365,2633,2710,5343,203,208,411,34307,34644,68951,1944,1795,3739,36454,36647,73101,57,0,57,791,16,807,9,0,9,857,16,873
ILOC20101903,5010,10716,63,51,114,5814,5122,10936,22,25,47,2255,2116,4371,16,26,42,2293,2167,4460,7,14,21,1690,2074,3764,31,36,67,1728,2124,3852,0,0,0,224,360,584,5,6,11,229,366,595,307,327,634,37410,38151,75561,1673,1606,3279,39390,40084,79474,0,0,0,5,3,8,0,0,0,5,3,8,19,27,46,3126,3388,6514,212,186,398,3357,3601,6958,326,354,680,40541,41542,82083,1885,1792,3677,42752,43688,86440,0,0,0,202,430,632,17,21,38,219,451,670
ILOC20102001,10176,22063,111,84,195,12102,10345,22447,34,47,81,5060,4160,9220,54,51,105,5148,4258,9406,38,26,64,2859,2814,5673,32,50,82,2929,2890,5819,0,3,3,212,192,404,11,3,14,223,198,421,405,462,867,61667,62924,124591,2185,1895,4080,64257,65281,129538,3,0,3,17,19,36,5,0,5,25,19,44,18,25,43,3103,3743,6846,221,200,421,3342,3968,7310,426,487,913,64787,66686,131473,2411,2095,4506,67624,69268,136892,0,3,3,380,614,994,36,91,127,416,708,1124
ILOC20200101,7122,14528,79,77,156,7569,7288,14857,55,47,102,3484,3303,6787,32,41,73,3571,3391,6962,40,37,77,2558,2962,5520,52,53,105,2650,3052,5702,5,4,9,159,131,290,6,10,16,170,145,315,460,529,989,38500,41152,79652,1496,1509,3005,40456,43190,83646,0,0,0,10,4,14,0,0,0,10,4,14,43,62,105,3255,4214,7469,210,235,445,3508,4511,8019,503,591,1094,41765,45370,87135,1706,1744,3450,43974,47705,91679,21,13,34,892,1145,2037,89,69,158,1002,1227,2229
ILOC20200201,3458,7488,33,33,66,4088,3525,7613,28,13,41,1763,1609,3372,15,26,41,1806,1648,3454,11,12,23,1334,1292,2626,28,25,53,1373,1329,2702,0,0,0,49,46,95,0,6,6,49,52,101,169,188,357,17764,18349,36113,597,590,1187,18530,19127,37657,0,0,0,7,8,15,0,0,0,7,8,15,12,27,39,1226,1481,2707,80,64,144,1318,1572,2890,181,215,396,18997,19838,38835,677,654,1331,19855,20707,40562,3,0,3,140,285,425,9,11,20,152,296,448
ILOC20200301,690,1512,9,3,12,845,707,1552,8,17,25,316,300,616,7,3,10,331,320,651,4,0,4,219,220,439,3,3,6,226,223,449,5,0,5,26,13,39,0,0,0,31,13,44,62,62,124,3760,3928,7688,121,138,259,3943,4128,8071,0,0,0,3,0,3,0,0,0,3,0,3,0,3,3,76,79,155,8,12,20,84,94,178,62,65,127,3839,4007,7846,129,150,279,4030,4222,8252,0,0,0,35,18,53,0,3,3,35,21,56
ILOC20200302,1043,2148,11,12,23,1146,1085,2231,20,14,34,522,554,1076,5,5,10,547,573,1120,14,15,29,498,583,1081,7,7,14,519,605,1124,0,0,0,25,28,53,0,0,0,25,28,53,144,158,302,5228,5657,10885,292,270,562,5664,6085,11749,0,0,0,0,0,0,0,0,0,0,0,0,15,13,28,587,651,1238,54,61,115,656,725,1381,159,171,330,5815,6308,12123,346,331,677,6320,6810,13130,3,0,3,181,301,482,19,24,43,203,325,528
ILOC20200303,1564,3504,17,10,27,1976,1604,3580,6,9,15,937,718,1655,10,8,18,953,735,1688,7,9,16,621,537,1158,11,4,15,639,550,1189,3,0,3,29,14,43,0,0,0,32,14,46,97,100,197,9525,9546,19071,324,299,623,9946,9945,19891,0,0,0,9,15,24,0,0,0,9,15,24,4,4,8,174,151,325,26,11,37,204,166,370,101,104,205,9708,9712,19420,350,310,660,10159,10126,20285,4,0,4,53,28,81,0,0,0,57,28,85
ILOC20200304,911,1844,11,9,20,958,941,1899,12,10,22,476,467,943,5,5,10,493,482,975,15,11,26,419,462,881,9,8,17,443,481,924,0,0,0,20,18,38,0,0,0,20,18,38,96,107,203,3997,4300,8297,159,124,283,4252,4531,8783,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,244,370,614,40,39,79,293,416,709,105,114,219,4241,4670,8911,199,163,362,4545,4947,9492,0,0,0,28,49,77,3,3,6,31,52,83
ILOC20200305,1583,3044,16,10,26,1494,1607,3101,4,4,8,626,705,1331,9,7,16,639,716,1355,9,7,16,508,700,1208,7,12,19,524,719,1243,0,0,0,27,31,58,0,0,0,27,31,58,67,56,123,8480,9340,17820,281,252,533,8828,9648,18476,0,0,0,0,0,0,0,0,0,0,0,0,24,25,49,954,1258,2212,61,70,131,1039,1353,2392,91,81,172,9434,10598,20032,342,322,664,9867,11001,20868,0,0,0,213,467,680,8,12,20,221,479,700
ILOC20200306,1965,3973,13,16,29,2047,2009,4056,15,9,24,975,901,1876,8,14,22,998,924,1922,12,13,25,733,775,1508,11,13,24,756,801,1557,0,0,0,20,16,36,0,0,0,20,16,36,132,135,267,9192,9872,19064,233,251,484,9557,10258,19815,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27,605,692,1297,58,45,103,678,749,1427,147,147,294,9797,10564,20361,291,296,587,10235,11007,21242,0,0,0,100,217,317,12,7,19,112,224,336
ILOC20200401,957,2164,20,11,31,1239,974,2213,3,11,14,600,460,1060,7,3,10,610,474,1084,6,4,10,498,351,849,12,7,19,516,362,878,3,0,3,8,3,11,3,0,3,14,3,17,46,57,103,4750,4597,9347,205,178,383,5001,4832,9833,0,0,0,4,0,4,0,0,0,4,0,4,3,0,3,138,142,280,6,7,13,147,149,296,49,57,106,4892,4739,9631,211,185,396,5152,4981,10133,5,0,5,39,57,96,3,3,6,47,60,107
ILOC20200402,1045,2186,11,18,29,1189,1111,2300,23,31,54,554,524,1078,3,4,7,580,559,1139,22,23,45,395,463,858,3,7,10,420,493,913,3,3,6,22,16,38,0,0,0,25,19,44,154,192,346,4731,5010,9741,211,239,450,5096,5441,10537,0,0,0,0,0,0,0,0,0,0,0,0,45,51,96,573,738,1311,39,63,102,657,852,1509,199,243,442,5304,5748,11052,250,302,552,5753,6293,12046,3,7,10,87,147,234,3,9,12,93,163,256
ILOC20200403,1077,2276,17,17,34,1236,1102,2338,17,5,22,627,462,1089,7,3,10,651,470,1121,13,5,18,529,494,1023,10,17,27,552,516,1068,3,3,6,20,16,36,0,4,4,23,23,46,110,79,189,4959,4986,9945,191,180,371,5260,5245,10505,0,0,0,3,6,9,0,0,0,3,6,9,10,3,13,279,321,600,10,25,35,299,349,648,120,82,202,5241,5313,10554,201,205,406,5562,5600,11162,0,0,0,73,109,182,4,9,13,77,118,195
